Zupanija,Mjesto,Tvrtka,Pozicija,Vrijedi_do,Link_za_posao
Bjelovarsko-bilogorska,Hvar,"DVA RIBARA, ugostiteljski obrt",Kuhar (m/ž),02.09.2021.,https://www.moj-posao.net/Posao/540493/Kuhar-mz/
Bjelovarsko-bilogorska,Malinska,"G. P. P. MIKIĆ društvo s ograničenom odgovornošću za građenje, proizvodnju, projektiranje, putničke agencije i brodogradnju",Vodoinstalater (m/ž),02.09.2021.,https://www.moj-posao.net/Posao/540398/Vodoinstalater-mz/
Osječko-baranjska,Đakovo,"P&S, obrt za ugostiteljstvo i promidžbu, vl. Hrvoje Sabljić i Jurica Petrlić, Đakovo, Ulica bana Josipa Jelačića 28",Kuhar (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/537908/Kuhar-mz/
Osječko-baranjska,Osijek,"BEBA obrt za čišćenje, vl. Janko Tarbuk, Osijek, Daruvarska 20",Čistač / Čistačica,31.08.2021.,https://www.moj-posao.net/Posao/537408/Cistac-Cistacica/
Istarska,Pula,PLANET društvo s ograničenom odgovornošću za trgovinu i usluge,Računovođa (m/ž),02.09.2021.,https://www.moj-posao.net/Posao/539280/Racunovodja-mz/
Istarska,Motovun,PRESS d.o.o.,Konobar (m/ž),02.09.2021.,https://www.moj-posao.net/Posao/539062/Konobar-mz/
Zagreb i Zagrebačka,Zagreb,Dukat mliječna industrija d.d.,SAP SD konzultant (m/ž),01.09.2021.,https://www.moj-posao.net/Posao/538949/SAP-SD-konzultant-mz/
Zagreb i Zagrebačka,Zagreb,KMAG,Prodajni savjetnik (m/ž),01.09.2021.,https://www.moj-posao.net/Posao/539087/Prodajni-savjetnik-mz/
Karlovačka,Inozemstvo,INNOVA SERVICE D.O.O.,Pomoćni monter (m/ž),25.09.2021.,https://www.moj-posao.net/Posao/540582/Pomocni-monter-mz/
Karlovačka,"Viganj, Pelješac","AUTO PLETER, društvo s ograničenom odgovornošću za trgovinu i usluge",Vozač glisera (m/ž),01.09.2021.,https://www.moj-posao.net/Posao/540213/Vozac-glisera-mz/
Karlovačka,Buzet,MyStore društvo s ograničenom odgovornošću za trgovinu i usluge,Prodavač -skladištar (m/ž),20.09.2021.,https://www.moj-posao.net/Posao/540576/Prodavac-skladistar-mz/
