Zupanija,Mjesto,Tvrtka,Pozicija,vrijedi_do,link_za_posao
Šibensko-kninska,Europe / Home-Office /...,yoummday GmbH,"Work from Home – Kundenservice im Home-Office, Europaweit (m/w/d)",7 dana do isteka,https://www.posao.hr/oglasi/work-from-home-kundenservice-im-home-office-europaweit-m-w-d/708799/
Šibensko-kninska,Remote,Tinybeans,People Operations Intern - Part Time (m/f),30 dana do isteka,https://www.posao.hr/oglasi/people-operations-intern-part-time-m-f/710742/
Šibensko-kninska,Home Office / Zagreb / Munich,Xometry Europe GmbH,Partner Network Manager (m/f/d),18 dana do isteka,https://www.posao.hr/oglasi/partner-network-manager-m-f-d/710615/
Šibensko-kninska,Drniš,Aluflexpack Novi d.o.o.,Administrator u Odjelu skladište i otprema (m/ž),Do popune,https://www.posao.hr/oglasi/administrator-u-odjelu-skladiste-i-otprema-m-z/710733/
Šibensko-kninska,"UK, Austria, Slovenia,...",Helena Vehovec s.p.,Hotel Staff (m/f),Do popune,https://www.posao.hr/oglasi/hotel-staff-m-f/677683/
Varaždinska,"Trnovec Bartolovečki, Varaždin",Hanjes d.o.o.,Kontrolor kvalitete (m/ž),1 dan do isteka,https://www.posao.hr/oglasi/kontrolor-kvalitete-m-z/709313/
Varaždinska,"Trnovec Bartolovečki, Varaždin",Hanjes d.o.o.,Zavarivač (m/ž),1 dan do isteka,https://www.posao.hr/oglasi/zavarivac-m-z/709312/
Varaždinska,Ludbreg,Variosystems d.o.o.,Zaposlenik/ica u odjelu nabave,6 dana do isteka,https://www.posao.hr/oglasi/zaposlenik-ica-u-odjelu-nabave/709974/
Varaždinska,rad od kuće (remote),DDC Multilingual Services d.o.o.,Customs Broker za nizozemski jezik (m/ž),9 dana do isteka,https://www.posao.hr/oglasi/customs-broker-za-nizozemski-jezik-m-z/709492/
Varaždinska,"sj. i zap. Hrvatska,...",Auro Domus d.o.o.,Trgovac (m/ž),30 dana do isteka,https://www.posao.hr/oglasi/trgovac-m-z/708983/
Varaždinska,home office,CCPORTER Sp. z o.o.,Sales Specialist with Croatian (m/f),23 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-croatian-m-f/710885/
Varaždinska,Hrvatska,Tehno Štefanović d.o.o.,Pomoćni građevinski radnik (m/ž) ,23 dana do isteka,https://www.posao.hr/oglasi/pomocni-gradevinski-radnik-m-z/710104/
Varaždinska,Hrvatska,Tehno Štefanović d.o.o.,Samostalni zidar (m/ž) ,3 dana do isteka,https://www.posao.hr/oglasi/samostalni-zidar-m-z/710103/
Varaždinska,"Varaždin, Osijek",NTH Mobile d.o.o.,Customer Care Agent za njemački jezik (m/ž),1 dan do isteka,https://www.posao.hr/oglasi/customer-care-agent-za-njemacki-jezik-m-z/708242/
Varaždinska,Hrvatska,Tehno Štefanović d.o.o.,Građevinski radnik (m/ž) ,1 dan do isteka,https://www.posao.hr/oglasi/gradevinski-radnik-m-z/707438/
Varaždinska,Hrvatska,Tehno Štefanović d.o.o.,Knaufer / Soboslikar (m/ž) ,7 dana do isteka,https://www.posao.hr/oglasi/knaufer-soboslikar-m-z/707437/
Varaždinska,Varaždin,Manpower,Prodavač u telekomunikacijskom centru (m/ž),33 dana do isteka,https://www.posao.hr/oglasi/prodavac-u-telekomunikacijskom-centru-m-z/711053/
Varaždinska,Europe / Home-Office /...,yoummday GmbH,Sales Profis im Home-Office gesucht // Sales & Service // Beratung (m/wd),33 dana do isteka,https://www.posao.hr/oglasi/sales-profis-im-home-office-gesucht-sales-service-beratung-m-wd/705062/
Varaždinska,Europe / Home-Office /...,yoummday GmbH,"Work from Home – Kundenservice im Home-Office, Europaweit (m/w/d)",7 dana do isteka,https://www.posao.hr/oglasi/work-from-home-kundenservice-im-home-office-europaweit-m-w-d/708799/
Varaždinska,Remote,Tinybeans,People Operations Intern - Part Time (m/f),30 dana do isteka,https://www.posao.hr/oglasi/people-operations-intern-part-time-m-f/710742/
Varaždinska,Home Office / Zagreb / Munich,Xometry Europe GmbH,Partner Network Manager (m/f/d),5 dana do isteka,https://www.posao.hr/oglasi/partner-network-manager-m-f-d/710615/
Sisačko-moslavačka,Zagreb – Kutina,Lonia trgovina d.o.o.,Direktor maloprodaje (m/ž),25 dana do isteka,https://www.posao.hr/oglasi/direktor-maloprodaje-m-z/710604/
Sisačko-moslavačka,Zagreb – Kutina,Lonia trgovina d.o.o.,Voditelj poslovnice u nabavi (m/ž),25 dana do isteka,https://www.posao.hr/oglasi/voditelj-poslovnice-u-nabavi-m-z/710606/
Sisačko-moslavačka,Kutina,Lonia trgovina d.o.o.,Samostalni referent računovodstva (m/ž),25 dana do isteka,https://www.posao.hr/oglasi/samostalni-referent-racunovodstva-m-z/710605/
Sisačko-moslavačka,"Makarska, Opuzen, Sinj, Šibenik, Velika Gorica",Era-Commerce d.o.o.,Prodavač građevinskog materijala (m/ž),7 dana do isteka,https://www.posao.hr/oglasi/prodavac-gradevinskog-materijala-m-z/710105/
Sisačko-moslavačka,rad od kuće (remote),DDC Multilingual Services d.o.o.,Customs Broker za nizozemski jezik (m/ž),30 dana do isteka,https://www.posao.hr/oglasi/customs-broker-za-nizozemski-jezik-m-z/709492/
Sisačko-moslavačka,Kutina i Zagreb,Ziegler d.o.o. Zagreb,Projektant – konstruktor mehanike (m/ž),23 dana do isteka,https://www.posao.hr/oglasi/projektant-konstruktor-mehanike-m-z/707297/
Sisačko-moslavačka,home office,CCPORTER Sp. z o.o.,Sales Specialist with Croatian (m/f),23 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-croatian-m-f/710885/
Sisačko-moslavačka,Hrvatska,Tehno Štefanović d.o.o.,Pomoćni građevinski radnik (m/ž) ,1 dan do isteka,https://www.posao.hr/oglasi/pomocni-gradevinski-radnik-m-z/710104/
Sisačko-moslavačka,Hrvatska,Tehno Štefanović d.o.o.,Samostalni zidar (m/ž) ,1 dan do isteka,https://www.posao.hr/oglasi/samostalni-zidar-m-z/710103/
Sisačko-moslavačka,Hrvatska,Tehno Štefanović d.o.o.,Građevinski radnik (m/ž) ,33 dana do isteka,https://www.posao.hr/oglasi/gradevinski-radnik-m-z/707438/
Sisačko-moslavačka,Hrvatska,Tehno Štefanović d.o.o.,Knaufer / Soboslikar (m/ž) ,33 dana do isteka,https://www.posao.hr/oglasi/knaufer-soboslikar-m-z/707437/
Sisačko-moslavačka,Europe / Home-Office /...,yoummday GmbH,Sales Profis im Home-Office gesucht // Sales & Service // Beratung (m/wd),7 dana do isteka,https://www.posao.hr/oglasi/sales-profis-im-home-office-gesucht-sales-service-beratung-m-wd/705062/
Sisačko-moslavačka,Europe / Home-Office /...,yoummday GmbH,"Work from Home – Kundenservice im Home-Office, Europaweit (m/w/d)",30 dana do isteka,https://www.posao.hr/oglasi/work-from-home-kundenservice-im-home-office-europaweit-m-w-d/708799/
Sisačko-moslavačka,Remote,Tinybeans,People Operations Intern - Part Time (m/f),25 dana do isteka,https://www.posao.hr/oglasi/people-operations-intern-part-time-m-f/710742/
Sisačko-moslavačka,Home Office / Zagreb / Munich,Xometry Europe GmbH,Partner Network Manager (m/f/d),25 dana do isteka,https://www.posao.hr/oglasi/partner-network-manager-m-f-d/710615/
Sisačko-moslavačka,Zagreb – Kutina,Lonia trgovina d.o.o.,Direktor maloprodaje (m/ž),25 dana do isteka,https://www.posao.hr/oglasi/direktor-maloprodaje-m-z/710604/
Sisačko-moslavačka,Zagreb – Kutina,Lonia trgovina d.o.o.,Voditelj poslovnice u nabavi (m/ž),Do popune,https://www.posao.hr/oglasi/voditelj-poslovnice-u-nabavi-m-z/710606/
Splitsko-dalmatinska,Omiš,Strabag d.o.o.,Rukovatelj / Rukovateljica strojem za mlazni beton,24 dana do isteka,https://www.posao.hr/oglasi/rukovatelj-rukovateljica-strojem-za-mlazni-beton/711055/
Splitsko-dalmatinska,Omiš,Strabag d.o.o.,Rukovatelj / Rukovateljica bagerom,24 dana do isteka,https://www.posao.hr/oglasi/rukovatelj-rukovateljica-bagerom/710879/
Splitsko-dalmatinska,Omiš,Strabag d.o.o.,Rukovatelj / Rukovateljica tunelskom bušilicom,25 dana do isteka,https://www.posao.hr/oglasi/rukovatelj-rukovateljica-tunelskom-busilicom/710880/
Splitsko-dalmatinska,Makarska,Era-Commerce d.o.o.,Web shop administrator (m/ž),7 dana do isteka,https://www.posao.hr/oglasi/web-shop-administrator-m-z/710611/
Splitsko-dalmatinska,"Makarska, Opuzen, Sinj, Šibenik, Velika Gorica",Era-Commerce d.o.o.,Prodavač na odjelu vodoinstalaterskog materijala (m/ž),7 dana do isteka,https://www.posao.hr/oglasi/prodavac-na-odjelu-vodoinstalaterskog-materijala-m-z/710109/
Splitsko-dalmatinska,"Makarska, Opuzen, Sinj, Šibenik, Velika Gorica",Era-Commerce d.o.o.,"Prodavač na odjelu stolarije, boja i lakova (m/ž)",7 dana do isteka,https://www.posao.hr/oglasi/prodavac-na-odjelu-stolarije-boja-i-lakova-m-z/710108/
Splitsko-dalmatinska,"Makarska, Opuzen, Sinj, Šibenik, Velika Gorica",Era-Commerce d.o.o.,Prodavač na odjelu keramike i sanitarne opreme (m/ž),7 dana do isteka,https://www.posao.hr/oglasi/prodavac-na-odjelu-keramike-i-sanitarne-opreme-m-z/710107/
Splitsko-dalmatinska,"Makarska, Opuzen, Sinj, Šibenik, Velika Gorica",Era-Commerce d.o.o.,Prodavač na odjelu električnih instalacija i bijele tehnike (m/ž),7 dana do isteka,https://www.posao.hr/oglasi/prodavac-na-odjelu-elektricnih-instalacija-i-bijele-tehnike-m-z/710106/
Splitsko-dalmatinska,"Makarska, Opuzen, Sinj, Šibenik, Velika Gorica",Era-Commerce d.o.o.,Vozač kamiona s kranom (m/ž),7 dana do isteka,https://www.posao.hr/oglasi/vozac-kamiona-s-kranom-m-z/710116/
Splitsko-dalmatinska,"Makarska, Opuzen, Sinj, Šibenik, Velika Gorica",Era-Commerce d.o.o.,Vozač kamiona (m/ž),7 dana do isteka,https://www.posao.hr/oglasi/vozac-kamiona-m-z/710111/
Splitsko-dalmatinska,"Makarska, Opuzen, Sinj, Šibenik, Velika Gorica",Era-Commerce d.o.o.,Skladištar / Viljuškarist (m/ž),7 dana do isteka,https://www.posao.hr/oglasi/skladistar-viljuskarist-m-z/710110/
Splitsko-dalmatinska,"Makarska, Opuzen, Sinj, Šibenik, Velika Gorica",Era-Commerce d.o.o.,Pomoćni skladišni radnik (m/ž),7 dana do isteka,https://www.posao.hr/oglasi/pomocni-skladisni-radnik-m-z/710102/
Splitsko-dalmatinska,Omiš,Strabag d.o.o.,Tesar / Tesarica,24 dana do isteka,https://www.posao.hr/oglasi/tesar-tesarica/710114/
Splitsko-dalmatinska,"Zagreb, Split",Amrest Adria d.o.o.,Djelatnik u restoranu (m/ž),Danas istječe,https://www.posao.hr/oglasi/djelatnik-u-restoranu-m-z/709817/
Splitsko-dalmatinska,rad od kuće (remote),DDC Multilingual Services d.o.o.,Customs Broker za nizozemski jezik (m/ž),30 dana do isteka,https://www.posao.hr/oglasi/customs-broker-za-nizozemski-jezik-m-z/709492/
Splitsko-dalmatinska,home office,CCPORTER Sp. z o.o.,Sales Specialist with Croatian (m/f),7 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-croatian-m-f/710885/
Splitsko-dalmatinska,Hrvatska,Gordana M. Production j.d.o.o. ,Menadžer u međunarodnoj agenciji za glumce (m/ž),23 dana do isteka,https://www.posao.hr/oglasi/menadzer-u-medunarodnoj-agenciji-za-glumce-m-z/710881/
Splitsko-dalmatinska,Hrvatska,Tehno Štefanović d.o.o.,Pomoćni građevinski radnik (m/ž) ,23 dana do isteka,https://www.posao.hr/oglasi/pomocni-gradevinski-radnik-m-z/710104/
Splitsko-dalmatinska,Hrvatska,Tehno Štefanović d.o.o.,Samostalni zidar (m/ž) ,13 dana do isteka,https://www.posao.hr/oglasi/samostalni-zidar-m-z/710103/
Splitsko-dalmatinska,Dalmacija,Vonpharma HR d.o.o.,Prodajni predstavnik za dodatke prehrani (m/ž),1 dan do isteka,https://www.posao.hr/oglasi/prodajni-predstavnik-za-dodatke-prehrani-m-z/668921/
Splitsko-dalmatinska,Hrvatska,Tehno Štefanović d.o.o.,Građevinski radnik (m/ž) ,1 dan do isteka,https://www.posao.hr/oglasi/gradevinski-radnik-m-z/707438/
Splitsko-dalmatinska,Hrvatska,Tehno Štefanović d.o.o.,Knaufer / Soboslikar (m/ž) ,24 dana do isteka,https://www.posao.hr/oglasi/knaufer-soboslikar-m-z/707437/
Splitsko-dalmatinska,Omiš,Strabag d.o.o.,Rukovatelj / Rukovateljica strojem za mlazni beton,33 dana do isteka,https://www.posao.hr/oglasi/rukovatelj-rukovateljica-strojem-za-mlazni-beton/711055/
Splitsko-dalmatinska,Europe / Home-Office /...,yoummday GmbH,Sales Profis im Home-Office gesucht // Sales & Service // Beratung (m/wd),33 dana do isteka,https://www.posao.hr/oglasi/sales-profis-im-home-office-gesucht-sales-service-beratung-m-wd/705062/
Splitsko-dalmatinska,Europe / Home-Office /...,yoummday GmbH,"Work from Home – Kundenservice im Home-Office, Europaweit (m/w/d)",7 dana do isteka,https://www.posao.hr/oglasi/work-from-home-kundenservice-im-home-office-europaweit-m-w-d/708799/
Splitsko-dalmatinska,Remote,Tinybeans,People Operations Intern - Part Time (m/f),30 dana do isteka,https://www.posao.hr/oglasi/people-operations-intern-part-time-m-f/710742/
Splitsko-dalmatinska,Home Office / Zagreb / Munich,Xometry Europe GmbH,Partner Network Manager (m/f/d),24 dana do isteka,https://www.posao.hr/oglasi/partner-network-manager-m-f-d/710615/
Splitsko-dalmatinska,Omiš,Strabag d.o.o.,Rukovatelj / Rukovateljica bagerom,25 dana do isteka,https://www.posao.hr/oglasi/rukovatelj-rukovateljica-bagerom/710879/
Primorsko-goranska,Opatija,Dentalna poliklinika dr.Jelušić,Doktor dentalne medicine (m/ž),3 dana do isteka,https://www.posao.hr/oglasi/doktor-dentalne-medicine-m-z/708802/
Primorsko-goranska,Opatija,Dentalna poliklinika dr.Jelušić,Doktor dentalne medicine (m/ž),3 dana do isteka,https://www.posao.hr/oglasi/doktor-dentalne-medicine-m-z/708804/
Primorsko-goranska,Opatija,Dentalna poliklinika dr.Jelušić,Dentalni asistent (m/ž),3 dana do isteka,https://www.posao.hr/oglasi/dentalni-asistent-m-z/708803/
Primorsko-goranska,rad od kuće (remote),DDC Multilingual Services d.o.o.,Customs Broker za nizozemski jezik (m/ž),9 dana do isteka,https://www.posao.hr/oglasi/customs-broker-za-nizozemski-jezik-m-z/709492/
Primorsko-goranska,"sj. i zap. Hrvatska,...",Auro Domus d.o.o.,Trgovac (m/ž),30 dana do isteka,https://www.posao.hr/oglasi/trgovac-m-z/708983/
Osječko-baranjska,rad od kuće (remote),DDC Multilingual Services d.o.o.,Customs Broker za nizozemski jezik (m/ž),30 dana do isteka,https://www.posao.hr/oglasi/customs-broker-za-nizozemski-jezik-m-z/709492/
Osječko-baranjska,home office,CCPORTER Sp. z o.o.,Sales Specialist with Croatian (m/f),23 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-croatian-m-f/710885/
Osječko-baranjska,Hrvatska,Tehno Štefanović d.o.o.,Pomoćni građevinski radnik (m/ž) ,23 dana do isteka,https://www.posao.hr/oglasi/pomocni-gradevinski-radnik-m-z/710104/
Osječko-baranjska,Hrvatska,Tehno Štefanović d.o.o.,Samostalni zidar (m/ž) ,3 dana do isteka,https://www.posao.hr/oglasi/samostalni-zidar-m-z/710103/
Osječko-baranjska,"Varaždin, Osijek",NTH Mobile d.o.o.,Customer Care Agent za njemački jezik (m/ž),1 dan do isteka,https://www.posao.hr/oglasi/customer-care-agent-za-njemacki-jezik-m-z/708242/
Primorsko-goranska,home office,CCPORTER Sp. z o.o.,Sales Specialist with Croatian (m/f),23 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-croatian-m-f/710885/
Primorsko-goranska,Hrvatska,Tehno Štefanović d.o.o.,Pomoćni građevinski radnik (m/ž) ,23 dana do isteka,https://www.posao.hr/oglasi/pomocni-gradevinski-radnik-m-z/710104/
Primorsko-goranska,Hrvatska,Tehno Štefanović d.o.o.,Samostalni zidar (m/ž) ,34 dana do isteka,https://www.posao.hr/oglasi/samostalni-zidar-m-z/710103/
Primorsko-goranska,Rijeka,Zamax Plin d.o.o.,Dostavljač/ica plinskih boca (m/ž),1 dan do isteka,https://www.posao.hr/oglasi/dostavljac-ica-plinskih-boca-m-z/647073/
Primorsko-goranska,Hrvatska,Tehno Štefanović d.o.o.,Građevinski radnik (m/ž) ,1 dan do isteka,https://www.posao.hr/oglasi/gradevinski-radnik-m-z/707438/
Primorsko-goranska,Hrvatska,Tehno Štefanović d.o.o.,Knaufer / Soboslikar (m/ž) ,33 dana do isteka,https://www.posao.hr/oglasi/knaufer-soboslikar-m-z/707437/
Primorsko-goranska,Europe / Home-Office /...,yoummday GmbH,Sales Profis im Home-Office gesucht // Sales & Service // Beratung (m/wd),33 dana do isteka,https://www.posao.hr/oglasi/sales-profis-im-home-office-gesucht-sales-service-beratung-m-wd/705062/
Primorsko-goranska,Europe / Home-Office /...,yoummday GmbH,"Work from Home – Kundenservice im Home-Office, Europaweit (m/w/d)",7 dana do isteka,https://www.posao.hr/oglasi/work-from-home-kundenservice-im-home-office-europaweit-m-w-d/708799/
Primorsko-goranska,Remote,Tinybeans,People Operations Intern - Part Time (m/f),30 dana do isteka,https://www.posao.hr/oglasi/people-operations-intern-part-time-m-f/710742/
Primorsko-goranska,Home Office / Zagreb / Munich,Xometry Europe GmbH,Partner Network Manager (m/f/d),5 dana do isteka,https://www.posao.hr/oglasi/partner-network-manager-m-f-d/710615/
Primorsko-goranska,Rijeka,FA-NI,Pomoćni radnik u montaži i dostavi namještaja (m/ž),Do popune,https://www.posao.hr/oglasi/pomocni-radnik-u-montazi-i-dostavi-namjestaja-m-z/710732/
Primorsko-goranska,"UK, Austria, Slovenia,...",Helena Vehovec s.p.,Hotel Staff (m/f),Do popune,https://www.posao.hr/oglasi/hotel-staff-m-f/677683/
Osječko-baranjska,Hrvatska,Tehno Štefanović d.o.o.,Građevinski radnik (m/ž) ,1 dan do isteka,https://www.posao.hr/oglasi/gradevinski-radnik-m-z/707438/
Osječko-baranjska,Hrvatska,Tehno Štefanović d.o.o.,Knaufer / Soboslikar (m/ž) ,33 dana do isteka,https://www.posao.hr/oglasi/knaufer-soboslikar-m-z/707437/
Osječko-baranjska,Europe / Home-Office /...,yoummday GmbH,Sales Profis im Home-Office gesucht // Sales & Service // Beratung (m/wd),33 dana do isteka,https://www.posao.hr/oglasi/sales-profis-im-home-office-gesucht-sales-service-beratung-m-wd/705062/
Osječko-baranjska,Europe / Home-Office /...,yoummday GmbH,"Work from Home – Kundenservice im Home-Office, Europaweit (m/w/d)",7 dana do isteka,https://www.posao.hr/oglasi/work-from-home-kundenservice-im-home-office-europaweit-m-w-d/708799/
Osječko-baranjska,Remote,Tinybeans,People Operations Intern - Part Time (m/f),30 dana do isteka,https://www.posao.hr/oglasi/people-operations-intern-part-time-m-f/710742/
Osječko-baranjska,Home Office / Zagreb / Munich,Xometry Europe GmbH,Partner Network Manager (m/f/d),Do popune,https://www.posao.hr/oglasi/partner-network-manager-m-f-d/710615/
Osječko-baranjska,"UK, Austria, Slovenia,...",Helena Vehovec s.p.,Hotel Staff (m/f),Do popune,https://www.posao.hr/oglasi/hotel-staff-m-f/677683/
Osječko-baranjska,Croatia & Slovenia,Helena Vehovec s.p.,Shop Staff (m/f),11 dana do isteka,https://www.posao.hr/oglasi/shop-staff-m-f/687206/
Osječko-baranjska,"Zagreb, Hrvatska  ",Mivatech d.o.o.,Skladištar / Dostavljač (m/ž),13 dana do isteka,https://www.posao.hr/oglasi/skladistar-dostavljac-m-z/705055/
Požeško-slavonska,rad od kuće (remote),DDC Multilingual Services d.o.o.,Customs Broker za nizozemski jezik (m/ž),30 dana do isteka,https://www.posao.hr/oglasi/customs-broker-za-nizozemski-jezik-m-z/709492/
Požeško-slavonska,home office,CCPORTER Sp. z o.o.,Sales Specialist with Croatian (m/f),23 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-croatian-m-f/710885/
Požeško-slavonska,Hrvatska,Tehno Štefanović d.o.o.,Pomoćni građevinski radnik (m/ž) ,23 dana do isteka,https://www.posao.hr/oglasi/pomocni-gradevinski-radnik-m-z/710104/
Požeško-slavonska,Hrvatska,Tehno Štefanović d.o.o.,Samostalni zidar (m/ž) ,1 dan do isteka,https://www.posao.hr/oglasi/samostalni-zidar-m-z/710103/
