Zupanija,Mjesto,Tvrtka,Pozicija,vrijedi_do,link_za_posao
Bjelovarsko-bilogorska,Croatia,WorkToday International BV,Recruiter (m/f),41 dan do isteka,https://www.posao.hr/oglasi/recruiter-m-f/746580/
Bjelovarsko-bilogorska,Bjelovar,KTC d.d.,Kuhar (m/ž),19 dana do isteka,https://www.posao.hr/oglasi/kuhar-m-z/752747/
Bjelovarsko-bilogorska,remote anywhere from Croatia,Camaloon,Customer Support Coordinator (m/f),17 dana do isteka,https://www.posao.hr/oglasi/customer-support-coordinator-m-f/752124/
Bjelovarsko-bilogorska,Hrvatska,Court of Justice of the European Union,Vanjski prevoditelj (m/ž),10 dana do isteka,https://www.posao.hr/oglasi/vanjski-prevoditelj-m-z/750405/
Bjelovarsko-bilogorska,remote anywhere from Croatia,Camaloon,Customer Support Specialist (m/f),2 dana do isteka,https://www.posao.hr/oglasi/customer-support-specialist-m-f/748815/
Bjelovarsko-bilogorska,Zagreb or remote anywhere from Croatia,Camaloon,Sales Development Representative (m/f),Danas istječe,https://www.posao.hr/oglasi/sales-development-representative-m-f/748475/
Bjelovarsko-bilogorska,Zagreb or remote from anywhere in Croatia,Camaloon,B2B Sales Specialist (m/f),Danas istječe,https://www.posao.hr/oglasi/b2b-sales-specialist-m-f/748474/
Bjelovarsko-bilogorska,Zagreb or remote anywhere from Croatia,Camaloon,Customer Success Specialist (m/f),Danas istječe,https://www.posao.hr/oglasi/customer-success-specialist-m-f/748473/
Bjelovarsko-bilogorska,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist (m/f) with Croatian and Slovenian,22 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-m-f-with-croatian-and-slovenian/753015/
Bjelovarsko-bilogorska,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Croatian and Macedonian (m/f),22 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-croatian-and-macedonian-m-f/753014/
Bjelovarsko-bilogorska,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Croatian (m/f),22 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-croatian-m-f/753013/
Bjelovarsko-bilogorska,Remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Spanish (m/f),22 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-spanish-m-f/742927/
Bjelovarsko-bilogorska,Remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Italian (m/f),22 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-italian-m-f/742926/
Bjelovarsko-bilogorska,Online / Remote,Learnlight Services,Junior Program Management Administrator - German & English (m/f),24 dana do isteka,https://www.posao.hr/oglasi/junior-program-management-administrator-german-english-m-f/752461/
Bjelovarsko-bilogorska,rad od kuće,Lidija obrt za posredovanje vl. Lidija Čevra,Stručni suradnik na izvornom njemačkom jeziku (m/ž),2 dana do isteka,https://www.posao.hr/oglasi/strucni-suradnik-na-izvornom-njemackom-jeziku-m-z/754141/
Bjelovarsko-bilogorska,"rad od kuće, Zagreb ili...",Workforce Ljudski Potencijali d.o.o.,Agent u korisničkoj podršci na slovenskom i engleskom jeziku (m/ž),4 dana do isteka,https://www.posao.hr/oglasi/agent-u-korisnickoj-podrsci-na-slovenskom-i-engleskom-jeziku-m-z/733493/
Bjelovarsko-bilogorska,Croatia,WorkToday International BV,Recruiter (m/f),41 dan do isteka,https://www.posao.hr/oglasi/recruiter-m-f/746580/
Bjelovarsko-bilogorska,"Zagreb, Varaždin, rad od kuće",Workforce Ljudski Potencijali d.o.o.,Agent u korisničkoj podršci na njemačkom jeziku (ž/m),4 dana do isteka,https://www.posao.hr/oglasi/agent-u-korisnickoj-podrsci-na-njemackom-jeziku-z-m/704650/
Bjelovarsko-bilogorska,Zagreb; Hrvatska - teren,Workforce Ljudski Potencijali d.o.o.,Inženjer elektrotehnike (m/ž),2 dana do isteka,https://www.posao.hr/oglasi/inzenjer-elektrotehnike-m-z/735362/
Bjelovarsko-bilogorska,Zagreb / Varaždin / home office,Workforce Ljudski Potencijali d.o.o.,"Customer Support Specialist – French, Italian and English (m/f)",4 dana do isteka,https://www.posao.hr/oglasi/customer-support-specialist-french-italian-and-english-m-f/731149/
Bjelovarsko-bilogorska,"Sve županije, prema...",KADRA JOBS za Klijenta,Agent za korisničku podršku na njemačkom jeziku - Home Office (m/ž/d),19 dana do isteka,https://www.posao.hr/oglasi/agent-za-korisnicku-podrsku-na-njemackom-jeziku-home-office-m-z-d/752760/
Bjelovarsko-bilogorska,Zagreb (terenski rad -...,Manpower Savjetovanje d.o.o.,Serviser za kranove i dizalice / Električar (m/ž),Do popune,https://www.posao.hr/oglasi/serviser-za-kranove-i-dizalice-elektricar-m-z/743887/
Bjelovarsko-bilogorska,Hrvatska,Sud Europske unije,Vanjski prevoditelj (m/ž),10 dana do isteka,https://www.posao.hr/oglasi/vanjski-prevoditelj-m-z/750405/
Grad Zagreb,Zagreb,American Embassy,Computer Management Assistant (m/f),5 dana do isteka,https://www.posao.hr/oglasi/computer-management-assistant-m-f/754939/
Grad Zagreb,Zagreb,American Embassy,Computer Management Assistant /m/f) - Substitution of Experience for Education,5 dana do isteka,https://www.posao.hr/oglasi/computer-management-assistant-m-f-substitution-of-experience-for-education/754938/
Grad Zagreb,Zagreb,Auto Benussi d.o.o.,Administrator (m/ž),12 dana do isteka,https://www.posao.hr/oglasi/administrator-m-z/754372/
Grad Zagreb,Zagreb,Camaloon,Administrator za ljudske potencijale (m/ž),25 dana do isteka,https://www.posao.hr/oglasi/administrator-za-ljudske-potencijale-m-z/754150/
Grad Zagreb,Zagreb,Camaloon,Financijski administrator (m/ž),24 dana do isteka,https://www.posao.hr/oglasi/financijski-administrator-m-z/753900/
Grad Zagreb,Croatia,WorkToday International BV,Recruiter (m/f),41 dan do isteka,https://www.posao.hr/oglasi/recruiter-m-f/746580/
Grad Zagreb,Vrbovec,KTC d.d.,Čistač (m/ž),22 dana do isteka,https://www.posao.hr/oglasi/cistac-m-z/753009/
Grad Zagreb,Vrbovec,KTC d.d.,Kuhar (m/ž),19 dana do isteka,https://www.posao.hr/oglasi/kuhar-m-z/752746/
Grad Zagreb,Zagreb,CadCam Design Centar d.o.o.,Voditelj/ica marketinga,2 dana do isteka,https://www.posao.hr/oglasi/voditelj-ica-marketinga/752453/
Grad Zagreb,Zagreb,Amrest Adria d.o.o. / KFC,Djelatnik u restoranu (m/ž),1 dan do isteka,https://www.posao.hr/oglasi/djelatnik-u-restoranu-m-z/752444/
Grad Zagreb,Zagreb,posao.hr,Savjetnik za selekciju i zapošljavanje (m/ž),Danas istječe,https://www.posao.hr/oglasi/savjetnik-za-selekciju-i-zaposljavanje-m-z/752125/
Grad Zagreb,remote anywhere from Croatia,Camaloon,Customer Support Coordinator (m/f),17 dana do isteka,https://www.posao.hr/oglasi/customer-support-coordinator-m-f/752124/
Grad Zagreb,Jankomir - Zagreb,Camaloon,Supply Chain Specialist (m/f),15 dana do isteka,https://www.posao.hr/oglasi/supply-chain-specialist-m-f/751774/
Grad Zagreb,Hrvatska,Court of Justice of the European Union,Vanjski prevoditelj (m/ž),10 dana do isteka,https://www.posao.hr/oglasi/vanjski-prevoditelj-m-z/750405/
Grad Zagreb,remote anywhere from Croatia,Camaloon,Customer Support Specialist (m/f),2 dana do isteka,https://www.posao.hr/oglasi/customer-support-specialist-m-f/748815/
Grad Zagreb,Zagreb or remote anywhere from Croatia,Camaloon,Sales Development Representative (m/f),Danas istječe,https://www.posao.hr/oglasi/sales-development-representative-m-f/748475/
Grad Zagreb,Zagreb or remote from anywhere in Croatia,Camaloon,B2B Sales Specialist (m/f),Danas istječe,https://www.posao.hr/oglasi/b2b-sales-specialist-m-f/748474/
Grad Zagreb,Zagreb or remote anywhere from Croatia,Camaloon,Customer Success Specialist (m/f),Danas istječe,https://www.posao.hr/oglasi/customer-success-specialist-m-f/748473/
Grad Zagreb,"Dugo Selo, Sv. Ivan Zelina, Ivanić Grad, Zagreb",Lonia trgovina d.o.o.,Prodavač (m/ž),10 dana do isteka,https://www.posao.hr/oglasi/prodavac-m-z/746590/
Grad Zagreb,"Zagreb, Jaruščica 15",LOFT d.o.o.,Skladištar i montažer (m/ž),14 dana do isteka,https://www.posao.hr/oglasi/skladistar-i-montazer-m-z/755310/
Grad Zagreb,Zagreb,E.G.O. Elektro-komponente d.o.o.,Obrađivač plastike – injekcijsko brizganje (m/ž),2 dana do isteka,https://www.posao.hr/oglasi/obradivac-plastike-injekcijsko-brizganje-m-z/754136/
Grad Zagreb,Zagreb,E.G.O. Elektro-komponente d.o.o.,Brigadir podešivač (m/ž),7 dana do isteka,https://www.posao.hr/oglasi/brigadir-podesivac-m-z/753362/
Grad Zagreb,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist (m/f) with Croatian and Slovenian,22 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-m-f-with-croatian-and-slovenian/753015/
Grad Zagreb,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Croatian and Macedonian (m/f),22 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-croatian-and-macedonian-m-f/753014/
Grad Zagreb,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Croatian (m/f),22 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-croatian-m-f/753013/
Grad Zagreb,Zagreb,E.G.O. Elektro-komponente d.o.o.,Sastavljač proizvoda (m/ž),2 dana do isteka,https://www.posao.hr/oglasi/sastavljac-proizvoda-m-z/752451/
Grad Zagreb,"Zagreb, Hrvatska - Njemačka",Andromont d.o.o.,Instalater vode / grijanja / klimatizacije / ventilacije (m/ž),22 dana do isteka,https://www.posao.hr/oglasi/instalater-vode-grijanja-klimatizacije-ventilacije-m-z/751409/
Grad Zagreb,Remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Spanish (m/f),22 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-spanish-m-f/742927/
Grad Zagreb,Remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Italian (m/f),13 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-italian-m-f/742926/
Grad Zagreb,Zagreb,Primacošped d.o.o.,Vozač motornog (teretnog) vozila (m/ž),16 dana do isteka,https://www.posao.hr/oglasi/vozac-motornog-teretnog-vozila-m-z/754379/
Grad Zagreb,Zagreb,Tempus Octo d.o.o. za usluge,Čistač/ica,24 dana do isteka,https://www.posao.hr/oglasi/cistac-ica/753898/
Grad Zagreb,Online / Remote,Learnlight Services,Junior Program Management Administrator - German & English (m/f),6 dana do isteka,https://www.posao.hr/oglasi/junior-program-management-administrator-german-english-m-f/752461/
Grad Zagreb,"Varaždin, Zagreb or Osijek ",NTH Mobile d.o.o.,Frontend Web Developer (m/ž),2 dana do isteka,https://www.posao.hr/oglasi/frontend-web-developer-m-z/753365/
Zadarska,Croatia,WorkToday International BV,Recruiter (m/f),41 dan do isteka,https://www.posao.hr/oglasi/recruiter-m-f/746580/
Zadarska,remote anywhere from Croatia,Camaloon,Customer Support Coordinator (m/f),17 dana do isteka,https://www.posao.hr/oglasi/customer-support-coordinator-m-f/752124/
Zadarska,Hrvatska,Court of Justice of the European Union,Vanjski prevoditelj (m/ž),10 dana do isteka,https://www.posao.hr/oglasi/vanjski-prevoditelj-m-z/750405/
Zadarska,remote anywhere from Croatia,Camaloon,Customer Support Specialist (m/f),2 dana do isteka,https://www.posao.hr/oglasi/customer-support-specialist-m-f/748815/
Zadarska,Zagreb or remote anywhere from Croatia,Camaloon,Sales Development Representative (m/f),Danas istječe,https://www.posao.hr/oglasi/sales-development-representative-m-f/748475/
Zadarska,Zagreb or remote from anywhere in Croatia,Camaloon,B2B Sales Specialist (m/f),Danas istječe,https://www.posao.hr/oglasi/b2b-sales-specialist-m-f/748474/
Zadarska,Zagreb or remote anywhere from Croatia,Camaloon,Customer Success Specialist (m/f),Danas istječe,https://www.posao.hr/oglasi/customer-success-specialist-m-f/748473/
Zadarska,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist (m/f) with Croatian and Slovenian,22 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-m-f-with-croatian-and-slovenian/753015/
Zadarska,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Croatian and Macedonian (m/f),22 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-croatian-and-macedonian-m-f/753014/
Zadarska,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Croatian (m/f),22 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-croatian-m-f/753013/
Zadarska,Remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Spanish (m/f),22 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-spanish-m-f/742927/
Zadarska,Remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Italian (m/f),22 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-italian-m-f/742926/
Zadarska,Online / Remote,Learnlight Services,Junior Program Management Administrator - German & English (m/f),24 dana do isteka,https://www.posao.hr/oglasi/junior-program-management-administrator-german-english-m-f/752461/
Zadarska,Zadar,Konektor d.o.o.,Projektant svjetlovodnih telekomunikacijskih mreža (m/ž),1 dan do isteka,https://www.posao.hr/oglasi/projektant-svjetlovodnih-telekomunikacijskih-mreza-m-z/752134/
Zadarska,"Istra, Kvarner, Dalmacija",Manpower Savjetovanje d.o.o.,Kućni majstor (m/ž),13 dana do isteka,https://www.posao.hr/oglasi/kucni-majstor-m-z/754934/
Zadarska,Zadar,Falkensteiner Hotelmanagement d.o.o.,Materijalni knjigovođa (m/ž),25 dana do isteka,https://www.posao.hr/oglasi/materijalni-knjigovoda-m-z/754148/
Zadarska,Zadar,Falkensteiner Hotelmanagement d.o.o.,Junior knjigovođa (m/ž),25 dana do isteka,https://www.posao.hr/oglasi/junior-knjigovoda-m-z/754147/
Zadarska,Zadar,Falkensteiner Hotelmanagement d.o.o.,Referent kadrovskih poslova (m/ž),25 dana do isteka,https://www.posao.hr/oglasi/referent-kadrovskih-poslova-m-z/754146/
Zadarska,Zadar,Falkensteiner Hotelmanagement d.o.o.,Developer / Koordinator sustava (m/ž),25 dana do isteka,https://www.posao.hr/oglasi/developer-koordinator-sustava-m-z/754144/
Zadarska,Zadar,Falkensteiner Hotelmanagement d.o.o.,Koordinator hotelskih sustava (m/ž),25 dana do isteka,https://www.posao.hr/oglasi/koordinator-hotelskih-sustava-m-z/754143/
Zadarska,"rad od kuće, Zagreb ili...",Workforce Ljudski Potencijali d.o.o.,Agent u korisničkoj podršci na slovenskom i engleskom jeziku (m/ž),4 dana do isteka,https://www.posao.hr/oglasi/agent-u-korisnickoj-podrsci-na-slovenskom-i-engleskom-jeziku-m-z/733493/
Zadarska,Croatia,WorkToday International BV,Recruiter (m/f),41 dan do isteka,https://www.posao.hr/oglasi/recruiter-m-f/746580/
Zagrebačka,Zagreb,American Embassy,Computer Management Assistant (m/f),5 dana do isteka,https://www.posao.hr/oglasi/computer-management-assistant-m-f/754939/
Zagrebačka,Zagreb,American Embassy,Computer Management Assistant /m/f) - Substitution of Experience for Education,5 dana do isteka,https://www.posao.hr/oglasi/computer-management-assistant-m-f-substitution-of-experience-for-education/754938/
Zagrebačka,Zagreb,Auto Benussi d.o.o.,Administrator (m/ž),12 dana do isteka,https://www.posao.hr/oglasi/administrator-m-z/754372/
Zagrebačka,Zagreb,Camaloon,Administrator za ljudske potencijale (m/ž),25 dana do isteka,https://www.posao.hr/oglasi/administrator-za-ljudske-potencijale-m-z/754150/
Zagrebačka,Zagreb,Camaloon,Financijski administrator (m/ž),24 dana do isteka,https://www.posao.hr/oglasi/financijski-administrator-m-z/753900/
Zagrebačka,Croatia,WorkToday International BV,Recruiter (m/f),41 dan do isteka,https://www.posao.hr/oglasi/recruiter-m-f/746580/
Zagrebačka,Vrbovec,KTC d.d.,Čistač (m/ž),22 dana do isteka,https://www.posao.hr/oglasi/cistac-m-z/753009/
Zagrebačka,Vrbovec,KTC d.d.,Kuhar (m/ž),19 dana do isteka,https://www.posao.hr/oglasi/kuhar-m-z/752746/
Zagrebačka,Zagreb,CadCam Design Centar d.o.o.,Voditelj/ica marketinga,2 dana do isteka,https://www.posao.hr/oglasi/voditelj-ica-marketinga/752453/
Zagrebačka,Zagreb,Amrest Adria d.o.o. / KFC,Djelatnik u restoranu (m/ž),1 dan do isteka,https://www.posao.hr/oglasi/djelatnik-u-restoranu-m-z/752444/
Zagrebačka,Zagreb,posao.hr,Savjetnik za selekciju i zapošljavanje (m/ž),Danas istječe,https://www.posao.hr/oglasi/savjetnik-za-selekciju-i-zaposljavanje-m-z/752125/
Zagrebačka,remote anywhere from Croatia,Camaloon,Customer Support Coordinator (m/f),17 dana do isteka,https://www.posao.hr/oglasi/customer-support-coordinator-m-f/752124/
Zagrebačka,Jankomir - Zagreb,Camaloon,Supply Chain Specialist (m/f),15 dana do isteka,https://www.posao.hr/oglasi/supply-chain-specialist-m-f/751774/
Zagrebačka,Hrvatska,Court of Justice of the European Union,Vanjski prevoditelj (m/ž),10 dana do isteka,https://www.posao.hr/oglasi/vanjski-prevoditelj-m-z/750405/
Zagrebačka,remote anywhere from Croatia,Camaloon,Customer Support Specialist (m/f),2 dana do isteka,https://www.posao.hr/oglasi/customer-support-specialist-m-f/748815/
Zagrebačka,Zagreb or remote anywhere from Croatia,Camaloon,Sales Development Representative (m/f),Danas istječe,https://www.posao.hr/oglasi/sales-development-representative-m-f/748475/
Zagrebačka,Zagreb or remote from anywhere in Croatia,Camaloon,B2B Sales Specialist (m/f),Danas istječe,https://www.posao.hr/oglasi/b2b-sales-specialist-m-f/748474/
Zagrebačka,Zagreb or remote anywhere from Croatia,Camaloon,Customer Success Specialist (m/f),Danas istječe,https://www.posao.hr/oglasi/customer-success-specialist-m-f/748473/
Zagrebačka,"Dugo Selo, Sv. Ivan Zelina, Ivanić Grad, Zagreb",Lonia trgovina d.o.o.,Prodavač (m/ž),10 dana do isteka,https://www.posao.hr/oglasi/prodavac-m-z/746590/
Zagrebačka,"Zagreb, Jaruščica 15",LOFT d.o.o.,Skladištar i montažer (m/ž),14 dana do isteka,https://www.posao.hr/oglasi/skladistar-i-montazer-m-z/755310/
Zagrebačka,Zagreb,E.G.O. Elektro-komponente d.o.o.,Obrađivač plastike – injekcijsko brizganje (m/ž),2 dana do isteka,https://www.posao.hr/oglasi/obradivac-plastike-injekcijsko-brizganje-m-z/754136/
Zagrebačka,Zagreb,E.G.O. Elektro-komponente d.o.o.,Brigadir podešivač (m/ž),7 dana do isteka,https://www.posao.hr/oglasi/brigadir-podesivac-m-z/753362/
Zagrebačka,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist (m/f) with Croatian and Slovenian,22 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-m-f-with-croatian-and-slovenian/753015/
Zagrebačka,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Croatian and Macedonian (m/f),22 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-croatian-and-macedonian-m-f/753014/
Zagrebačka,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Croatian (m/f),22 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-croatian-m-f/753013/
Zagrebačka,Zagreb,E.G.O. Elektro-komponente d.o.o.,Sastavljač proizvoda (m/ž),2 dana do isteka,https://www.posao.hr/oglasi/sastavljac-proizvoda-m-z/752451/
Zagrebačka,"Zagreb, Hrvatska - Njemačka",Andromont d.o.o.,Instalater vode / grijanja / klimatizacije / ventilacije (m/ž),22 dana do isteka,https://www.posao.hr/oglasi/instalater-vode-grijanja-klimatizacije-ventilacije-m-z/751409/
Zagrebačka,Remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Spanish (m/f),22 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-spanish-m-f/742927/
Zagrebačka,Remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Italian (m/f),13 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-italian-m-f/742926/
Zagrebačka,Zagreb,Primacošped d.o.o.,Vozač motornog (teretnog) vozila (m/ž),16 dana do isteka,https://www.posao.hr/oglasi/vozac-motornog-teretnog-vozila-m-z/754379/
Zagrebačka,Zagreb,Tempus Octo d.o.o. za usluge,Čistač/ica,24 dana do isteka,https://www.posao.hr/oglasi/cistac-ica/753898/
Zagrebačka,Online / Remote,Learnlight Services,Junior Program Management Administrator - German & English (m/f),6 dana do isteka,https://www.posao.hr/oglasi/junior-program-management-administrator-german-english-m-f/752461/
Zagrebačka,"Varaždin, Zagreb or Osijek ",NTH Mobile d.o.o.,Frontend Web Developer (m/ž),2 dana do isteka,https://www.posao.hr/oglasi/frontend-web-developer-m-z/753365/
Inozemstvo,Velika Britanija,Atena - Personal s.r.o.,Pomoćni radnik/ca u njezi,10 dana do isteka,https://www.posao.hr/oglasi/pomocni-radnik-ca-u-njezi/753894/
Inozemstvo,Nizozemska,Atena - Personal s.r.o.,Pomoćni radnik/ca u njezi,10 dana do isteka,https://www.posao.hr/oglasi/pomocni-radnik-ca-u-njezi/753893/
Inozemstvo,"Njemačka, Austrija",Atena - Personal s.r.o.,Pomoćni radnik/ca u njezi,10 dana do isteka,https://www.posao.hr/oglasi/pomocni-radnik-ca-u-njezi/753892/
Inozemstvo,"Banska Bystrica, Slovačka",Atena - Personal s.r.o.,Agent za zapošljavanje / Recruiter (m/ž),10 dana do isteka,https://www.posao.hr/oglasi/agent-za-zaposljavanje-recruiter-m-z/753891/
Inozemstvo,"Warmenhuizen, The Netherlands",WorkToday International BV,Salad production worker (m/f),41 dan do isteka,https://www.posao.hr/oglasi/salad-production-worker-m-f/737713/
Inozemstvo,"Waalwijk, The Netherlands",WorkToday International BV,Orderpicker - online store warehouse (m/f),41 dan do isteka,https://www.posao.hr/oglasi/orderpicker-online-store-warehouse-m-f/737716/
Inozemstvo,"Oirschot / Veenendaal, The Netherlands",WorkToday International BV,Warehouse worker (m/f),41 dan do isteka,https://www.posao.hr/oglasi/warehouse-worker-m-f/737715/
Inozemstvo,"Tilburg, The Netherlands",WorkToday International BV,XPO Orderpicker / Warehouse worker  (m/f),41 dan do isteka,https://www.posao.hr/oglasi/xpo-orderpicker-warehouse-worker-m-f/739771/
Inozemstvo,"Heidelberg, Germany",EMBL European Molecular Biology Laboratory,Enterprise Applications Specialist (m/f),23 dana do isteka,https://www.posao.hr/oglasi/enterprise-applications-specialist-m-f/753648/
Inozemstvo,"Einbeck, Lower Saxony, Germany",KWS SAAT SE & Co. KGaA,Business Partner Controlling Germany - Sugar Beet (m/f/d),18 dana do isteka,https://www.posao.hr/oglasi/business-partner-controlling-germany-sugar-beet-m-f-d/752761/
Inozemstvo,"Leipzig, Njemačka",Otto Work Force d.o.o.,Radnik u zračnoj logistici (m/ž),18 dana do isteka,https://www.posao.hr/oglasi/radnik-u-zracnoj-logistici-m-z/752751/
Inozemstvo,"Tholen, Nizozemska",Otto Work Force d.o.o.,DSV Zaposlenik skladišta (m/ž),1 dan do isteka,https://www.posao.hr/oglasi/dsv-zaposlenik-skladista-m-z/752135/
Inozemstvo,"Oostrum, Nizozemska",Otto Work Force d.o.o.,Zaposlenik u skladištu (m/ž),1 dan do isteka,https://www.posao.hr/oglasi/zaposlenik-u-skladistu-m-z/752136/
Inozemstvo,"Venlo, Nizozemska",Otto Work Force d.o.o.,Zaposlenik u skladištu (m/ž),1 dan do isteka,https://www.posao.hr/oglasi/zaposlenik-u-skladistu-m-z/752138/
Inozemstvo,"Bleijswijk, Nizozemska",Otto Work Force d.o.o.,Primatelj narudžbi (m/ž),1 dan do isteka,https://www.posao.hr/oglasi/primatelj-narudzbi-m-z/752139/
Inozemstvo,lokacije u Nizozemskoj,Otto Work Force d.o.o.,Radnik u proizvodnji za skladištenje (m/ž),1 dan do isteka,https://www.posao.hr/oglasi/radnik-u-proizvodnji-za-skladistenje-m-z/752140/
Inozemstvo,"Maribor-Hoče, Slovenija, službena putovanja u inozemstvo",Ledinek Engineering d.o.o.,Inženjer računarstva i informatike (m/ž),3 dana do isteka,https://www.posao.hr/oglasi/inzenjer-racunarstva-i-informatike-m-z/748813/
Inozemstvo,"Njemačka, Švicarska, Nizozemska",PMS Elektrotechnik d.o.o.,Električar (m/ž),9 dana do isteka,https://www.posao.hr/oglasi/elektricar-m-z/731144/
Inozemstvo,Istočna Europa,Pflüger GMBH Holz- und Kunststofftechnik,Tesar / Stolar (m/ž/d),7 dana do isteka,https://www.posao.hr/oglasi/tesar-stolar-m-z-d/749799/
Inozemstvo,"Graz, Austria",AVL LIST Gesellschaft m.b.H.,Embedded Software Developer Linux (f/m/d),2 dana do isteka,https://www.posao.hr/oglasi/embedded-software-developer-linux-f-m-d/748825/
Inozemstvo,Nizozemska,Otto Work Force d.o.o.,Zaposlenik u skladištu (m/ž),1 dan do isteka,https://www.posao.hr/oglasi/zaposlenik-u-skladistu-m-z/747770/
Inozemstvo,Belgium,Care Force Medical Recruitment,Haematologist (m/f),9 dana do isteka,https://www.posao.hr/oglasi/haematologist-m-f/729524/
Inozemstvo,The Netherlands,Care Force Medical Recruitment,Emergency room Doctor (m/f),9 dana do isteka,https://www.posao.hr/oglasi/emergency-room-doctor-m-f/729526/
Inozemstvo,"Nijmegen, The Netherlands",Care Force Medical Recruitment,Dentist (m/f),9 dana do isteka,https://www.posao.hr/oglasi/dentist-m-f/729483/
Inozemstvo,Belgium,Care Force Medical Recruitment,Neurologist (m/f),9 dana do isteka,https://www.posao.hr/oglasi/neurologist-m-f/729484/
Inozemstvo,Belgium,Care Force Medical Recruitment,Neurologist (m/f),9 dana do isteka,https://www.posao.hr/oglasi/neurologist-m-f/729485/
Inozemstvo,The Netherlands,Care Force Medical Recruitment,Intensivist (m/f),9 dana do isteka,https://www.posao.hr/oglasi/intensivist-m-f/729486/
Inozemstvo,Belgium,Care Force Medical Recruitment,Pediatrician (m/f),9 dana do isteka,https://www.posao.hr/oglasi/pediatrician-m-f/729487/
Inozemstvo,Belgium,Care Force Medical Recruitment,Pediatrician (m/f),9 dana do isteka,https://www.posao.hr/oglasi/pediatrician-m-f/729488/
Inozemstvo,"Gent, Belgium",Care Force Medical Recruitment,Dentist (m/f),9 dana do isteka,https://www.posao.hr/oglasi/dentist-m-f/729489/
Inozemstvo,The Netherlands,Care Force Medical Recruitment,Opthalmologist (m/f),9 dana do isteka,https://www.posao.hr/oglasi/opthalmologist-m-f/729490/
Inozemstvo,Denmark,Care Force Medical Recruitment,Pathologist (m/f),9 dana do isteka,https://www.posao.hr/oglasi/pathologist-m-f/729491/
Inozemstvo,The Netherlands,Care Force Medical Recruitment,Insurance doctor (m/f),9 dana do isteka,https://www.posao.hr/oglasi/insurance-doctor-m-f/729492/
Inozemstvo,Belgium,Care Force Medical Recruitment,Cardiologist (m/f),9 dana do isteka,https://www.posao.hr/oglasi/cardiologist-m-f/729493/
Inozemstvo,The Netherlands,Care Force Medical Recruitment,Nurse (m/f),9 dana do isteka,https://www.posao.hr/oglasi/nurse-m-f/729494/
Inozemstvo,The Netherlands,Care Force Medical Recruitment,Dentist (m/f),9 dana do isteka,https://www.posao.hr/oglasi/dentist-m-f/729495/
Inozemstvo,The Netherlands,Care Force Medical Recruitment,Rehabilitation doctor (m/f),9 dana do isteka,https://www.posao.hr/oglasi/rehabilitation-doctor-m-f/729496/
Inozemstvo,Belgium,Care Force Medical Recruitment,Head of the radiology department (m/f),9 dana do isteka,https://www.posao.hr/oglasi/head-of-the-radiology-department-m-f/729497/
Inozemstvo,Belgium,Care Force Medical Recruitment,Rehabilitation doctor (m/f),9 dana do isteka,https://www.posao.hr/oglasi/rehabilitation-doctor-m-f/729498/
