Zupanija,Mjesto,Tvrtka,Pozicija,Vrijedi_do,Link_za_posao
Inozemstvo,Belgium,Care Force Medical Recruitment,Head of the radiology department (m/f),2021-09-30,https://www.posao.hr/oglasi/head-of-the-radiology-department-m-f/729497/
Grad Zagreb,Zagreb,Brokenships d.o.o.,Konobar (m/ž),2021-09-12,https://www.posao.hr/oglasi/konobar-m-z/763617/
Zagrebačka,Zagreb,Brokenships d.o.o.,Kuhar (m/ž),2021-09-12,https://www.posao.hr/oglasi/kuhar-m-z/763238/
Dubrovačko-neretvanska,remote anywhere from Croatia,Camaloon,Customer Support Specialist (m/f),2021-10-03,https://www.posao.hr/oglasi/customer-support-specialist-m-f/764782/
Ličko-senjska,Remote,AA Euro Croatia d.o.o.,UX/UI developer (m/f),2021-10-10,https://www.posao.hr/oglasi/ux-ui-developer-m-f/766914/
Ličko-senjska,"Istra, Kvarner,...",Manpower Savjetovanje d.o.o.,Operater u pozivnom centru na talijanskom jeziku (m/ž),2021-09-24,https://www.posao.hr/oglasi/operater-u-pozivnom-centru-na-talijanskom-jeziku-m-z/766908/
Bjelovarsko-bilogorska,Zagreb i terenski rad...,Elektroinstalacije Orešković j.d.o.o.,Elektroinstalater (m/ž),2021-09-14,https://www.posao.hr/oglasi/elektroinstalater-m-z/764775/
Koprivničko-križevačka,Križevci,KTC d.d.,Skladišni radnik (m/ž),2021-09-15,https://www.posao.hr/oglasi/skladisni-radnik-m-z/763605/
Koprivničko-križevačka,Koprivnica,KTC d.d.,Pomoćni kuhar (m/ž),2021-09-14,https://www.posao.hr/oglasi/pomocni-kuhar-m-z/763229/
Brodsko-posavska,remote anywhere from Croatia,Camaloon,Customer Support Specialist (m/f),2021-10-03,https://www.posao.hr/oglasi/customer-support-specialist-m-f/764782/
Istarska,Croatia,WorkToday International BV,Recruiter (m/f),2021-09-30,https://www.posao.hr/oglasi/recruiter-m-f/746580/
Istarska,Work from home,CCPORTER Sp. z o.o.,Sales Specialist with Slovenian (m/f),2021-09-30,https://www.posao.hr/oglasi/sales-specialist-with-slovenian-m-f/763224/
Međimurska,Prelog,KTC d.d.,Mesar (m/ž),2021-09-18,https://www.posao.hr/oglasi/mesar-m-z/760469/
Karlovačka,Central and East Croatia and Northern B&H,VB Savjeti d.o.o.,Junior Sales Representative (m/f),2021-09-13,https://www.posao.hr/oglasi/junior-sales-representative-m-f/762867/
Karlovačka,Croatia,WorkToday International BV,Recruiter (m/f),2021-09-30,https://www.posao.hr/oglasi/recruiter-m-f/746580/
Krapinsko-zagorska,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Croatian (m/f),2021-09-29,https://www.posao.hr/oglasi/sales-specialist-with-croatian-m-f/762883/
Osječko-baranjska,Remote,AA Euro Croatia d.o.o.,UX/UI developer (m/f),2021-10-10,https://www.posao.hr/oglasi/ux-ui-developer-m-f/766914/
Požeško-slavonska,"Zagreb, Remotely",Scalable Global Solutions d.d.,Junior Developer Backend and / or Frontend (f/m/d),2021-10-01,https://www.posao.hr/oglasi/junior-developer-backend-and-or-frontend-f-m-d/765587/
Požeško-slavonska,Zagreb and remotely,Scalable Global Solutions d.d.,Solution Architect (f/m/d),2021-10-01,https://www.posao.hr/oglasi/solution-architect-f-m-d/765585/
Splitsko-dalmatinska,"Bol, Starigrad-Paklenica",Sunce hoteli d.d.,Wellness terapeut (m/ž),2021-09-20,https://www.posao.hr/oglasi/wellness-terapeut-m-z/760836/
Vukovarsko-srijemska,Remote,AA Euro Croatia d.o.o.,Head of Client Services (m/f),2021-10-07,https://www.posao.hr/oglasi/head-of-client-services-m-f/765220/
Primorsko-goranska,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Croatian and Macedonian (m/f),2021-09-29,https://www.posao.hr/oglasi/sales-specialist-with-croatian-and-macedonian-m-f/762881/
Primorsko-goranska,Rijeka i Zagreb,Auro Domus d.o.o.,Operations Manager (m/f),2021-09-13,https://www.posao.hr/oglasi/operations-manager-m-f/762865/
Sisačko-moslavačka,Remote,AA Euro Croatia d.o.o.,Front End Developer (m/f),2021-10-07,https://www.posao.hr/oglasi/front-end-developer-m-f/765204/
Virovitičko-podravska,Remote,AA Euro Croatia d.o.o.,Front End Developer (m/f),2021-10-07,https://www.posao.hr/oglasi/front-end-developer-m-f/765204/
Šibensko-kninska,"Zagreb, Varaždin, home office",Workforce Ljudski Potencijali d.o.o.,Customer Support Specialist – Russian and English (m/f),2021-09-20,https://www.posao.hr/oglasi/customer-support-specialist-russian-and-english-m-f/758441/
Inozemstvo,Belgium,Care Force Medical Recruitment,Rehabilitation doctor (m/f),2021-09-30,https://www.posao.hr/oglasi/rehabilitation-doctor-m-f/729498/
Grad Zagreb,Vrbovec,KTC d.d.,Vozač teretnog vozila (m/ž),2021-09-19,https://www.posao.hr/oglasi/vozac-teretnog-vozila-m-z/763619/
Zagrebačka,Zagreb,Svea Ekonomi d.o.o.,Agent u pozivnom centru (m/ž),2021-09-13,https://www.posao.hr/oglasi/agent-u-pozivnom-centru-m-z/762866/
Dubrovačko-neretvanska,Zagreb or remote from anywhere in Croatia,Camaloon,Business Manager (m/f),2021-10-03,https://www.posao.hr/oglasi/business-manager-m-f/764412/
Ličko-senjska,"Zagreb, Varaždin, rad od kuće",Workforce Ljudski Potencijali d.o.o.,Agent u korisničkoj podršci na njemačkom jeziku (ž/m),2021-09-26,https://www.posao.hr/oglasi/agent-u-korisnickoj-podrsci-na-njemackom-jeziku-z-m/704650/
Bjelovarsko-bilogorska,Work in field in Croatia,Domax Distribution d.o.o.,Sales Representative - B2B contract (m/f),2021-10-02,https://www.posao.hr/oglasi/sales-representative-b2b-contract-m-f/763618/
Bjelovarsko-bilogorska,Home office ,Sunbird Images,Senior iOS Developer (m/f),2021-09-15,https://www.posao.hr/oglasi/senior-ios-developer-m-f/763235/
Koprivničko-križevačka,Koprivnica,KTC d.d.,Pomoćni kuhar (m/ž),2021-09-14,https://www.posao.hr/oglasi/pomocni-kuhar-m-z/763230/
Brodsko-posavska,Zagreb or remote from anywhere in Croatia,Camaloon,Business Manager (m/f),2021-10-03,https://www.posao.hr/oglasi/business-manager-m-f/764412/
Brodsko-posavska,Zagreb or remote anywhere from Croatia,Camaloon,Business Development Manager (m/f),2021-10-03,https://www.posao.hr/oglasi/business-development-manager-m-f/764411/
Istarska,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Croatian (m/f),2021-09-29,https://www.posao.hr/oglasi/sales-specialist-with-croatian-m-f/762883/
Međimurska,Work from home,CCPORTER Sp. z o.o.,Sales Specialist with Slovenian (m/f),2021-09-30,https://www.posao.hr/oglasi/sales-specialist-with-slovenian-m-f/763224/
Karlovačka,Work from home,CCPORTER Sp. z o.o.,Sales Specialist with Slovenian (m/f),2021-09-30,https://www.posao.hr/oglasi/sales-specialist-with-slovenian-m-f/763224/
Karlovačka,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Croatian (m/f),2021-09-29,https://www.posao.hr/oglasi/sales-specialist-with-croatian-m-f/762883/
Krapinsko-zagorska,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Croatian and Macedonian (m/f),2021-09-29,https://www.posao.hr/oglasi/sales-specialist-with-croatian-and-macedonian-m-f/762881/
Osječko-baranjska,"Zagreb, Varaždin, rad od kuće",Workforce Ljudski Potencijali d.o.o.,Agent u korisničkoj podršci na njemačkom jeziku (ž/m),2021-09-26,https://www.posao.hr/oglasi/agent-u-korisnickoj-podrsci-na-njemackom-jeziku-z-m/704650/
Osječko-baranjska,cijela Republika Hrvatska,Kadus d.o.o.,Prodajni predstavnik (m/ž),2021-10-10,https://www.posao.hr/oglasi/prodajni-predstavnik-m-z/766486/
Požeško-slavonska,Remote,AA Euro Croatia d.o.o.,Head of Client Services (m/f),2021-10-07,https://www.posao.hr/oglasi/head-of-client-services-m-f/765220/
Požeško-slavonska,Remote,AA Euro Croatia d.o.o.,Full Stack / Backend Developer (m/f),2021-10-07,https://www.posao.hr/oglasi/full-stack-backend-developer-m-f/765205/
Splitsko-dalmatinska,"Bol, Brela, Starigrad-Paklenica",Sunce hoteli d.d.,Kuhar (m/ž),2021-09-20,https://www.posao.hr/oglasi/kuhar-m-z/760833/
Splitsko-dalmatinska,"Bol, Supetar, Brela,...",Sunce hoteli d.d.,Pomoćni konobar (m/ž),2021-09-20,https://www.posao.hr/oglasi/pomocni-konobar-m-z/760831/
Vukovarsko-srijemska,Remote,AA Euro Croatia d.o.o.,Full Stack / Backend Developer (m/f),2021-10-07,https://www.posao.hr/oglasi/full-stack-backend-developer-m-f/765205/
Primorsko-goranska,"Selce, Crikvenica ",Elez d.o.o. / Hotel Marina,Pomoćni kuhar (m/ž),2021-09-19,https://www.posao.hr/oglasi/pomocni-kuhar-m-z/761109/
Primorsko-goranska,"Selce, Crikvenica ",Elez d.o.o. / Hotel Marina,Sobarica (m/ž),2021-09-19,https://www.posao.hr/oglasi/sobarica-m-z/761108/
Sisačko-moslavačka,Sisak,Globalna hrana d.o.o. / McDonald's,Radnik/ca u restoranu (m/ž),2021-09-16,https://www.posao.hr/oglasi/radnik-ca-u-restoranu-m-z/764811/
Sisačko-moslavačka,"Zagreb, Varaždin, home office",Workforce Ljudski Potencijali d.o.o.,Customer Support Specialist – Russian and English (m/f),2021-09-20,https://www.posao.hr/oglasi/customer-support-specialist-russian-and-english-m-f/758441/
Virovitičko-podravska,"Zagreb, Varaždin, home office",Workforce Ljudski Potencijali d.o.o.,Customer Support Specialist – Russian and English (m/f),2021-09-20,https://www.posao.hr/oglasi/customer-support-specialist-russian-and-english-m-f/758441/
Inozemstvo,"Antwerp, Belgium",Care Force Medical Recruitment,Dentist (m/f),2021-09-30,https://www.posao.hr/oglasi/dentist-m-f/729499/
Inozemstvo,The Netherlands,Care Force Medical Recruitment,Child-youth Psychiatrist (m/f),2021-09-30,https://www.posao.hr/oglasi/child-youth-psychiatrist-m-f/729500/
Grad Zagreb,Zagreb,Brokenships d.o.o.,Kuhar (m/ž),2021-09-12,https://www.posao.hr/oglasi/kuhar-m-z/763238/
Zagrebačka,Central and East Croatia and Northern B&H,VB Savjeti d.o.o.,Junior Sales Representative (m/f),2021-09-13,https://www.posao.hr/oglasi/junior-sales-representative-m-f/762867/
Zagrebačka,"Šibenik, Zagreb",Fero-Term d.o.o.,Voditelj poslovnice (m/ž),2021-09-13,https://www.posao.hr/oglasi/voditelj-poslovnice-m-z/762631/
Dubrovačko-neretvanska,Zagreb or remote anywhere from Croatia,Camaloon,Business Development Manager (m/f),2021-10-03,https://www.posao.hr/oglasi/business-development-manager-m-f/764411/
Ličko-senjska,cijela Republika Hrvatska,Kadus d.o.o.,Prodajni predstavnik (m/ž),2021-10-10,https://www.posao.hr/oglasi/prodajni-predstavnik-m-z/766486/
Varaždinska,Varaždin,Globalna hrana d.o.o. / McDonald's,Radnik/ca u restoranu (m/ž),2021-09-16,https://www.posao.hr/oglasi/radnik-ca-u-restoranu-m-z/764799/
Bjelovarsko-bilogorska,"Hrvatska, EU",Dolex d.o.o.,Vozač šlepera (m/ž),2021-09-30,https://www.posao.hr/oglasi/vozac-slepera-m-z/763219/
Koprivničko-križevačka,Koprivnica,KTC d.d.,Kuhar (m/ž),2021-09-14,https://www.posao.hr/oglasi/kuhar-m-z/763231/
Koprivničko-križevačka,Koprivnica,KTC d.d.,Konobar (m/ž),2021-09-14,https://www.posao.hr/oglasi/konobar-m-z/763228/
Brodsko-posavska,Central and East Croatia and Northern B&H,VB Savjeti d.o.o.,Junior Sales Representative (m/f),2021-09-13,https://www.posao.hr/oglasi/junior-sales-representative-m-f/762867/
Istarska,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Croatian and Macedonian (m/f),2021-09-29,https://www.posao.hr/oglasi/sales-specialist-with-croatian-and-macedonian-m-f/762881/
Međimurska,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Croatian (m/f),2021-09-29,https://www.posao.hr/oglasi/sales-specialist-with-croatian-m-f/762883/
Međimurska,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Croatian and Macedonian (m/f),2021-09-29,https://www.posao.hr/oglasi/sales-specialist-with-croatian-and-macedonian-m-f/762881/
Karlovačka,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Croatian and Macedonian (m/f),2021-09-29,https://www.posao.hr/oglasi/sales-specialist-with-croatian-and-macedonian-m-f/762881/
Krapinsko-zagorska,Mokrice,Plinka-Puh d.o.o.,Djelatnik na benzinskoj postaji (m/ž),2021-10-01,https://www.posao.hr/oglasi/djelatnik-na-benzinskoj-postaji-m-z/636229/
Krapinsko-zagorska,Remote,AA Euro Croatia d.o.o.,UX/UI developer (m/f),2021-10-10,https://www.posao.hr/oglasi/ux-ui-developer-m-f/766914/
Osječko-baranjska,Dugo Selo,Vilmar beton d.o.o.,Vozač automješalice za beton (m/ž),2021-10-09,https://www.posao.hr/oglasi/vozac-automjesalice-za-beton-m-z/765892/
Požeško-slavonska,Remote,AA Euro Croatia d.o.o.,Front End Developer (m/f),2021-10-07,https://www.posao.hr/oglasi/front-end-developer-m-f/765204/
Požeško-slavonska,"Zagreb, Varaždin, home office",Workforce Ljudski Potencijali d.o.o.,Customer Support Specialist – Russian and English (m/f),2021-09-20,https://www.posao.hr/oglasi/customer-support-specialist-russian-and-english-m-f/758441/
Splitsko-dalmatinska,"Bol, Supetar, Brela,...",Sunce hoteli d.d.,Konobar (m/ž),2021-09-20,https://www.posao.hr/oglasi/konobar-m-z/760829/
Vukovarsko-srijemska,Remote,AA Euro Croatia d.o.o.,Front End Developer (m/f),2021-10-07,https://www.posao.hr/oglasi/front-end-developer-m-f/765204/
Primorsko-goranska,"Selce, Crikvenica ",Elez d.o.o. / Hotel Marina,Konobar (m/ž),2021-09-19,https://www.posao.hr/oglasi/konobar-m-z/761104/
Primorsko-goranska,"Selce, Crikvenica ",Elez d.o.o. / Hotel Marina,Kućni majstor - domar (m/ž),2021-09-19,https://www.posao.hr/oglasi/kucni-majstor-domar-m-z/761101/
Virovitičko-podravska,Zagreb / Varaždin / home office,Workforce Ljudski Potencijali d.o.o.,Customer Support Specialist – French and English (m/f),2021-09-20,https://www.posao.hr/oglasi/customer-support-specialist-french-and-english-m-f/735364/
Inozemstvo,Denmark,Care Force Medical Recruitment,Radiologist (m/f),2021-09-30,https://www.posao.hr/oglasi/radiologist-m-f/729501/
Grad Zagreb,Zagreb,Svea Ekonomi d.o.o.,Agent u pozivnom centru (m/ž),2021-09-13,https://www.posao.hr/oglasi/agent-u-pozivnom-centru-m-z/762866/
Zagrebačka,Zagreb - Donji Stupnik,Fero-Term d.o.o.,Voditelj IT odjela i glavni sistem administrator (m/ž),2021-09-13,https://www.posao.hr/oglasi/voditelj-it-odjela-i-glavni-sistem-administrator-m-z/762629/
Dubrovačko-neretvanska,"Zagreb, Dubrovnik",Fero-Term d.o.o.,"Trgovac u salonu keramike, sanitarija, grijanja, hlađenja i instalacije (m/ž)",2021-09-13,https://www.posao.hr/oglasi/trgovac-u-salonu-keramike-sanitarija-grijanja-hladenja-i-instalacije-m-z/762625/
Ličko-senjska,Dugo Selo,Vilmar beton d.o.o.,Vozač automješalice za beton (m/ž),2021-10-09,https://www.posao.hr/oglasi/vozac-automjesalice-za-beton-m-z/765892/
Varaždinska,"Zagreb, Varaždin, home office",Workforce Ljudski Potencijali d.o.o.,Customer Support Specialist – Russian and English (m/f),2021-09-20,https://www.posao.hr/oglasi/customer-support-specialist-russian-and-english-m-f/758441/
Varaždinska,Zagreb / Varaždin / home office,Workforce Ljudski Potencijali d.o.o.,Customer Support Specialist – French and English (m/f),2021-09-20,https://www.posao.hr/oglasi/customer-support-specialist-french-and-english-m-f/735364/
Bjelovarsko-bilogorska,Zagreb + ostatak Hrvatske,Kadus d.o.o.,Instalater/ Pomoćni instalater (m/ž),2021-09-30,https://www.posao.hr/oglasi/instalater-pomocni-instalater-m-z/762870/
Koprivničko-križevačka,Central and East Croatia and Northern B&H,VB Savjeti d.o.o.,Junior Sales Representative (m/f),2021-09-13,https://www.posao.hr/oglasi/junior-sales-representative-m-f/762867/
Brodsko-posavska,Croatia,WorkToday International BV,Recruiter (m/f),2021-09-30,https://www.posao.hr/oglasi/recruiter-m-f/746580/
Istarska,Kanfanar,Dvigrad Telekom d.o.o.,Administrator u uredu (m/ž),2021-09-24,https://www.posao.hr/oglasi/administrator-u-uredu-m-z/764396/
Međimurska,Remote,AA Euro Croatia d.o.o.,UX/UI developer (m/f),2021-10-10,https://www.posao.hr/oglasi/ux-ui-developer-m-f/766914/
Karlovačka,Remote,AA Euro Croatia d.o.o.,UX/UI developer (m/f),2021-10-10,https://www.posao.hr/oglasi/ux-ui-developer-m-f/766914/
Krapinsko-zagorska,"Zagreb, Varaždin, rad od kuće",Workforce Ljudski Potencijali d.o.o.,Agent u korisničkoj podršci na njemačkom jeziku (ž/m),2021-09-26,https://www.posao.hr/oglasi/agent-u-korisnickoj-podrsci-na-njemackom-jeziku-z-m/704650/
Krapinsko-zagorska,cijela Republika Hrvatska,Kadus d.o.o.,Prodajni predstavnik (m/ž),2021-10-10,https://www.posao.hr/oglasi/prodajni-predstavnik-m-z/766486/
Osječko-baranjska,Hrvatska,Gobi Mont,Montažer / Serviser (m/ž),2021-09-17,https://www.posao.hr/oglasi/montazer-serviser-m-z/765882/
Osječko-baranjska,Osijek,Workforce Ljudski Potencijali d.o.o.,Agent u timu za prodajne aktivnosti (m/ž),2021-09-23,https://www.posao.hr/oglasi/agent-u-timu-za-prodajne-aktivnosti-m-z/765600/
Požeško-slavonska,Zagreb / Varaždin / home office,Workforce Ljudski Potencijali d.o.o.,Customer Support Specialist – French and English (m/f),2021-09-20,https://www.posao.hr/oglasi/customer-support-specialist-french-and-english-m-f/735364/
Splitsko-dalmatinska,Work from home,CCPORTER Sp. z o.o.,Sales Specialist with Slovenian (m/f),2021-09-30,https://www.posao.hr/oglasi/sales-specialist-with-slovenian-m-f/763224/
Splitsko-dalmatinska,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Croatian (m/f),2021-09-29,https://www.posao.hr/oglasi/sales-specialist-with-croatian-m-f/762883/
Vukovarsko-srijemska,"Zagreb, Varaždin, home office",Workforce Ljudski Potencijali d.o.o.,Customer Support Specialist – Russian and English (m/f),2021-09-20,https://www.posao.hr/oglasi/customer-support-specialist-russian-and-english-m-f/758441/
Vukovarsko-srijemska,Zagreb / Varaždin / home office,Workforce Ljudski Potencijali d.o.o.,Customer Support Specialist – French and English (m/f),2021-09-20,https://www.posao.hr/oglasi/customer-support-specialist-french-and-english-m-f/735364/
Primorsko-goranska,Rijeka,Zamax Plin d.o.o.,Dostavljač/ica plinskih boca (m/ž),2021-10-01,https://www.posao.hr/oglasi/dostavljac-ica-plinskih-boca-m-z/647073/
Inozemstvo,Belgium,Care Force Medical Recruitment,Child-youth Psychiatrist (m/f),2021-09-30,https://www.posao.hr/oglasi/child-youth-psychiatrist-m-f/729502/
Grad Zagreb,Central and East Croatia and Northern B&H,VB Savjeti d.o.o.,Junior Sales Representative (m/f),2021-09-13,https://www.posao.hr/oglasi/junior-sales-representative-m-f/762867/
Zagrebačka,Zagreb i Zagrebačka županija,Fero-Term d.o.o.,Agent u call / contact centru (m/ž),2021-09-13,https://www.posao.hr/oglasi/agent-u-call-contact-centru-m-z/762628/
Zagrebačka,"Zagreb, Dubrovnik",Fero-Term d.o.o.,"Trgovac u salonu keramike, sanitarija, grijanja, hlađenja i instalacije (m/ž)",2021-09-13,https://www.posao.hr/oglasi/trgovac-u-salonu-keramike-sanitarija-grijanja-hladenja-i-instalacije-m-z/762625/
Dubrovačko-neretvanska,Croatia,WorkToday International BV,Recruiter (m/f),2021-09-30,https://www.posao.hr/oglasi/recruiter-m-f/746580/
Dubrovačko-neretvanska,Work from home,CCPORTER Sp. z o.o.,Sales Specialist with Slovenian (m/f),2021-09-30,https://www.posao.hr/oglasi/sales-specialist-with-slovenian-m-f/763224/
Ličko-senjska,Hrvatska,Gobi Mont,Montažer / Serviser (m/ž),2021-09-17,https://www.posao.hr/oglasi/montazer-serviser-m-z/765882/
Ličko-senjska,"Zagreb, Remotely",Scalable Global Solutions d.d.,Junior Developer Backend and / or Frontend (f/m/d),2021-10-01,https://www.posao.hr/oglasi/junior-developer-backend-and-or-frontend-f-m-d/765587/
Zadarska,Dugo Selo,Vilmar beton d.o.o.,Vozač automješalice za beton (m/ž),2021-10-09,https://www.posao.hr/oglasi/vozac-automjesalice-za-beton-m-z/765892/
Varaždinska,Zagreb i terenski rad...,Elektroinstalacije Orešković j.d.o.o.,Elektroinstalater (m/ž),2021-09-14,https://www.posao.hr/oglasi/elektroinstalater-m-z/764775/
Bjelovarsko-bilogorska,Hrvatska,Kadus d.o.o.,Fasader/ Armirač/ Tesar (m/ž),2021-09-30,https://www.posao.hr/oglasi/fasader-armirac-tesar-m-z/762877/
Koprivničko-križevačka,Croatia,WorkToday International BV,Recruiter (m/f),2021-09-30,https://www.posao.hr/oglasi/recruiter-m-f/746580/
Koprivničko-križevačka,Work from home,CCPORTER Sp. z o.o.,Sales Specialist with Slovenian (m/f),2021-09-30,https://www.posao.hr/oglasi/sales-specialist-with-slovenian-m-f/763224/
Brodsko-posavska,Work from home,CCPORTER Sp. z o.o.,Sales Specialist with Slovenian (m/f),2021-09-30,https://www.posao.hr/oglasi/sales-specialist-with-slovenian-m-f/763224/
Brodsko-posavska,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Croatian (m/f),2021-09-29,https://www.posao.hr/oglasi/sales-specialist-with-croatian-m-f/762883/
Istarska,Remote,AA Euro Croatia d.o.o.,UX/UI developer (m/f),2021-10-10,https://www.posao.hr/oglasi/ux-ui-developer-m-f/766914/
Istarska,"Istra, Kvarner,...",Manpower Savjetovanje d.o.o.,Operater u pozivnom centru na talijanskom jeziku (m/ž),2021-09-24,https://www.posao.hr/oglasi/operater-u-pozivnom-centru-na-talijanskom-jeziku-m-z/766908/
Međimurska,"Zagreb, Varaždin, rad od kuće",Workforce Ljudski Potencijali d.o.o.,Agent u korisničkoj podršci na njemačkom jeziku (ž/m),2021-09-26,https://www.posao.hr/oglasi/agent-u-korisnickoj-podrsci-na-njemackom-jeziku-z-m/704650/
Međimurska,cijela Republika Hrvatska,Kadus d.o.o.,Prodajni predstavnik (m/ž),2021-10-10,https://www.posao.hr/oglasi/prodajni-predstavnik-m-z/766486/
Karlovačka,"Zagreb, Varaždin, rad od kuće",Workforce Ljudski Potencijali d.o.o.,Agent u korisničkoj podršci na njemačkom jeziku (ž/m),2021-09-26,https://www.posao.hr/oglasi/agent-u-korisnickoj-podrsci-na-njemackom-jeziku-z-m/704650/
Karlovačka,cijela Republika Hrvatska,Kadus d.o.o.,Prodajni predstavnik (m/ž),2021-10-10,https://www.posao.hr/oglasi/prodajni-predstavnik-m-z/766486/
Krapinsko-zagorska,područje Hrvatskog...,Reca d.o.o.,Prodajni savjetnik za metaloprerađivački sektor (m/ž),2021-09-20,https://www.posao.hr/oglasi/prodajni-savjetnik-za-metalopreradivacki-sektor-m-z/766276/
Osječko-baranjska,"Zagreb, Remotely",Scalable Global Solutions d.d.,Junior Developer Backend and / or Frontend (f/m/d),2021-10-01,https://www.posao.hr/oglasi/junior-developer-backend-and-or-frontend-f-m-d/765587/
Osječko-baranjska,Zagreb and remotely,Scalable Global Solutions d.d.,Solution Architect (f/m/d),2021-10-01,https://www.posao.hr/oglasi/solution-architect-f-m-d/765585/
Splitsko-dalmatinska,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Croatian and Macedonian (m/f),2021-09-29,https://www.posao.hr/oglasi/sales-specialist-with-croatian-and-macedonian-m-f/762881/
Primorsko-goranska,Remote,AA Euro Croatia d.o.o.,UX/UI developer (m/f),2021-10-10,https://www.posao.hr/oglasi/ux-ui-developer-m-f/766914/
Primorsko-goranska,"Istra, Kvarner,...",Manpower Savjetovanje d.o.o.,Operater u pozivnom centru na talijanskom jeziku (m/ž),2021-09-24,https://www.posao.hr/oglasi/operater-u-pozivnom-centru-na-talijanskom-jeziku-m-z/766908/
Inozemstvo,"East Flanders, Belgium",Care Force Medical Recruitment,Dentist (m/f),2021-09-30,https://www.posao.hr/oglasi/dentist-m-f/729503/
Inozemstvo,Caribbean Islands,Care Force Medical Recruitment,Psychiatrist (m/f),2021-09-30,https://www.posao.hr/oglasi/psychiatrist-m-f/729504/
Grad Zagreb,"Šibenik, Zagreb",Fero-Term d.o.o.,Voditelj poslovnice (m/ž),2021-09-13,https://www.posao.hr/oglasi/voditelj-poslovnice-m-z/762631/
Grad Zagreb,Zagreb - Donji Stupnik,Fero-Term d.o.o.,Voditelj IT odjela i glavni sistem administrator (m/ž),2021-09-13,https://www.posao.hr/oglasi/voditelj-it-odjela-i-glavni-sistem-administrator-m-z/762629/
Zagrebačka,Zagreb,Fero-Term d.o.o.,Skladištar (m/ž),2021-09-13,https://www.posao.hr/oglasi/skladistar-m-z/762627/
Zagrebačka,"Zagreb, Split",Amrest Adria d.o.o. / KFC,Voditelj smjene (m/ž),2021-09-12,https://www.posao.hr/oglasi/voditelj-smjene-m-z/762081/
Dubrovačko-neretvanska,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Croatian (m/f),2021-09-29,https://www.posao.hr/oglasi/sales-specialist-with-croatian-m-f/762883/
Dubrovačko-neretvanska,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Croatian and Macedonian (m/f),2021-09-29,https://www.posao.hr/oglasi/sales-specialist-with-croatian-and-macedonian-m-f/762881/
Ličko-senjska,Zagreb and remotely,Scalable Global Solutions d.d.,Solution Architect (f/m/d),2021-10-01,https://www.posao.hr/oglasi/solution-architect-f-m-d/765585/
Ličko-senjska,Remote,AA Euro Croatia d.o.o.,Head of Client Services (m/f),2021-10-07,https://www.posao.hr/oglasi/head-of-client-services-m-f/765220/
Zadarska,Hrvatska,Gobi Mont,Montažer / Serviser (m/ž),2021-09-17,https://www.posao.hr/oglasi/montazer-serviser-m-z/765882/
Zadarska,"Zagreb, Remotely",Scalable Global Solutions d.d.,Junior Developer Backend and / or Frontend (f/m/d),2021-10-01,https://www.posao.hr/oglasi/junior-developer-backend-and-or-frontend-f-m-d/765587/
Varaždinska,Work in field in Croatia,Domax Distribution d.o.o.,Sales Representative - B2B contract (m/f),2021-10-02,https://www.posao.hr/oglasi/sales-representative-b2b-contract-m-f/763618/
Bjelovarsko-bilogorska,Central and East Croatia...,VB Savjeti d.o.o.,Junior Sales Representative (m/f),2021-09-13,https://www.posao.hr/oglasi/junior-sales-representative-m-f/762867/
Bjelovarsko-bilogorska,Croatia,WorkToday International BV,Recruiter (m/f),2021-09-30,https://www.posao.hr/oglasi/recruiter-m-f/746580/
Koprivničko-križevačka,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Croatian (m/f),2021-09-29,https://www.posao.hr/oglasi/sales-specialist-with-croatian-m-f/762883/
Koprivničko-križevačka,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Croatian and Macedonian (m/f),2021-09-29,https://www.posao.hr/oglasi/sales-specialist-with-croatian-and-macedonian-m-f/762881/
Koprivničko-križevačka,Križevci,Zamax plin d.o.o.,Radnik u punioni plinskih boca (m/ž),2021-10-01,https://www.posao.hr/oglasi/radnik-u-punioni-plinskih-boca-m-z/655890/
Brodsko-posavska,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Croatian and Macedonian (m/f),2021-09-29,https://www.posao.hr/oglasi/sales-specialist-with-croatian-and-macedonian-m-f/762881/
Brodsko-posavska,Remote,AA Euro Croatia d.o.o.,UX/UI developer (m/f),2021-10-10,https://www.posao.hr/oglasi/ux-ui-developer-m-f/766914/
