Zupanija,Mjesto,Tvrtka,Pozicija,Vrijedi_do,Link_za_posao
Dubrovačko-neretvanska,"Croatia, remote work",Cloudsense d.o.o.,Head of Product Support (m/f),13.09.2021.,https://www.moj-posao.net/Posao/541090/Head-of-Product-Support-mf/
Dubrovačko-neretvanska,"Šibenik, Šolta, Trogir, Kaštela, Solin, Split, Podstrana, Makarska, Orebić",RIBOLA d.o.o.,Voditelj poslovnice (m/ž),11.09.2021.,https://www.moj-posao.net/Posao/538217/Voditelj-poslovnice-mz/
Dubrovačko-neretvanska,rad od kuće,Transcom Worldwide,Administrativni agent u službi za korisnike na njemačkom jeziku (m/ž),10.10.2021.,https://www.moj-posao.net/Posao/543510/Administrativni-agent-u-sluzbi-za-korisnike-na-njemackom-jeziku-mz/
Dubrovačko-neretvanska,rad od kuće,Transcom Worldwide,Agent u u korisničkoj podršci na slovačkom / češkom jeziku (m/ž),10.10.2021.,https://www.moj-posao.net/Posao/543529/Agent-u-u-korisnickoj-podrsci-na-slovackom-ceskom-jeziku-mz/
Dubrovačko-neretvanska,rad od kuće,Transcom Worldwide,Agent u službi za korisnike na švedskom jeziku (m/ž),10.10.2021.,https://www.moj-posao.net/Posao/543502/Agent-u-sluzbi-za-korisnike-na-svedskom-jeziku-mz/
Dubrovačko-neretvanska,cijela Hrvatska,Profesio d.o.o. za privremeno zapošljavanje i posredovanje pri zapošljavanju,Voditelj gradilišta (m/ž),21.09.2021.,https://www.moj-posao.net/Posao/542790/Voditelj-gradilista-mz/
Dubrovačko-neretvanska,cijela Hrvatska,Profesio d.o.o. za privremeno zapošljavanje i posredovanje pri zapošljavanju,Djelatnik na prijemu ambalaže (m/ž),30.09.2021.,https://www.moj-posao.net/Posao/542769/Djelatnik-na-prijemu-ambalaze-mz/
Dubrovačko-neretvanska,cijela Hrvatska,Electus DGS d.o.o.,Specijalist korisničke podrške sa znanjem nizozemskog jezika (m/ž),27.09.2021.,https://www.moj-posao.net/Posao/525691/Specijalist-korisnicke-podrske-sa-znanjem-nizozemskog-jezika-mz/
Dubrovačko-neretvanska,"Zagreb, Varaždin, rad od kuće",Electus DGS d.o.o.,Specijalist korisničke podrške sa znanjem njemačkog jezika (m/ž),27.09.2021.,https://www.moj-posao.net/Posao/521403/Specijalist-korisnicke-podrske-sa-znanjem-njemackog-jezika-mz/
Dubrovačko-neretvanska,cijela Hrvatska,zeus prima d.o.o.,Agent za korisničku podršku na njemačkom jeziku (m/ž),09.10.2021.,https://www.moj-posao.net/Posao/542613/Agent-za-korisnicku-podrsku-na-njemackom-jeziku-mz/
Dubrovačko-neretvanska,cijela Hrvatska,Tekstilpromet d.d.,Voditelj ključnih kupaca (m/ž),15.09.2021.,https://www.moj-posao.net/Posao/543010/Voditelj-kljucnih-kupaca-mz/
Dubrovačko-neretvanska,cijela Hrvatska,Tekstilpromet d.d.,Veleprodajni specijalist za tkanine i pozamanteriju (m/ž),15.09.2021.,https://www.moj-posao.net/Posao/543012/Veleprodajni-specijalist-za-tkanine-i-pozamanteriju-mz/
Dubrovačko-neretvanska,cijela Hrvatska,Tekstilpromet d.d.,Komercijalist za radno zaštitnu odjeću (m/ž),15.09.2021.,https://www.moj-posao.net/Posao/543013/Komercijalist-za-radno-zastitnu-odjecu-mz/
Dubrovačko-neretvanska,cijela Hrvatska,KAMGRAD d.o.o. za graditeljstvo i trgovinu,Građevinski poslovođa (m/ž),20.09.2021.,https://www.moj-posao.net/Posao/542359/Gradjevinski-poslovodja-mz/
Dubrovačko-neretvanska,cijela Hrvatska,KAMGRAD d.o.o. za graditeljstvo i trgovinu,Rukovatelj građevinskim radnim strojevima (m/ž),20.09.2021.,https://www.moj-posao.net/Posao/542362/Rukovatelj-gradjevinskim-radnim-strojevima-mz/
Dubrovačko-neretvanska,cijela Hrvatska,KAMGRAD d.o.o. za graditeljstvo i trgovinu,Skladištar na gradilištu (m/ž),20.09.2021.,https://www.moj-posao.net/Posao/542361/Skladistar-na-gradilistu-mz/
Dubrovačko-neretvanska,cijela Hrvatska,British American Tobacco & TDR,Prodajni predstavnik za uređaje za zagrijavanje duhana (m/ž),19.09.2021.,https://www.moj-posao.net/Posao/541911/Prodajni-predstavnik-za-uredjaje-za-zagrijavanje-duhana-mz/
Dubrovačko-neretvanska,"Šopot, Poličnik, Rijeka, Dubrovnik",Žuvela d.o.o.,Skladištar (m/ž),14.09.2021.,https://www.moj-posao.net/Posao/541163/Skladistar-mz/
Dubrovačko-neretvanska,Hrvatska,Hrvatska poštanska banka d.d.,Viši poslovni analitičar (m/ž),12.09.2021.,https://www.moj-posao.net/Posao/540982/Visi-poslovni-analiticar-mz/
Dubrovačko-neretvanska,rad od kuće,Electus DGS d.o.o.,Specijalist korisničke podrške sa znanjem ruskog i engleskog jezika (m/ž),13.09.2021.,https://www.moj-posao.net/Posao/537839/Specijalist-korisnicke-podrske-sa-znanjem-ruskog-i-engleskog-jezika-mz/
Dubrovačko-neretvanska,rad od kuće,Electus DGS d.o.o.,Specijalist korisničke podrške sa znanjem francuskog i engleskog jezika (m/ž),13.09.2021.,https://www.moj-posao.net/Posao/537838/Specijalist-korisnicke-podrske-sa-znanjem-francuskog-i-engleskog-jezika-mz/
Dubrovačko-neretvanska,"Zagreb, Šibenik, Pakoštane, Dubrovnik, Vodice, Primošten, Tučepi, Čakovec",Mlinar d.o.o.,Prodavač (m/ž),16.09.2021.,https://www.moj-posao.net/Posao/543203/Prodavac-mz/
Dubrovačko-neretvanska,remote work,AA EURO CROATIA društvo s ograničenom odgovornošću za usluge,Full Stack / Backend Developer (m/f),21.09.2021.,https://www.moj-posao.net/Posao/542630/Full-Stack-Backend-Developer-mf/
Dubrovačko-neretvanska,remote work,AA EURO CROATIA društvo s ograničenom odgovornošću za usluge,Front End Developer (m/f),21.09.2021.,https://www.moj-posao.net/Posao/542629/Front-End-Developer-mf/
Dubrovačko-neretvanska,remote work,AA EURO CROATIA društvo s ograničenom odgovornošću za usluge,Head of Client Services (m/f),21.09.2021.,https://www.moj-posao.net/Posao/542785/Head-of-Client-Services-mf/
Dubrovačko-neretvanska,"Zagreb, Varaždin, rad od kuće","CITY CONNECT, društvo s ograničenom odgovornošću za usluge",Specijalist korisničke podrške na njemačkom jeziku (m/ž),17.09.2021.,https://www.moj-posao.net/Posao/541827/Specijalist-korisnicke-podrske-na-njemackom-jeziku-mz/
Dubrovačko-neretvanska,cijela Hrvatska,TROMONT d.o.o.,Voditelj strojarskih radova (m/ž),23.09.2021.,https://www.moj-posao.net/Posao/542791/Voditelj-strojarskih-radova-mz/
Dubrovačko-neretvanska,cijela Hrvatska,TROMONT d.o.o.,Pomoćnik voditelja strojarskih radova (m/ž),23.09.2021.,https://www.moj-posao.net/Posao/542792/Pomocnik-voditelja-strojarskih-radova-mz/
Dubrovačko-neretvanska,cijela Hrvatska,TROMONT d.o.o.,Monter centralnog grijanja i ventilacije (m/ž),23.09.2021.,https://www.moj-posao.net/Posao/542773/Monter-centralnog-grijanja-i-ventilacije-mz/
Dubrovačko-neretvanska,cijela Hrvatska,TROMONT d.o.o.,Vodoinstalater (m/ž),23.09.2021.,https://www.moj-posao.net/Posao/542774/Vodoinstalater-mz/
Dubrovačko-neretvanska,cijela Hrvatska,TROMONT d.o.o.,Elektroinstalater (m/ž),23.09.2021.,https://www.moj-posao.net/Posao/542772/Elektroinstalater-mz/
Dubrovačko-neretvanska,Hrvatska,"GRADITELJ SVRATIŠTA, društvo s ograničenom odgovornošću za građevinarstvo, trgovinu i uvoz-izvoz",Brigadir (m/ž),22.09.2021.,https://www.moj-posao.net/Posao/542893/Brigadir-mz/
Dubrovačko-neretvanska,"cijela Hrvatska, inozemstvo",Danieli - Systec d.o.o.,Electrical supervisor (m/f) / Supervizor elektrike (m/ž),20.09.2021.,https://www.moj-posao.net/Posao/542153/Electrical-supervisor-mf-Supervizor-elektrike-mz/
Dubrovačko-neretvanska,"cijela Hrvatska, inozemstvo",Danieli - Systec d.o.o.,Automation Specialist (m/f) / Specijalist automatizacije (m/ž),20.09.2021.,https://www.moj-posao.net/Posao/542152/Automation-Specialist-mf-Specijalist-automatizacije-mz/
Dubrovačko-neretvanska,"cijela Hrvatska, inozemstvo",Danieli - Systec d.o.o.,Commisioning Software Developer (m/f) / Programer za puštanje u pogon (m/ž),20.09.2021.,https://www.moj-posao.net/Posao/542140/Commisioning-Software-Developer-mf-Programer-za-pustanje-u-pogon-mz/
Dubrovačko-neretvanska,Lopud,Anker Grupa d.o.o. / Lafodia Sea Resort,Human Resource Manager (m/f),16.09.2021.,https://www.moj-posao.net/Posao/541651/Human-Resource-Manager-mf/
Dubrovačko-neretvanska,Lopud,Anker Grupa d.o.o. / Lafodia Sea Resort,Sales Director (m/f),16.09.2021.,https://www.moj-posao.net/Posao/541671/Sales-Director-mf/
Dubrovačko-neretvanska,Lopud,Anker Grupa d.o.o. / Lafodia Sea Resort,Sales Manager (m/f),16.09.2021.,https://www.moj-posao.net/Posao/541679/Sales-Manager-mf/
Dubrovačko-neretvanska,Lopud,Anker Grupa d.o.o. / Lafodia Sea Resort,Chief Accountant (m/f),16.09.2021.,https://www.moj-posao.net/Posao/541659/Chief-Accountant-mf/
Dubrovačko-neretvanska,Lopud,Anker Grupa d.o.o. / Lafodia Sea Resort,Accountant (m/f),16.09.2021.,https://www.moj-posao.net/Posao/541665/Accountant-mf/
Dubrovačko-neretvanska,Lopud,Anker Grupa d.o.o. / Lafodia Sea Resort,Assistant Accountant (m/f),16.09.2021.,https://www.moj-posao.net/Posao/541668/Assistant-Accountant-mf/
Dubrovačko-neretvanska,Lopud,Anker Grupa d.o.o. / Lafodia Sea Resort,Main Housekeeper (m/f),16.09.2021.,https://www.moj-posao.net/Posao/541683/Main-Housekeeper-mf/
Dubrovačko-neretvanska,"Makarska, Opuzen, Šibenik, Sinj, Velika Gorica",ERA-COMMERCE d.o.o.,Voditelj prodajnog centra (m/ž),14.09.2021.,https://www.moj-posao.net/Posao/541125/Voditelj-prodajnog-centra-mz/
Dubrovačko-neretvanska,"Makarska, Opuzen, Šibenik, Sinj, Velika Gorica",ERA-COMMERCE d.o.o.,Voditelj smjene (m/ž),14.09.2021.,https://www.moj-posao.net/Posao/541126/Voditelj-smjene-mz/
Dubrovačko-neretvanska,"Makarska, Opuzen, Šibenik, Sinj, Velika Gorica",ERA-COMMERCE d.o.o.,Voditelj odjela (m/ž),14.09.2021.,https://www.moj-posao.net/Posao/541128/Voditelj-odjela-mz/
Dubrovačko-neretvanska,"Makarska, Opuzen, Šibenik, Sinj, Velika Gorica",ERA-COMMERCE d.o.o.,Prodavač (m/ž),14.09.2021.,https://www.moj-posao.net/Posao/541129/Prodavac-mz/
Dubrovačko-neretvanska,"Makarska, Opuzen, Šibenik, Sinj, Velika Gorica",ERA-COMMERCE d.o.o.,Skladištar (m/ž),14.09.2021.,https://www.moj-posao.net/Posao/541130/Skladistar-mz/
Zagreb i Zagrebačka,Zagreb,Kaufland Hrvatska k.d.,Voditelj poslovnice (m/ž),17.09.2021.,https://www.moj-posao.net/Posao/543608/Voditelj-poslovnice-mz/
Dubrovačko-neretvanska,"Makarska, Opuzen, Šibenik, Sinj, Velika Gorica",ERA-COMMERCE d.o.o.,Pomoćni skladišni radnik (m/ž),14.09.2021.,https://www.moj-posao.net/Posao/541131/Pomocni-skladisni-radnik-mz/
Zagreb i Zagrebačka,Zagreb,Kaufland Hrvatska k.d.,Stručni suradnik u Akcijskom menadžmentu (m/ž),17.09.2021.,https://www.moj-posao.net/Posao/543348/Strucni-suradnik-u-Akcijskom-menadzmentu-mz/
Dubrovačko-neretvanska,"Makarska, Opuzen, Šibenik, Sinj, Velika Gorica",ERA-COMMERCE d.o.o.,Vozač - dostavljač (m/ž),14.09.2021.,https://www.moj-posao.net/Posao/541132/Vozac-dostavljac-mz/
Zagreb i Zagrebačka,Zagreb,Kaufland Hrvatska k.d.,Referent u nabavi (m/ž),17.09.2021.,https://www.moj-posao.net/Posao/543356/Referent-u-nabavi-mz/
Zagreb i Zagrebačka,Zagreb,Kaufland Hrvatska k.d.,Voditelj sektora u poslovnici (m/ž),17.09.2021.,https://www.moj-posao.net/Posao/543357/Voditelj-sektora-u-poslovnici-mz/
Dubrovačko-neretvanska,Dubrovnik,"Nautika d.o.o. - Restoran Dubravka, Restoran Panorama, Restoran Nautika i Gradska kavana Arsenal",Pizza majstor (m/ž),23.09.2021.,https://www.moj-posao.net/Posao/539713/Pizza-majstor-mz/
Zagreb i Zagrebačka,Zagreb,Electus DGS d.o.o.,Asistent u računovodstvu (m/ž),19.09.2021.,https://www.moj-posao.net/Posao/543562/Asistent-u-racunovodstvu-mz/
Dubrovačko-neretvanska,Dubrovnik,"Nautika d.o.o. - Restoran Dubravka, Restoran Panorama, Restoran Nautika i Gradska kavana Arsenal",Samostalni kuhar (m/ž),23.09.2021.,https://www.moj-posao.net/Posao/539711/Samostalni-kuhar-mz/
Dubrovačko-neretvanska,Dubrovnik,"Nautika d.o.o. - Restoran Dubravka, Restoran Panorama, Restoran Nautika i Gradska kavana Arsenal",Barmen (m/ž),23.09.2021.,https://www.moj-posao.net/Posao/539712/Barmen-mz/
Zagreb i Zagrebačka,Zagreb,"Kavkaz d.o.o. za trgovinu, građenje i usluge",Perač posuđa (m/ž),24.09.2021.,https://www.moj-posao.net/Posao/543539/Perac-posudja-mz/
Dubrovačko-neretvanska,Dubrovnik,"Nautika d.o.o. - Restoran Dubravka, Restoran Panorama, Restoran Nautika i Gradska kavana Arsenal",Samostalni konobar (m/ž),23.09.2021.,https://www.moj-posao.net/Posao/539710/Samostalni-konobar-mz/
Dubrovačko-neretvanska,Dubrovnik,"Nautika d.o.o. - Restoran Dubravka, Restoran Panorama, Restoran Nautika i Gradska kavana Arsenal",Pomoćni konobar (m/ž),23.09.2021.,https://www.moj-posao.net/Posao/539709/Pomocni-konobar-mz/
Zagreb i Zagrebačka,Zagreb,"Kavkaz d.o.o. za trgovinu, građenje i usluge",Konobar (m/ž),24.09.2021.,https://www.moj-posao.net/Posao/543528/Konobar-mz/
Dubrovačko-neretvanska,cijela Hrvatska,Smart Flex d.o.o.,"Radnik na montaži fasadnih sustava, ALU i PVC stolarije (m/ž)",13.09.2021.,https://www.moj-posao.net/Posao/537523/Radnik-na-montazi-fasadnih-sustava-ALU-i-PVC-stolarije-mz/
Dubrovačko-neretvanska,remote work,IN TECH d.o.o.,Data scientist (m/f),17.09.2021.,https://www.moj-posao.net/Posao/541947/Data-scientist-mf/
Zadarska,Zadar,Lidl Hrvatska d.o.o. k.d.,Voditelj trgovine (m/ž),26.09.2021.,https://www.moj-posao.net/Posao/543398/Voditelj-trgovine-mz/
Zagreb i Zagrebačka,Zagreb,"Kavkaz d.o.o. za trgovinu, građenje i usluge",Kuhar (m/ž),24.09.2021.,https://www.moj-posao.net/Posao/543533/Kuhar-mz/
Dubrovačko-neretvanska,remote work,IN TECH d.o.o.,Web developer (m/f),17.09.2021.,https://www.moj-posao.net/Posao/541822/Web-developer-mf/
Zadarska,"Zadar, Šibenik",KONZUM plus d.o.o.,Regionalni voditelj održavanja (m/ž),24.09.2021.,https://www.moj-posao.net/Posao/543456/Regionalni-voditelj-odrzavanja-mz/
Zagreb i Zagrebačka,Zagreb,"Kavkaz d.o.o. za trgovinu, građenje i usluge",Pomoćni kuhar (m/ž),24.09.2021.,https://www.moj-posao.net/Posao/543537/Pomocni-kuhar-mz/
Zagreb i Zagrebačka,Zagreb,"Croatia Airlines, hrvatska zrakoplovna tvrtka d.d.",Specijalist kontrolinga (m/ž),17.09.2021.,https://www.moj-posao.net/Posao/543404/Specijalist-kontrolinga-mz/
Dubrovačko-neretvanska,"Zagreb, rad od kuće",Smart Flex d.o.o.,Savjetnik za upite na njemačkom jeziku (m/ž),13.09.2021.,https://www.moj-posao.net/Posao/542528/Savjetnik-za-upite-na-njemackom-jeziku-mz/
Zadarska,remote work,IN TECH d.o.o.,Senior Editorial and Publishing Manager (m/f),17.09.2021.,https://www.moj-posao.net/Posao/541948/Senior-Editorial-and-Publishing-Manager-mf/
Zagreb i Zagrebačka,Prigorje Brdovečko,"Hospira Zagreb d.o.o., Pfizer grupa",Validation Specialist (m/f),17.09.2021.,https://www.moj-posao.net/Posao/543467/Validation-Specialist-mf/
Dubrovačko-neretvanska,"Zagreb, rad od kuće",Smart Flex d.o.o.,Suradnik za poljsko tržište (m/ž),13.09.2021.,https://www.moj-posao.net/Posao/535208/Suradnik-za-poljsko-trziste-mz/
Dubrovačko-neretvanska,"Zagreb, Varaždin, Homeoffice",ecx.io,.NET Developer (m/f),30.09.2021.,https://www.moj-posao.net/Posao/533975/NET-Developer-mf/
Zadarska,"Zagreb, Varaždin, Zadar, Pula",Blitz-CineStar d.o.o.,Osoblje u multipleksu (m/ž),17.09.2021.,https://www.moj-posao.net/Posao/542723/Osoblje-u-multipleksu-mz/
Zagreb i Zagrebačka,Prigorje Brdovečko,"Hospira Zagreb d.o.o., Pfizer grupa",Validation Specialist - Equipment Qualification (m/f),17.09.2021.,https://www.moj-posao.net/Posao/543466/Validation-Specialist-Equipment-Qualification-mf/
Zagreb i Zagrebačka,"Osijek, Zagreb","comcross croatia d.o.o. za projektiranje, izvođenje i održavanje tehničkih sustava",Projektant za mobilnu mrežu (m/ž),24.09.2021.,https://www.moj-posao.net/Posao/543130/Projektant-za-mobilnu-mrezu-mz/
Brodsko-posavska,cijela Hrvatska,Roaming Networks,Koordinator projekta za implementaciju pasivne optičke mreže (m/ž),24.09.2021.,https://www.moj-posao.net/Posao/543100/Koordinator-projekta-za-implementaciju-pasivne-opticke-mreze-mz/
Dubrovačko-neretvanska,"Zagreb, Varaždin, Homeoffice",ecx.io,Senior Software Quality Engineer (m/f),30.09.2021.,https://www.moj-posao.net/Posao/516964/Senior-Software-Quality-Engineer-mf/
Zadarska,"Zagreb, rad od kuće",M+ Connect,Specijalist korisničke podrške na danskom jeziku (m/ž),14.09.2021.,https://www.moj-posao.net/Posao/542484/Specijalist-korisnicke-podrske-na-danskom-jeziku-mz/
Zadarska,"Zagreb, rad od kuće",M+ Connect,Specijalist korisničke podrške na švedskom jeziku (m/ž),14.09.2021.,https://www.moj-posao.net/Posao/542485/Specijalist-korisnicke-podrske-na-svedskom-jeziku-mz/
Zagreb i Zagrebačka,Sveta Nedelja,Quehenberger Logistics d.o.o.,Radnik u skladištu / viličarist (m/ž),17.09.2021.,https://www.moj-posao.net/Posao/542692/Radnik-u-skladistu-vilicarist-mz/
Zagreb i Zagrebačka,Samobor,Klimaoprema d.d.,Asistent u marketingu – grafički dizajner (m/ž),23.09.2021.,https://www.moj-posao.net/Posao/543334/Asistent-u-marketingu-graficki-dizajner-mz/
Brodsko-posavska,"cijela Hrvatska, EU",Roaming Networks,Monter za Instalaciju Radijske Mreže (m/ž),24.09.2021.,https://www.moj-posao.net/Posao/543099/Monter-za-Instalaciju-Radijske-Mreze-mz/
Brodsko-posavska,remote work,IN TECH d.o.o.,Senior Editorial and Publishing Manager (m/f),17.09.2021.,https://www.moj-posao.net/Posao/541948/Senior-Editorial-and-Publishing-Manager-mf/
Dubrovačko-neretvanska,"Zagreb, Varaždin, Homeoffice",ecx.io,Java Developer (m/f),30.09.2021.,https://www.moj-posao.net/Posao/493513/Java-Developer-mf/
Dubrovačko-neretvanska,remote work,IN TECH d.o.o.,Senior Editorial and Publishing Manager (m/f),17.09.2021.,https://www.moj-posao.net/Posao/541948/Senior-Editorial-and-Publishing-Manager-mf/
Zadarska,"Zagreb, rad od kuće",M+ Connect,Specijalist korisničke podrške na njemačkom jeziku (m/ž),14.09.2021.,https://www.moj-posao.net/Posao/542486/Specijalist-korisnicke-podrske-na-njemackom-jeziku-mz/
Zadarska,"Zagreb, rad od kuće",M+ Connect,Specijalist korisničke podrške na nizozemskom jeziku (m/ž),14.09.2021.,https://www.moj-posao.net/Posao/542487/Specijalist-korisnicke-podrske-na-nizozemskom-jeziku-mz/
Zagreb i Zagrebačka,Samobor,Klimaoprema d.d.,Administrator prodajne podrške za HVAC proizvode (m/ž),23.09.2021.,https://www.moj-posao.net/Posao/543335/Administrator-prodajne-podrske-za-HVAC-proizvode-mz/
Vukovarsko-srijemska,cijela Hrvatska,Roaming Networks,Koordinator projekta za implementaciju pasivne optičke mreže (m/ž),24.09.2021.,https://www.moj-posao.net/Posao/543100/Koordinator-projekta-za-implementaciju-pasivne-opticke-mreze-mz/
Brodsko-posavska,"Zagreb, rad od kuće",M+ Connect,Specijalist korisničke podrške na danskom jeziku (m/ž),14.09.2021.,https://www.moj-posao.net/Posao/542484/Specijalist-korisnicke-podrske-na-danskom-jeziku-mz/
Dubrovačko-neretvanska,cijela Hrvatska,JYSK d.o.o.,Store Manager Trainee (m/ž),21.09.2021.,https://www.moj-posao.net/Posao/542718/Store-Manager-Trainee-mz/
Dubrovačko-neretvanska,"Croatia, remote work",Cloudsense d.o.o.,Readiness Consultant (m/f),17.09.2021.,https://www.moj-posao.net/Posao/542274/Readiness-Consultant-mf/
Zadarska,"Zagreb, rad od kuće",M+ Connect,Savjetnik u prodaji B2B usluga na poljskom jeziku (m/ž),14.09.2021.,https://www.moj-posao.net/Posao/542488/Savjetnik-u-prodaji-B2B-usluga-na-poljskom-jeziku-mz/
Zagreb i Zagrebačka,Samobor,Klimaoprema d.d.,Inženjer strojarstva u odjelu konstrukcija (m/ž),23.09.2021.,https://www.moj-posao.net/Posao/543337/Inzenjer-strojarstva-u-odjelu-konstrukcija-mz/
Zagreb i Zagrebačka,Zagreb,VERTIV CROATIA društvo s ograničenom odgovornošću za trgovinu i usluge,Project Scheduler (m/f),23.09.2021.,https://www.moj-posao.net/Posao/543256/Project-Scheduler-mf/
Vukovarsko-srijemska,"cijela Hrvatska, EU",Roaming Networks,Monter za Instalaciju Radijske Mreže (m/ž),24.09.2021.,https://www.moj-posao.net/Posao/543099/Monter-za-Instalaciju-Radijske-Mreze-mz/
Vukovarsko-srijemska,cijela Hrvatska,Tekstilpromet d.d.,Voditelj ključnih kupaca (m/ž),15.09.2021.,https://www.moj-posao.net/Posao/543010/Voditelj-kljucnih-kupaca-mz/
Brodsko-posavska,"Zagreb, rad od kuće",M+ Connect,Specijalist korisničke podrške na švedskom jeziku (m/ž),14.09.2021.,https://www.moj-posao.net/Posao/542485/Specijalist-korisnicke-podrske-na-svedskom-jeziku-mz/
Brodsko-posavska,"Zagreb, rad od kuće",M+ Connect,Specijalist korisničke podrške na njemačkom jeziku (m/ž),14.09.2021.,https://www.moj-posao.net/Posao/542486/Specijalist-korisnicke-podrske-na-njemackom-jeziku-mz/
Dubrovačko-neretvanska,rad od kuće,HSG Kariera d.o.o.,"Agent za zaprimanje dolaznih upita na njemačkom, slovačkom ili češkom jeziku (m/ž)",13.09.2021.,https://www.moj-posao.net/Posao/541693/Agent-za-zaprimanje-dolaznih-upita-na-njemackom-slovackom-ili-ceskom-jeziku-mz/
Zadarska,"cijela Hrvatska, inozemstvo",Danieli - Systec d.o.o.,Electrical supervisor (m/f) / Supervizor elektrike (m/ž),20.09.2021.,https://www.moj-posao.net/Posao/542153/Electrical-supervisor-mf-Supervizor-elektrike-mz/
Zadarska,"cijela Hrvatska, inozemstvo",Danieli - Systec d.o.o.,Automation Specialist (m/f) / Specijalist automatizacije (m/ž),20.09.2021.,https://www.moj-posao.net/Posao/542152/Automation-Specialist-mf-Specijalist-automatizacije-mz/
Zagreb i Zagrebačka,Zagreb,Significo d.o.o.,Agent u kontaktnom centru (m/ž),19.09.2021.,https://www.moj-posao.net/Posao/543266/Agent-u-kontaktnom-centru-mz/
Vukovarsko-srijemska,cijela Hrvatska,Tekstilpromet d.d.,Veleprodajni specijalist za tkanine i pozamanteriju (m/ž),15.09.2021.,https://www.moj-posao.net/Posao/543012/Veleprodajni-specijalist-za-tkanine-i-pozamanteriju-mz/
Brodsko-posavska,"Zagreb, rad od kuće",M+ Connect,Specijalist korisničke podrške na nizozemskom jeziku (m/ž),14.09.2021.,https://www.moj-posao.net/Posao/542487/Specijalist-korisnicke-podrske-na-nizozemskom-jeziku-mz/
Brodsko-posavska,"Zagreb, rad od kuće",M+ Connect,Savjetnik u prodaji B2B usluga na poljskom jeziku (m/ž),14.09.2021.,https://www.moj-posao.net/Posao/542488/Savjetnik-u-prodaji-B2B-usluga-na-poljskom-jeziku-mz/
Dubrovačko-neretvanska,"Zagreb, Krapina, Krapinske toplice, Zabok, Pregrada, Kotoriba, Goričan, Prelog, Čakovec, Đurđevac, Varaždin, Trnovec Bartolovečki, Dubrovnik, Supetar, Orebić (Pelješac), Zadar, Biograd na Moru, Vodice, Šibenik, Rijeka, Opatija, Lovran, Omišalj, Krk, Mali L",KONZUM plus d.o.o.,Prodavač - blagajnik (m/ž),14.09.2021.,https://www.moj-posao.net/Posao/540808/Prodavac-blagajnik-mz/
Dubrovačko-neretvanska,"Zagreb, Krapina, Zabok, Čakovec, Varaždin, Novi Marof, Ivanić Grad, Dubrovnik, Supetar, Umag, Poreč, Rovinj, Pula, Rijeka, Krk, Delnice",KONZUM plus d.o.o.,Mesar (m/ž),14.09.2021.,https://www.moj-posao.net/Posao/540813/Mesar-mz/
