Zupanija,Mjesto,Tvrtka,Pozicija,Vrijedi_do,Link_za_posao
Virovitičko-podravska,Zagreb; Hrvatska - teren,Workforce Ljudski Potencijali d.o.o.,Inženjer elektrotehnike (m/ž),2021-09-05,https://www.posao.hr/oglasi/inzenjer-elektrotehnike-m-z/735362/
Virovitičko-podravska,Hrvatska - teren,Workforce Ljudski Potencijali d.o.o.,Inženjer građevine - voditelj gradilišta u visokogradnji (m/ž),2021-09-05,https://www.posao.hr/oglasi/inzenjer-gradevine-voditelj-gradilista-u-visokogradnji-m-z/749204/
Ličko-senjska,Perušić,CRODUX DERIVATI DVA društvo s ograničenom...,Čistač/čistačica,2021-08-31,https://www.posao.hr/oglasi/cistac-cistacica/760079/
Ličko-senjska,Otočac,LOMBARDY jednostavno društvo s ograničenom...,Prodavač/prodavačica u trgovini očnih pomagala,2021-08-31,https://www.posao.hr/oglasi/prodavac-prodavacica-u-trgovini-ocnih-pomagala/759984/
Varaždinska,Varaždin,"K & S, društvo s ograničenom odgovornošću za...",Cnc glodač/cnc glodačica,2021-08-30,https://www.posao.hr/oglasi/cnc-glodac-cnc-glodacica/761031/
Varaždinska,Ivanec,"IVKOM dioničko društvo, za komunalne poslove",Kontrolor/kontrolorka naplate parkiranja,2021-08-27,https://www.posao.hr/oglasi/kontrolor-kontrolorka-naplate-parkiranja/761046/
Inozemstvo,Belgium,Care Force Medical Recruitment,Dentist (m/f),2021-08-30,https://www.posao.hr/oglasi/dentist-m-f/729517/
Inozemstvo,The Netherlands,Care Force Medical Recruitment,Anesthesia assistant (m/f),2021-08-30,https://www.posao.hr/oglasi/anesthesia-assistant-m-f/729518/
Istarska,Umag,Aluflexpack Novi d.o.o.,Skladištar (m/ž),2021-08-31,https://www.posao.hr/oglasi/skladistar-m-z/757944/
Istarska,Hrvatska,Easy Consult d.o.o.,Ugostiteljski djelatnik (m/ž),2021-08-30,https://www.posao.hr/oglasi/ugostiteljski-djelatnik-m-z/745336/
Zagrebačka,Zagreb,Zamax Plin d.o.o.,Skladištar (m/ž),2021-10-01,https://www.posao.hr/oglasi/skladistar-m-z/666476/
Krapinsko-zagorska,Marija Bistrica,Udruga Sveta Ana za pomoć djeci s teškoćama u razvoju...,Pomoćnik/ica u nastavi / stručni komunikacijski posrednik u neposrednom radu učenika s teškoćama u razvoju za šk.g. 2020/2021.,2021-08-27,https://www.posao.hr/oglasi/pomocnik-ica-u-nastavi-strucni-komunikacijski-posrednik-u-neposrednom-radu-ucenika-s-teskocama-u-razvoju-za-sk-g-2020-2021/761162/
Krapinsko-zagorska,Zlatar-Bistrica,Udruga Sveta Ana za pomoć djeci s teškoćama u razvoju...,Pomoćnik/ica u nastavi,2021-08-27,https://www.posao.hr/oglasi/pomocnik-ica-u-nastavi/761161/
Međimurska,Čakovec,DEKRA za privremeno zapošljavanje d.o.o.,Alatničar/alatničarka,2021-08-31,https://www.posao.hr/oglasi/alatnicar-alatnicarka/760999/
Međimurska,Čakovec,"the BACKSTAGE, obrt za frizerske usluge, vl. Samanta...",Frizer/ka,2021-08-31,https://www.posao.hr/oglasi/frizer-ka/760903/
Virovitičko-podravska,Hrvatska,Easy Consult d.o.o.,Ugostiteljski djelatnik (m/ž),2021-08-30,https://www.posao.hr/oglasi/ugostiteljski-djelatnik-m-z/745336/
Virovitičko-podravska,Remote,AA Euro Croatia d.o.o.,Full Stack / Backend Developer (m/f),2021-08-31,https://www.posao.hr/oglasi/full-stack-backend-developer-m-f/748151/
Ličko-senjska,Korenica,IZBOR-JANDRIĆ društvo s ograničenom odgovornošću za...,Kuhar/ica,2021-09-03,https://www.posao.hr/oglasi/kuhar-ica/759670/
Ličko-senjska,Kompolje,PLASTFORM društvo s ograničenom odgovornošću za...,Radnik / radnica u proizvodnji stiropora,2021-08-31,https://www.posao.hr/oglasi/radnik-radnica-u-proizvodnji-stiropora/759767/
Varaždinska,Varaždin,HEP - Proizvodnja d.o.o. za proizvodnju električne i...,Referent/referentica,2021-08-27,https://www.posao.hr/oglasi/referent-referentica/760889/
Varaždinska,Varaždin,EXPERTUM društvo s ograničenom odgovornošću za...,Radnik/radnica na specijalnim čišćenjima,2021-08-29,https://www.posao.hr/oglasi/radnik-radnica-na-specijalnim-ciscenjima/761068/
Inozemstvo,Belgium,Care Force Medical Recruitment,Dentist (m/f),2021-08-30,https://www.posao.hr/oglasi/dentist-m-f/729519/
Inozemstvo,The Netherlands,Care Force Medical Recruitment,Care Taker (m/f),2021-08-30,https://www.posao.hr/oglasi/care-taker-m-f/729520/
Istarska,"Kočevje, Slovenija",Workforce Ljudski Potencijali d.o.o.,Radnik u proizvodnji (m/ž),2021-08-28,https://www.posao.hr/oglasi/radnik-u-proizvodnji-m-z/756731/
Istarska,Pula,Manpower Savjetovanje d.o.o.,Operater u korisničkoj podršci putem chata i maila na slovenskom jeziku (m/ž),2021-08-27,https://www.posao.hr/oglasi/operater-u-korisnickoj-podrsci-putem-chata-i-maila-na-slovenskom-jeziku-m-z/756387/
Zagrebačka,Zagreb - Resnik,Zamax Plin d.o.o.,Administrator u kontaktnom centru (m/ž),2021-10-01,https://www.posao.hr/oglasi/administrator-u-kontaktnom-centru-m-z/651962/
Zagrebačka,Greda,Zamax Plin d.o.o.,Konobar/ica,2021-10-01,https://www.posao.hr/oglasi/konobar-ica/647308/
Krapinsko-zagorska,Mihovljan,Udruga Sveta Ana za pomoć djeci s teškoćama u razvoju...,Pomoćnik/ica u nastavi,2021-08-27,https://www.posao.hr/oglasi/pomocnik-ica-u-nastavi/761160/
Krapinsko-zagorska,Mihovljan,Udruga Sveta Ana za pomoć djeci s teškoćama u razvoju...,Pomoćnik/ica u nastavi,2021-08-27,https://www.posao.hr/oglasi/pomocnik-ica-u-nastavi/761159/
Grad Zagreb,Zagreb,Zamax Plin d.o.o.,Dostavljač/ica plinskih boca (m/ž),2021-10-01,https://www.posao.hr/oglasi/dostavljac-ica-plinskih-boca-m-z/647307/
Međimurska,Čakovec,TUBLA društvo s ograničenom odgovornošću za...,Mehaničar/mehaničarka,2021-09-20,https://www.posao.hr/oglasi/mehanicar-mehanicarka/761009/
Međimurska,Šenkovec,TRADICIJSKI SIREVI d.o.o. za usluge,Vozač/ica - dostavljač/ica,2021-09-18,https://www.posao.hr/oglasi/vozac-ica-dostavljac-ica/761040/
Virovitičko-podravska,Croatia,WorkToday International BV,Recruiter (m/f),Do popune,https://www.posao.hr/oglasi/recruiter-m-f/746580/
Virovitičko-podravska,Zagreb (terenski rad -...,Manpower Savjetovanje d.o.o.,Serviser za kranove i dizalice / Električar (m/ž),2021-08-31,https://www.posao.hr/oglasi/serviser-za-kranove-i-dizalice-elektricar-m-z/743887/
Ličko-senjska,Senj,"""STATOR"" , OBRT ZA UGOSTITELJSTVO VL. MIRNA PRPIĆ ,...",Konobar / konobarica,2021-08-29,https://www.posao.hr/oglasi/konobar-konobarica/759656/
Ličko-senjska,Udbina,"ROBERT, OBRT ZA UGOSTITELJSTVO, vl. JELENA ADRINEK,...",Kuhar/ica,2021-08-31,https://www.posao.hr/oglasi/kuhar-ica/759417/
Inozemstvo,The Netherlands,Care Force Medical Recruitment,Reumatologist (m/f),2021-08-30,https://www.posao.hr/oglasi/reumatologist-m-f/729521/
Inozemstvo,Belgium,Care Force Medical Recruitment,Internist (m/f),2021-08-30,https://www.posao.hr/oglasi/internist-m-f/729522/
Istarska,Pula,Manpower Savjetovanje d.o.o.,Operater u korisničkoj podršci putem chata i maila na poljskom jeziku (m/ž),2021-08-27,https://www.posao.hr/oglasi/operater-u-korisnickoj-podrsci-putem-chata-i-maila-na-poljskom-jeziku-m-z/756383/
Istarska,Home office,Sunbird Images,Android or iOS developer (m/f),2021-08-25,https://www.posao.hr/oglasi/android-or-ios-developer-m-f/756089/
Zagrebačka,Vrbovec,Zamax Plin d.o.o.,Djelatnik na benzinskoj postaji (m/ž),2021-10-01,https://www.posao.hr/oglasi/djelatnik-na-benzinskoj-postaji-m-z/649623/
Zagrebačka,Zagreb,Plinka Puh d.o.o,Pomoćni radnik na kamionu (m/ž),2021-10-01,https://www.posao.hr/oglasi/pomocni-radnik-na-kamionu-m-z/728493/
Krapinsko-zagorska,Zlatar,Udruga Sveta Ana za pomoć djeci s teškoćama u razvoju...,Pomoćnik/ica u nastavi,2021-08-27,https://www.posao.hr/oglasi/pomocnik-ica-u-nastavi/761158/
Krapinsko-zagorska,Budinšćina,Udruga Sveta Ana za pomoć djeci s teškoćama u razvoju...,Pomoćnik/ica u nastavi,2021-08-27,https://www.posao.hr/oglasi/pomocnik-ica-u-nastavi/761157/
Grad Zagreb,Zagreb,Zamax Plin d.o.o.,Skladištar (m/ž),2021-10-01,https://www.posao.hr/oglasi/skladistar-m-z/666476/
Grad Zagreb,Resnik,Zamax Plin d.o.o.,Djelatnik na autoplin postaji (m/ž),2021-10-01,https://www.posao.hr/oglasi/djelatnik-na-autoplin-postaji-m-z/657943/
Karlovačka,Vojnić,EKO INVEST društvo s ograničenom odgovornošću za...,Strojar na forwarderu john deere 1510e,2021-09-30,https://www.posao.hr/oglasi/strojar-na-forwarderu-john-deere-1510e/761382/
Međimurska,Čakovec,Dom za žrtve obiteljskog nasilja 'Sigurna kuća',Psiholog / psihologinja,2021-08-28,https://www.posao.hr/oglasi/psiholog-psihologinja/760869/
Međimurska,Pribislavec,PINKY - S Društvo s ograničenom odgovornošću za...,Automatičar / automatičarka,2021-09-02,https://www.posao.hr/oglasi/automaticar-automaticarka/760838/
Virovitičko-podravska,Europe / Home-Office /...,yoummday GmbH,Home-Office Tätigkeit ab sofort // Teilzeit / Vollzeit // Sales & Service // (m/w/d),2021-09-02,https://www.posao.hr/oglasi/home-office-tatigkeit-ab-sofort-teilzeit-vollzeit-sales-service-m-w-d/705062/
Virovitičko-podravska,Pitomača,IPSUS društvo s ograničenom odgovornošću za...,Pomoćni radnik/ ica montaža elektroinstalacija,2021-08-26,https://www.posao.hr/oglasi/pomocni-radnik-ica-montaza-elektroinstalacija/760692/
Ličko-senjska,Senj,AUTOTRANS dioničko društvo za javni prijevoz putnika...,Vozač autobusa (m/ž),2021-08-27,https://www.posao.hr/oglasi/vozac-autobusa-m-z/759527/
Ličko-senjska,Novalja,"Obiteljski dom ""Lanterna""",Spremačica u obiteljskom domu 'lanterna',2021-09-09,https://www.posao.hr/oglasi/spremacica-u-obiteljskom-domu-lanterna/759274/
Inozemstvo,The Netherlands,Care Force Medical Recruitment,Medical Doctor (m/f),2021-08-30,https://www.posao.hr/oglasi/medical-doctor-m-f/729525/
Inozemstvo,Belgium,Care Force Medical Recruitment,Emergency room Doctor (m/f),2021-08-30,https://www.posao.hr/oglasi/emergency-room-doctor-m-f/729527/
Istarska,Remote,AA Euro Croatia d.o.o.,Full Stack / Backend Developer (m/f),2021-08-31,https://www.posao.hr/oglasi/full-stack-backend-developer-m-f/748151/
Krapinsko-zagorska,Stubičke Toplice,TERME STUBAKI d.o.o. za ugostiteljstvo i turistička...,Wellness terapeut (m/ž),2021-09-09,https://www.posao.hr/oglasi/wellness-terapeut-m-z/761227/
Krapinsko-zagorska,Stubičke Toplice,TERME STUBAKI d.o.o. za ugostiteljstvo i turistička...,Pediker/pedikerka,2021-09-09,https://www.posao.hr/oglasi/pediker-pedikerka/761219/
Bjelovarsko-bilogorska,Bjelovar,TRIGLAV SAVJETOVANJE društvo s ograničenom...,Zastupnik/zastupnica u osiguranju,2021-08-31,https://www.posao.hr/oglasi/zastupnik-zastupnica-u-osiguranju/759878/
Grad Zagreb,Zagreb - Resnik,Zamax Plin d.o.o.,Administrator u kontaktnom centru (m/ž),2021-10-01,https://www.posao.hr/oglasi/administrator-u-kontaktnom-centru-m-z/651962/
Grad Zagreb,Greda,Zamax Plin d.o.o.,Konobar/ica,2021-10-01,https://www.posao.hr/oglasi/konobar-ica/647308/
Karlovačka,Karlovac,"PERETIĆ obrt za keramičarske usluge, vl. Danijel...",Keramičar/keramičarka,2021-09-19,https://www.posao.hr/oglasi/keramicar-keramicarka/761251/
Karlovačka,Karlovac,USTANOVA ZA ZDRAVSTVENU NJEGU U KUĆI KARLOVAC,Medicinska sestra/tehničar,2021-09-17,https://www.posao.hr/oglasi/medicinska-sestra-tehnicar/761144/
Međimurska,Zasadbreg,TARANDEK TRANSPORTI društvo s ograničenom...,Vozač/ica u domaćem i međunarodnom prijevozu robe,2021-09-01,https://www.posao.hr/oglasi/vozac-ica-u-domacem-i-medunarodnom-prijevozu-robe/761043/
Međimurska,Nedelišće,OSNOVNA ŠKOLA NEDELIŠĆE,Učitelj/ica edukator/ica rehabilitator/ica,2021-08-26,https://www.posao.hr/oglasi/ucitelj-ica-edukator-ica-rehabilitator-ica/760564/
Virovitičko-podravska,Virovitica,DOM ZDRAVLJA VIROVITIČKO-PODRAVSKE ŽUPANIJE,Doktor/ica medicine dentalne,2021-08-25,https://www.posao.hr/oglasi/doktor-ica-medicine-dentalne/760518/
Virovitičko-podravska,Virovitica,"OPTIMUM d.o.o. za trgovinu, proizvodnju i usluge",Prodavač/ica,2021-08-30,https://www.posao.hr/oglasi/prodavac-ica/760666/
Inozemstvo,The Netherlands,Care Force Medical Recruitment,Gastroenterologist (m/f),2021-08-30,https://www.posao.hr/oglasi/gastroenterologist-m-f/729529/
Inozemstvo,"Kärnten, Österreich",NEXT STEP career network,HR-Manager (m/w/d),2021-09-20,https://www.posao.hr/oglasi/hr-manager-m-w-d/761106/
Istarska,Croatia,WorkToday International BV,Recruiter (m/f),Do popune,https://www.posao.hr/oglasi/recruiter-m-f/746580/
Istarska,Zagreb (terenski rad -...,Manpower Savjetovanje d.o.o.,Serviser za kranove i dizalice / Električar (m/ž),2021-08-31,https://www.posao.hr/oglasi/serviser-za-kranove-i-dizalice-elektricar-m-z/743887/
Bjelovarsko-bilogorska,Bjelovar,Opus Dignum d.o.o. za graditeljstvo i trgovinu,Strojar/ica radnih strojeva,2021-09-16,https://www.posao.hr/oglasi/strojar-ica-radnih-strojeva/760064/
Bjelovarsko-bilogorska,Severin,KOLIĆ POLJOPRIVREDNI OBRT Vl. VESNA KOLIĆ,Radnik/radnica u poljoprivredi,2021-08-31,https://www.posao.hr/oglasi/radnik-radnica-u-poljoprivredi/759763/
Grad Zagreb,Vrbovec,Zamax Plin d.o.o.,Djelatnik na benzinskoj postaji (m/ž),2021-10-01,https://www.posao.hr/oglasi/djelatnik-na-benzinskoj-postaji-m-z/649623/
Grad Zagreb,Zagreb,Plinka Puh d.o.o,Pomoćni radnik na kamionu (m/ž),2021-10-01,https://www.posao.hr/oglasi/pomocni-radnik-na-kamionu-m-z/728493/
Koprivničko-križevačka,Molve,GIT FIDES društvo s ograničenom odgovornošću za...,"Građevinski radnik, zidar, tesar, strojar (m/ž)",2021-08-31,https://www.posao.hr/oglasi/gradevinski-radnik-zidar-tesar-strojar-m-z/760809/
Karlovačka,Karlovac,AB gradnja d.o.o. za građenje i inženjering,Radnik/ica visokogradnje,2021-09-30,https://www.posao.hr/oglasi/radnik-ica-visokogradnje/761369/
Karlovačka,Karlovac,AB gradnja d.o.o. za građenje i inženjering,Kranist/ica,2021-09-30,https://www.posao.hr/oglasi/kranist-ica/761309/
Međimurska,Čakovec,Kik Textilien und Non-Food društvo s ograničenom...,Prodavač/ica,2021-08-25,https://www.posao.hr/oglasi/prodavac-ica/760667/
Međimurska,Prelog,"MARTI društvo s ograničenom odgovornošću za trgovinu,...",Skladištar - viličarist m/ž,2021-09-30,https://www.posao.hr/oglasi/skladistar-vilicarist-m-z/760745/
Virovitičko-podravska,Novi Senkovac,NutriS d.o.o. za proizvodnju i trgovinu,Voditelj/ica održavanja,2021-08-30,https://www.posao.hr/oglasi/voditelj-ica-odrzavanja/760151/
Virovitičko-podravska,Novi Senkovac,NutriS d.o.o. za proizvodnju i trgovinu,Operater/ka u proizvodnji,2021-09-05,https://www.posao.hr/oglasi/operater-ka-u-proizvodnji/760139/
Inozemstvo,"Carrigtwohill, Co. Cork, Ireland",Little Island Transport Ltd,Artic Truck Driver (m/f),2021-09-19,https://www.posao.hr/oglasi/artic-truck-driver-m-f/761096/
Inozemstvo,"Austrija, Švicarska, Njemačka",NEXT STEP career network,Sobarica (m/ž),2021-09-18,https://www.posao.hr/oglasi/sobarica-m-z/760467/
Istarska,"Poreč, Rabac, Otok Krk,...",Valamar Riviera d.d.,A La Carte Konobar (m/ž),2021-08-31,https://www.posao.hr/oglasi/a-la-carte-konobar-m-z/723581/
Istarska,"Poreč, Rabac, otok Krk,...",Valamar Riviera d.d.,Servir (m/ž),2021-08-31,https://www.posao.hr/oglasi/servir-m-z/723576/
Bjelovarsko-bilogorska,Prgomelje,"AUTOMEHANIČARSKI I AUTOPRIJEVOZNIČKI OBRT ""VUKOVIĆ"",...",Automehaničar/automehaničarka,2021-08-31,https://www.posao.hr/oglasi/automehanicar-automehanicarka/759712/
Bjelovarsko-bilogorska,Bjelovar,Opus Dignum d.o.o. za graditeljstvo i trgovinu,Majstor/majstorica u niskogradnji,2021-09-13,https://www.posao.hr/oglasi/majstor-majstorica-u-niskogradnji/759569/
Brodsko-posavska,Slavonski Brod,ĐURO ĐAKOVIĆ SPECIJALNA VOZILA D.D. ZA PROIZVODNJU I...,Kovinotokar/kovinotokarica,2021-08-26,https://www.posao.hr/oglasi/kovinotokar-kovinotokarica/761007/
Koprivničko-križevačka,Đurđevac,USLUGE IMPERIAL društvo s ograničenom odgovornošću za...,Čistač/ica,2021-08-31,https://www.posao.hr/oglasi/cistac-ica/760389/
Koprivničko-križevačka,Koprivnica,TRIGLAV SAVJETOVANJE društvo s ograničenom...,Zastupnik/ica u osiguranju,2021-08-31,https://www.posao.hr/oglasi/zastupnik-ica-u-osiguranju/760191/
Dubrovačko-neretvanska,"Poreč, Rabac, otok Krk,...",Valamar Riviera d.d.,Konobar - Šankist (m/ž),2021-08-31,https://www.posao.hr/oglasi/konobar-sankist-m-z/723577/
Karlovačka,Karlovac,AB gradnja d.o.o. za građenje i inženjering,Zidar/ica,2021-09-30,https://www.posao.hr/oglasi/zidar-ica/761275/
Karlovačka,Karlovac,AB gradnja d.o.o. za građenje i inženjering,Tesar / tesarica,2021-09-30,https://www.posao.hr/oglasi/tesar-tesarica/761266/
Virovitičko-podravska,Bijeljevina Orahovička,CIPRIJANOVIĆ društvo s ograničenom odgovornošću za...,Voditelj/ica proizvodnje,2021-08-31,https://www.posao.hr/oglasi/voditelj-ica-proizvodnje/759841/
Inozemstvo,"Österreich, Deutschland,...",NEXT STEP career network,Kellner (m/w/d),2021-09-16,https://www.posao.hr/oglasi/kellner-m-w-d/759808/
Inozemstvo,"Österreich, Deutschland,...",NEXT STEP career network,Kellner (m/w/d),2021-09-16,https://www.posao.hr/oglasi/kellner-m-w-d/759807/
Bjelovarsko-bilogorska,Bjelovar,TROTTERS jednostavno društvo s ograničenom...,Vozač/vozačica c i e kategorije,2021-09-12,https://www.posao.hr/oglasi/vozac-vozacica-c-i-e-kategorije/759541/
Bjelovarsko-bilogorska,Gudovac,"HOTEL PODRAVINA ugostiteljstvo, trgovina i putnička...",Pomoćni kuhar/pomoćna kuharica,2021-08-26,https://www.posao.hr/oglasi/pomocni-kuhar-pomocna-kuharica/759436/
Brodsko-posavska,Slavonski Brod,ĐURO ĐAKOVIĆ SPECIJALNA VOZILA D.D. ZA PROIZVODNJU I...,Kovinoglodač/kovinoglodačica,2021-08-26,https://www.posao.hr/oglasi/kovinoglodac-kovinoglodacica/761006/
Brodsko-posavska,Slavonski Brod,"ELEKTROINSTALATER MONTER, obrt za usluge, vlasnik...",Pomoćni radnik/pomoćna radnica u građevini,2021-08-31,https://www.posao.hr/oglasi/pomocni-radnik-pomocna-radnica-u-gradevini/761079/
Koprivničko-križevačka,Koprivnica,CIVIL ENGINEERING CONSULTANCY društvo s ograničenom...,Administrator/administratorica,2021-08-29,https://www.posao.hr/oglasi/administrator-administratorica/760184/
Koprivničko-križevačka,Koprivnica,CIVIL ENGINEERING CONSULTANCY društvo s ograničenom...,Projektant suradnik/pomoćnik voditelja (m/ž),2021-08-29,https://www.posao.hr/oglasi/projektant-suradnik-pomocnik-voditelja-m-z/760142/
Dubrovačko-neretvanska,"Poreč, Rabac, otok Krk,...",Valamar Riviera d.d.,Barmen (m/ž),2021-08-31,https://www.posao.hr/oglasi/barmen-m-z/723580/
Dubrovačko-neretvanska,"Poreč, Rabac, Otok Krk,...",Valamar Riviera d.d.,A La Carte Kuhar (m/ž),2021-08-31,https://www.posao.hr/oglasi/a-la-carte-kuhar-m-z/723582/
Sisačko-moslavačka,Kutina,JYSK društvo s ograničenom odgovornošću za trgovinu,Prodavač/prodavačica,2021-08-30,https://www.posao.hr/oglasi/prodavac-prodavacica/759980/
Karlovačka,Jurovski Brod,PLETER - USLUGE društvo s ograničenom odgovornošću za...,Čistač/ica,2021-08-31,https://www.posao.hr/oglasi/cistac-ica/761338/
Karlovačka,Karlovac,OBITELJSKI DOM GRADAC,Medicina sestra/ medicinski tehnicar,2021-09-30,https://www.posao.hr/oglasi/medicina-sestra-medicinski-tehnicar/761135/
Inozemstvo,"Österreich, Deutschland,...",NEXT STEP career network,Rezeptionist (m/w/d),2021-09-16,https://www.posao.hr/oglasi/rezeptionist-m-w-d/759812/
Inozemstvo,"Österreich, Deutschland,...",NEXT STEP career network,Rezeptionist (m/w/d),2021-09-16,https://www.posao.hr/oglasi/rezeptionist-m-w-d/759810/
Bjelovarsko-bilogorska,Gudovac,"HOTEL PODRAVINA ugostiteljstvo, trgovina i putnička...",Pomoćni konobar/pomoćna konobarica,2021-08-26,https://www.posao.hr/oglasi/pomocni-konobar-pomocna-konobarica/759431/
Bjelovarsko-bilogorska,Bjelovar,Ustanova za zdravstvenu skrb za djelatnost...,Doktor medicine / doktorica medicine u primarnoj zdravstvenoj zaštiti,2021-08-31,https://www.posao.hr/oglasi/doktor-medicine-doktorica-medicine-u-primarnoj-zdravstvenoj-zastiti/759316/
Brodsko-posavska,Slavonski Brod,"ELEKTROINSTALATER MONTER, obrt za usluge, vlasnik...",Rukovatelj/rukovateljica bagerom - rovokopačem,2021-08-31,https://www.posao.hr/oglasi/rukovatelj-rukovateljica-bagerom-rovokopacem/761034/
Brodsko-posavska,Nova Gradiška,RIFT CUT d.o.o. za proizvodnju i trgovinu,Vozač/ica viličara,2021-08-31,https://www.posao.hr/oglasi/vozac-ica-vilicara/760753/
Koprivničko-križevačka,Koprivnica,PODRAVKA PREHRAMBENA INDUSTRIJA D.D.,Kuhar/ica,2021-08-31,https://www.posao.hr/oglasi/kuhar-ica/759943/
Koprivničko-križevačka,Koprivnica,PODRAVKA PREHRAMBENA INDUSTRIJA D.D.,Konobar/ica,2021-08-31,https://www.posao.hr/oglasi/konobar-ica/759921/
Dubrovačko-neretvanska,"Poreč, Rabac, otok Krk,...",Valamar Riviera d.d.,Recepcionar (m/ž),2021-08-31,https://www.posao.hr/oglasi/recepcionar-m-z/723583/
Dubrovačko-neretvanska,"Poreč, Rabac, otok Krk,...",Valamar Riviera d.d.,Konobar (m/ž),2021-08-31,https://www.posao.hr/oglasi/konobar-m-z/723574/
Sisačko-moslavačka,Kutina,TRIGLAV SAVJETOVANJE društvo s ograničenom...,Zastupnik/ica u osiguranju,2021-08-31,https://www.posao.hr/oglasi/zastupnik-ica-u-osiguranju/759876/
Sisačko-moslavačka,Glina,HIPP CROATIA društvo s ograničenom odgovornošću za...,Radnik/radnica u proizvodnji,2021-08-27,https://www.posao.hr/oglasi/radnik-radnica-u-proizvodnji/760121/
Karlovačka,Duga Resa,"Ugostiteljsko - pekarski obrt PARK, Stjepan Domšić,...",Pomoćni pekar/ica,2021-08-31,https://www.posao.hr/oglasi/pomocni-pekar-ica/761303/
Karlovačka,Duga Resa,"Ugostiteljsko - pekarski obrt PARK, Stjepan Domšić,...",Pekar/ica,2021-08-31,https://www.posao.hr/oglasi/pekar-ica/761293/
Inozemstvo,"Österreich, Deutschland,...",NEXT STEP career network,Hilfskellner (m/w/d),2021-09-16,https://www.posao.hr/oglasi/hilfskellner-m-w-d/759809/
Inozemstvo,"Österreich, Deutschland,...",NEXT STEP career network,Hilfskellner (m/w/d),2021-09-16,https://www.posao.hr/oglasi/hilfskellner-m-w-d/759815/
Bjelovarsko-bilogorska,Stara Rača,Obiteljsko poljoprivredno gospodarstvo Nikola Pavičić,Poljoprivredni/a radnik/radnica,2021-09-11,https://www.posao.hr/oglasi/poljoprivredni-a-radnik-radnica/759275/
Bjelovarsko-bilogorska,Bjelovar,"KOESTLIN dioničko društvo, tvornica keksa i vafla",Mehaničar/mehaničarka,2021-09-07,https://www.posao.hr/oglasi/mehanicar-mehanicarka/759067/
Brodsko-posavska,Nova Gradiška,RIFT CUT d.o.o. za proizvodnju i trgovinu,Pomoćni/a radnik/ca u drvnoj proizvodnji,2021-08-31,https://www.posao.hr/oglasi/pomocni-a-radnik-ca-u-drvnoj-proizvodnji/760738/
Brodsko-posavska,Nova Gradiška,RIFT CUT d.o.o. za proizvodnju i trgovinu,Brentist/brentistica,2021-08-31,https://www.posao.hr/oglasi/brentist-brentistica/760730/
Koprivničko-križevačka,Koprivnica,"Coflek, obrt za proizvodnju gotovih tekstilnih...",Šivač/ica - krojač/ica,2021-08-31,https://www.posao.hr/oglasi/sivac-ica-krojac-ica/760057/
Koprivničko-križevačka,Koprivnica,AUTO - PARTNER TRGOVINA I USLUGE D.O.O.,Automehaničar/ka,2021-08-31,https://www.posao.hr/oglasi/automehanicar-ka/760019/
Dubrovačko-neretvanska,"Poreč, Rabac, otok Krk,...",Valamar Riviera d.d.,Kuhar (m/ž),2021-08-31,https://www.posao.hr/oglasi/kuhar-m-z/723587/
Dubrovačko-neretvanska,"Poreč, Rabac, otok Krk,...",Valamar Riviera d.d.,Pomoćni konobar (m/ž),2021-08-31,https://www.posao.hr/oglasi/pomocni-konobar-m-z/723575/
Sisačko-moslavačka,Kutina,ALMOS društvo s ograničenom odgovornošću za...,Radnik/ica na obradi aluminijskih odljevaka,2021-09-17,https://www.posao.hr/oglasi/radnik-ica-na-obradi-aluminijskih-odljevaka/760036/
Sisačko-moslavačka,Kutina,ALMOS društvo s ograničenom odgovornošću za...,Ljevač/ljevačica  tlačnog lijeva,2021-09-17,https://www.posao.hr/oglasi/ljevac-ljevacica-tlacnog-lijeva/760028/
Vukovarsko-srijemska,Vinkovci,NMM j.d.o.o. za ugostiteljske djelatnosti,Kuhar/ica,2021-08-24,https://www.posao.hr/oglasi/kuhar-ica/760241/
Karlovačka,Duga Resa,"ENZO ugostiteljsko-uslužni obrt, Damir Lesić, Duga...",Konobar/konobarica,2021-08-31,https://www.posao.hr/oglasi/konobar-konobarica/761209/
Karlovačka,Karlovac,"SPAR Hrvatska, društvo s ograničenom odgovornošću za...",Konobar/konobarica,2021-08-31,https://www.posao.hr/oglasi/konobar-konobarica/761208/
Inozemstvo,"Österreich, Deutschland,...",NEXT STEP career network,Koch (m/w/d),2021-09-16,https://www.posao.hr/oglasi/koch-m-w-d/759811/
Inozemstvo,"Österreich, Deutschland,...",NEXT STEP career network,Koch (m/w/d),2021-09-16,https://www.posao.hr/oglasi/koch-m-w-d/759813/
Bjelovarsko-bilogorska,Bjelovar,MOIRA LAHEZA jednostavno društvo s ograničenom...,Vanjski suradnik/vanjska suradnica za promociju,2021-08-25,https://www.posao.hr/oglasi/vanjski-suradnik-vanjska-suradnica-za-promociju/759117/
Bjelovarsko-bilogorska,Bjelovar,AUTOKUĆA KRŽAK društvo s ograničenom odgovornošću za...,Automehaničar/automehaničarka,2021-09-30,https://www.posao.hr/oglasi/automehanicar-automehanicarka/759212/
