Zupanija,Mjesto,Tvrtka,Pozicija,vrijedi_do,link_za_posao
Bjelovarsko-bilogorska,Remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Italian (m/f),3 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-italian-m-f/742926/
Bjelovarsko-bilogorska,Online / Remote,Learnlight Services,Junior Program Management Administrator - German & English (m/f),5 dana do isteka,https://www.posao.hr/oglasi/junior-program-management-administrator-german-english-m-f/752461/
Bjelovarsko-bilogorska,"Zagreb, Varaždin, home office",Workforce Ljudski Potencijali d.o.o.,Customer Support Specialist – Russian and English (m/f),13 dana do isteka,https://www.posao.hr/oglasi/customer-support-specialist-russian-and-english-m-f/758441/
Bjelovarsko-bilogorska,"Zagreb, Varaždin, rad od kuće",Workforce Ljudski Potencijali d.o.o.,Agent u korisničkoj podršci na njemačkom jeziku (ž/m),13 dana do isteka,https://www.posao.hr/oglasi/agent-u-korisnickoj-podrsci-na-njemackom-jeziku-z-m/704650/
Bjelovarsko-bilogorska,"Zagreb, Varaždin ili rad...",Workforce Ljudski Potencijali d.o.o.,Customer Support Specialist – Dutch (m/f),13 dana do isteka,https://www.posao.hr/oglasi/customer-support-specialist-dutch-m-f/701985/
Bjelovarsko-bilogorska,Hrvatska i inozemstvo,Sintegris d.o.o.,PLC programer (m/ž),11 dana do isteka,https://www.posao.hr/oglasi/plc-programer-m-z/758187/
Bjelovarsko-bilogorska,Hrvatska - Mađarska,Groupe CAT,Vozač tegljača - C+E (m/ž),8 dana do isteka,https://www.posao.hr/oglasi/vozac-tegljaca-c-e-m-z/757676/
Bjelovarsko-bilogorska,Hrvatska,Easy Consult d.o.o.,Ugostiteljski djelatnik (m/ž),21 dan do isteka,https://www.posao.hr/oglasi/ugostiteljski-djelatnik-m-z/745336/
Bjelovarsko-bilogorska,Home office,Sunbird Images,Android or iOS developer (m/f),16 dana do isteka,https://www.posao.hr/oglasi/android-or-ios-developer-m-f/756089/
Bjelovarsko-bilogorska,Remote,AA Euro Croatia d.o.o.,Full Stack / Backend Developer (m/f),14 dana do isteka,https://www.posao.hr/oglasi/full-stack-backend-developer-m-f/748151/
Bjelovarsko-bilogorska,Croatia,WorkToday International BV,Recruiter (m/f),22 dana do isteka,https://www.posao.hr/oglasi/recruiter-m-f/746580/
Vukovarsko-srijemska,Zagreb or remote anywhere from Croatia,Camaloon,Sales Development Representative (m/f),24 dana do isteka,https://www.posao.hr/oglasi/sales-development-representative-m-f/757367/
Vukovarsko-srijemska,Zagreb or remote anywhere from Croatia,Camaloon,Customer Experience Specialist  (m/f),24 dana do isteka,https://www.posao.hr/oglasi/customer-experience-specialist-m-f/757366/
Vukovarsko-srijemska,Zagreb or remote from anywhere in Croatia,Camaloon,Business Manager (m/f),24 dana do isteka,https://www.posao.hr/oglasi/business-manager-m-f/757365/
Vukovarsko-srijemska,remote anywhere from Croatia,Camaloon,Customer Support Specialist (m/f),24 dana do isteka,https://www.posao.hr/oglasi/customer-support-specialist-m-f/757364/
Vukovarsko-srijemska,Croatia,LHR Marcin Bronowski,Sales Representative (m/f),5 dana do isteka,https://www.posao.hr/oglasi/sales-representative-m-f/757164/
Vukovarsko-srijemska,Zagreb - cijela RH,Metrion Projekt d.o.o.,Nadzorni inženjer (m/ž),11 dana do isteka,https://www.posao.hr/oglasi/nadzorni-inzenjer-m-z/756963/
Vukovarsko-srijemska,Croatia,WorkToday International BV,Recruiter (m/f),22 dana do isteka,https://www.posao.hr/oglasi/recruiter-m-f/746580/
Vukovarsko-srijemska,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist (m/f) with Croatian and Slovenian,3 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-m-f-with-croatian-and-slovenian/753015/
Vukovarsko-srijemska,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Croatian and Macedonian (m/f),3 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-croatian-and-macedonian-m-f/753014/
Vukovarsko-srijemska,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Croatian (m/f),3 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-croatian-m-f/753013/
Vukovarsko-srijemska,Remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Spanish (m/f),3 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-spanish-m-f/742927/
Vukovarsko-srijemska,Remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Italian (m/f),3 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-italian-m-f/742926/
Vukovarsko-srijemska,Online / Remote,Learnlight Services,Junior Program Management Administrator - German & English (m/f),5 dana do isteka,https://www.posao.hr/oglasi/junior-program-management-administrator-german-english-m-f/752461/
Vukovarsko-srijemska,"Zagreb, Varaždin, home office",Workforce Ljudski Potencijali d.o.o.,Customer Support Specialist – Russian and English (m/f),13 dana do isteka,https://www.posao.hr/oglasi/customer-support-specialist-russian-and-english-m-f/758441/
Vukovarsko-srijemska,"Zagreb, Varaždin, rad od kuće",Workforce Ljudski Potencijali d.o.o.,Agent u korisničkoj podršci na njemačkom jeziku (ž/m),13 dana do isteka,https://www.posao.hr/oglasi/agent-u-korisnickoj-podrsci-na-njemackom-jeziku-z-m/704650/
Vukovarsko-srijemska,"Zagreb, Varaždin ili rad...",Workforce Ljudski Potencijali d.o.o.,Customer Support Specialist – Dutch (m/f),13 dana do isteka,https://www.posao.hr/oglasi/customer-support-specialist-dutch-m-f/701985/
Vukovarsko-srijemska,Hrvatska - Mađarska,Groupe CAT,Vozač tegljača - C+E (m/ž),8 dana do isteka,https://www.posao.hr/oglasi/vozac-tegljaca-c-e-m-z/757676/
Vukovarsko-srijemska,Slavonija,Manpower Savjetovanje d.o.o.,Stručni suradnik u prodaji (m/ž),4 dana do isteka,https://www.posao.hr/oglasi/strucni-suradnik-u-prodaji-m-z/757157/
Vukovarsko-srijemska,Hrvatska,Easy Consult d.o.o.,Ugostiteljski djelatnik (m/ž),21 dan do isteka,https://www.posao.hr/oglasi/ugostiteljski-djelatnik-m-z/745336/
Vukovarsko-srijemska,Home office,Sunbird Images,Android or iOS developer (m/f),16 dana do isteka,https://www.posao.hr/oglasi/android-or-ios-developer-m-f/756089/
Vukovarsko-srijemska,Remote,AA Euro Croatia d.o.o.,Full Stack / Backend Developer (m/f),14 dana do isteka,https://www.posao.hr/oglasi/full-stack-backend-developer-m-f/748151/
Vukovarsko-srijemska,Croatia,WorkToday International BV,Recruiter (m/f),22 dana do isteka,https://www.posao.hr/oglasi/recruiter-m-f/746580/
Varaždinska,Zagreb or remote anywhere from Croatia,Camaloon,Sales Development Representative (m/f),24 dana do isteka,https://www.posao.hr/oglasi/sales-development-representative-m-f/757367/
Varaždinska,Zagreb or remote anywhere from Croatia,Camaloon,Customer Experience Specialist  (m/f),24 dana do isteka,https://www.posao.hr/oglasi/customer-experience-specialist-m-f/757366/
Varaždinska,Zagreb or remote from anywhere in Croatia,Camaloon,Business Manager (m/f),24 dana do isteka,https://www.posao.hr/oglasi/business-manager-m-f/757365/
Varaždinska,remote anywhere from Croatia,Camaloon,Customer Support Specialist (m/f),24 dana do isteka,https://www.posao.hr/oglasi/customer-support-specialist-m-f/757364/
Varaždinska,Croatia,LHR Marcin Bronowski,Sales Representative (m/f),5 dana do isteka,https://www.posao.hr/oglasi/sales-representative-m-f/757164/
Varaždinska,Zagreb - cijela RH,Metrion Projekt d.o.o.,Nadzorni inženjer (m/ž),11 dana do isteka,https://www.posao.hr/oglasi/nadzorni-inzenjer-m-z/756963/
Varaždinska,Ivanec,KTC d.d.,Skladišni radnik (m/ž),6 dana do isteka,https://www.posao.hr/oglasi/skladisni-radnik-m-z/755849/
Varaždinska,Croatia,WorkToday International BV,Recruiter (m/f),22 dana do isteka,https://www.posao.hr/oglasi/recruiter-m-f/746580/
Varaždinska,Jalžabet,KTC d.d.,Konobar (m/ž),Danas istječe,https://www.posao.hr/oglasi/konobar-m-z/752741/
Varaždinska,Ludbreg,Variosystems d.o.o.,Zaposlenik/ica u odjelu nabave  ,3 dana do isteka,https://www.posao.hr/oglasi/zaposlenik-ica-u-odjelu-nabave/756078/
Varaždinska,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist (m/f) with Croatian and Slovenian,3 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-m-f-with-croatian-and-slovenian/753015/
Varaždinska,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Croatian and Macedonian (m/f),3 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-croatian-and-macedonian-m-f/753014/
Varaždinska,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Croatian (m/f),3 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-croatian-m-f/753013/
Varaždinska,Remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Spanish (m/f),3 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-spanish-m-f/742927/
Varaždinska,Remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Italian (m/f),11 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-italian-m-f/742926/
Varaždinska,"Varaždin, Zagreb, Osijek",NTH Mobile d.o.o.,Asistent u kontrolingu (m/ž),4 dana do isteka,https://www.posao.hr/oglasi/asistent-u-kontrolingu-m-z/757947/
Varaždinska,"Varaždin, Osijek",NTH Mobile d.o.o.,Customer Care Agent za češki jezik (m/ž),5 dana do isteka,https://www.posao.hr/oglasi/customer-care-agent-za-ceski-jezik-m-z/757166/
Varaždinska,Online / Remote,Learnlight Services,Junior Program Management Administrator - German & English (m/f),13 dana do isteka,https://www.posao.hr/oglasi/junior-program-management-administrator-german-english-m-f/752461/
Varaždinska,"Zagreb, Varaždin, home office",Workforce Ljudski Potencijali d.o.o.,Customer Support Specialist – Russian and English (m/f),13 dana do isteka,https://www.posao.hr/oglasi/customer-support-specialist-russian-and-english-m-f/758441/
Varaždinska,"Zagreb, Varaždin, rad od kuće",Workforce Ljudski Potencijali d.o.o.,Agent u korisničkoj podršci na njemačkom jeziku (ž/m),13 dana do isteka,https://www.posao.hr/oglasi/agent-u-korisnickoj-podrsci-na-njemackom-jeziku-z-m/704650/
Varaždinska,"Zagreb, Varaždin ili rad...",Workforce Ljudski Potencijali d.o.o.,Customer Support Specialist – Dutch (m/f),31 dan do isteka,https://www.posao.hr/oglasi/customer-support-specialist-dutch-m-f/701985/
Varaždinska,Novi Marof,Knauf Insulation d.o.o.,Radnik u proizvodnji (m/ž),31 dan do isteka,https://www.posao.hr/oglasi/radnik-u-proizvodnji-m-z/758420/
Varaždinska,Novi Marof,Knauf Insulation d.o.o.,Operater na proizvodnoj liniji (m/ž),11 dana do isteka,https://www.posao.hr/oglasi/operater-na-proizvodnoj-liniji-m-z/758419/
Zagrebačka,Zagreb or remote anywhere from Croatia,Camaloon,Sales Development Representative (m/f),24 dana do isteka,https://www.posao.hr/oglasi/sales-development-representative-m-f/757367/
Zagrebačka,Zagreb or remote anywhere from Croatia,Camaloon,Customer Experience Specialist  (m/f),24 dana do isteka,https://www.posao.hr/oglasi/customer-experience-specialist-m-f/757366/
Zagrebačka,Zagreb or remote from anywhere in Croatia,Camaloon,Business Manager (m/f),24 dana do isteka,https://www.posao.hr/oglasi/business-manager-m-f/757365/
Zagrebačka,remote anywhere from Croatia,Camaloon,Customer Support Specialist (m/f),24 dana do isteka,https://www.posao.hr/oglasi/customer-support-specialist-m-f/757364/
Zagrebačka,Zagreb,Strabag BRVZ d.o.o. za usluge,Senior Software Developer (ž/m),23 dana do isteka,https://www.posao.hr/oglasi/senior-software-developer-z-m/757358/
Zagrebačka,Zagreb,Strabag BRVZ d.o.o. za usluge,Mitarbeiter/Mitarbeiterin internationale Client-Software-Bereitstellung,23 dana do isteka,https://www.posao.hr/oglasi/mitarbeiter-mitarbeiterin-internationale-client-software-bereitstellung/757357/
Zagrebačka,Zagreb,Strabag BRVZ d.o.o. za usluge,Junior Backend - / ERP-Developer (m/w),23 dana do isteka,https://www.posao.hr/oglasi/junior-backend-erp-developer-m-w/757356/
Zagrebačka,Zagreb,Strabag BRVZ d.o.o. za usluge,Senior Backend - / ERP-Developer (m/w),23 dana do isteka,https://www.posao.hr/oglasi/senior-backend-erp-developer-m-w/757355/
Zagrebačka,Zagreb,Strabag BRVZ d.o.o. za usluge,Mitarbeiterin /Mitarbeiter IT-Servicedesk,23 dana do isteka,https://www.posao.hr/oglasi/mitarbeiterin-mitarbeiter-it-servicedesk/757354/
Zagrebačka,Croatia,LHR Marcin Bronowski,Sales Representative (m/f),5 dana do isteka,https://www.posao.hr/oglasi/sales-representative-m-f/757164/
Zagrebačka,Zagreb,Kofein d.o.o.,Senior Copywriter (m/ž),20 dana do isteka,https://www.posao.hr/oglasi/senior-copywriter-m-z/756962/
Zagrebačka,Zagreb - cijela RH,Metrion Projekt d.o.o.,Nadzorni inženjer (m/ž),11 dana do isteka,https://www.posao.hr/oglasi/nadzorni-inzenjer-m-z/756963/
Zagrebačka,Zagreb,American Embassy,Guard (m/f),12 dana do isteka,https://www.posao.hr/oglasi/guard-m-f/754948/
Zagrebačka,Zagreb - Croatia / Krakow - Poland,Answear.com S.A.,E-Commerce Specialist - Croatian market (m/f),13 dana do isteka,https://www.posao.hr/oglasi/e-commerce-specialist-croatian-market-m-f/753889/
Zagrebačka,Zagreb - Croatia / Krakow - Poland,Answear.com S.A.,Performance Marketing Specialist  - Croatian market (m/f),13 dana do isteka,https://www.posao.hr/oglasi/performance-marketing-specialist-croatian-market-m-f/753888/
Zagrebačka,Zagreb,Camaloon,Financijski administrator (m/ž),5 dana do isteka,https://www.posao.hr/oglasi/financijski-administrator-m-z/753900/
Zagrebačka,Croatia,WorkToday International BV,Recruiter (m/f),22 dana do isteka,https://www.posao.hr/oglasi/recruiter-m-f/746580/
Zagrebačka,Vrbovec,KTC d.d.,Čistač (m/ž),3 dana do isteka,https://www.posao.hr/oglasi/cistac-m-z/753009/
Zagrebačka,Vrbovec,KTC d.d.,Kuhar (m/ž),Danas istječe,https://www.posao.hr/oglasi/kuhar-m-z/752746/
Zagrebačka,Zagreb,Andersson & Sjöblom Technical Management d.o.o.,Civil Engineer (m/f),22 dana do isteka,https://www.posao.hr/oglasi/civil-engineer-m-f/751779/
Zagrebačka,Zagreb,E.G.O. Elektro-komponente d.o.o.,Inženjer osiguranja kvalitete (Quality assurance engineer)  (m/ž),7 dana do isteka,https://www.posao.hr/oglasi/inzenjer-osiguranja-kvalitete-quality-assurance-engineer-m-z/757155/
Zagrebačka,Zagreb,E.G.O. Elektro-komponente d.o.o.,Čistač/ica ,7 dana do isteka,https://www.posao.hr/oglasi/cistac-ica/757162/
Zagrebačka,Sveta Nedelja,Havi Logistics d.o.o.,Skladištar (m/ž),4 dana do isteka,https://www.posao.hr/oglasi/skladistar-m-z/757154/
Zagrebačka,Zagreb,E.G.O. Elektro-komponente d.o.o.,Elektroničar (m/ž),4 dana do isteka,https://www.posao.hr/oglasi/elektronicar-m-z/756376/
Zagrebačka,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist (m/f) with Croatian and Slovenian,3 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-m-f-with-croatian-and-slovenian/753015/
Zagrebačka,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Croatian and Macedonian (m/f),3 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-croatian-and-macedonian-m-f/753014/
Zagrebačka,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Croatian (m/f),3 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-croatian-m-f/753013/
Zagrebačka,Remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Spanish (m/f),3 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-spanish-m-f/742927/
Zagrebačka,Remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Italian (m/f),3 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-italian-m-f/742926/
Zagrebačka,Zagreb,Kowlanatur d.o.o.,Prodajni predstavnik (m/ž),6 dana do isteka,https://www.posao.hr/oglasi/prodajni-predstavnik-m-z/757937/
Zagrebačka,"Varaždin, Zagreb, Osijek",NTH Mobile d.o.o.,Asistent u kontrolingu (m/ž),11 dana do isteka,https://www.posao.hr/oglasi/asistent-u-kontrolingu-m-z/757947/
Zagrebačka,Zagreb,Zamax Plin d.o.o.,Dostavljač (m/ž),53 dana do isteka,https://www.posao.hr/oglasi/dostavljac-m-z/746242/
Zagrebačka,Jastrebarsko,Zamax Plin d.o.o.,Djelatnik na autoplin postaji (m/ž),53 dana do isteka,https://www.posao.hr/oglasi/djelatnik-na-autoplin-postaji-m-z/667532/
Zagrebačka,Zagreb,Zamax Plin d.o.o.,Dostavljač/ica plinskih boca (m/ž),53 dana do isteka,https://www.posao.hr/oglasi/dostavljac-ica-plinskih-boca-m-z/647307/
Grad Zagreb,Zagreb or remote anywhere from Croatia,Camaloon,Sales Development Representative (m/f),24 dana do isteka,https://www.posao.hr/oglasi/sales-development-representative-m-f/757367/
Grad Zagreb,Zagreb or remote anywhere from Croatia,Camaloon,Customer Experience Specialist  (m/f),24 dana do isteka,https://www.posao.hr/oglasi/customer-experience-specialist-m-f/757366/
Grad Zagreb,Zagreb or remote from anywhere in Croatia,Camaloon,Business Manager (m/f),24 dana do isteka,https://www.posao.hr/oglasi/business-manager-m-f/757365/
Grad Zagreb,remote anywhere from Croatia,Camaloon,Customer Support Specialist (m/f),24 dana do isteka,https://www.posao.hr/oglasi/customer-support-specialist-m-f/757364/
Grad Zagreb,Zagreb,Strabag BRVZ d.o.o. za usluge,Senior Software Developer (ž/m),23 dana do isteka,https://www.posao.hr/oglasi/senior-software-developer-z-m/757358/
Grad Zagreb,Zagreb,Strabag BRVZ d.o.o. za usluge,Mitarbeiter/Mitarbeiterin internationale Client-Software-Bereitstellung,23 dana do isteka,https://www.posao.hr/oglasi/mitarbeiter-mitarbeiterin-internationale-client-software-bereitstellung/757357/
Grad Zagreb,Zagreb,Strabag BRVZ d.o.o. za usluge,Junior Backend - / ERP-Developer (m/w),23 dana do isteka,https://www.posao.hr/oglasi/junior-backend-erp-developer-m-w/757356/
Grad Zagreb,Zagreb,Strabag BRVZ d.o.o. za usluge,Senior Backend - / ERP-Developer (m/w),23 dana do isteka,https://www.posao.hr/oglasi/senior-backend-erp-developer-m-w/757355/
Grad Zagreb,Zagreb,Strabag BRVZ d.o.o. za usluge,Mitarbeiterin /Mitarbeiter IT-Servicedesk,23 dana do isteka,https://www.posao.hr/oglasi/mitarbeiterin-mitarbeiter-it-servicedesk/757354/
Grad Zagreb,Croatia,LHR Marcin Bronowski,Sales Representative (m/f),5 dana do isteka,https://www.posao.hr/oglasi/sales-representative-m-f/757164/
Grad Zagreb,Zagreb,Kofein d.o.o.,Senior Copywriter (m/ž),20 dana do isteka,https://www.posao.hr/oglasi/senior-copywriter-m-z/756962/
Grad Zagreb,Zagreb - cijela RH,Metrion Projekt d.o.o.,Nadzorni inženjer (m/ž),11 dana do isteka,https://www.posao.hr/oglasi/nadzorni-inzenjer-m-z/756963/
Grad Zagreb,Zagreb,American Embassy,Guard (m/f),12 dana do isteka,https://www.posao.hr/oglasi/guard-m-f/754948/
Grad Zagreb,Zagreb - Croatia / Krakow - Poland,Answear.com S.A.,E-Commerce Specialist - Croatian market (m/f),13 dana do isteka,https://www.posao.hr/oglasi/e-commerce-specialist-croatian-market-m-f/753889/
Grad Zagreb,Zagreb - Croatia / Krakow - Poland,Answear.com S.A.,Performance Marketing Specialist  - Croatian market (m/f),13 dana do isteka,https://www.posao.hr/oglasi/performance-marketing-specialist-croatian-market-m-f/753888/
Grad Zagreb,Zagreb,Camaloon,Financijski administrator (m/ž),5 dana do isteka,https://www.posao.hr/oglasi/financijski-administrator-m-z/753900/
Grad Zagreb,Croatia,WorkToday International BV,Recruiter (m/f),22 dana do isteka,https://www.posao.hr/oglasi/recruiter-m-f/746580/
Grad Zagreb,Vrbovec,KTC d.d.,Čistač (m/ž),3 dana do isteka,https://www.posao.hr/oglasi/cistac-m-z/753009/
Grad Zagreb,Vrbovec,KTC d.d.,Kuhar (m/ž),Danas istječe,https://www.posao.hr/oglasi/kuhar-m-z/752746/
Grad Zagreb,Zagreb,Andersson & Sjöblom Technical Management d.o.o.,Civil Engineer (m/f),22 dana do isteka,https://www.posao.hr/oglasi/civil-engineer-m-f/751779/
Grad Zagreb,Zagreb,E.G.O. Elektro-komponente d.o.o.,Inženjer osiguranja kvalitete (Quality assurance engineer)  (m/ž),7 dana do isteka,https://www.posao.hr/oglasi/inzenjer-osiguranja-kvalitete-quality-assurance-engineer-m-z/757155/
Grad Zagreb,Zagreb,E.G.O. Elektro-komponente d.o.o.,Čistač/ica ,7 dana do isteka,https://www.posao.hr/oglasi/cistac-ica/757162/
Grad Zagreb,Sveta Nedelja,Havi Logistics d.o.o.,Skladištar (m/ž),4 dana do isteka,https://www.posao.hr/oglasi/skladistar-m-z/757154/
Grad Zagreb,Zagreb,E.G.O. Elektro-komponente d.o.o.,Elektroničar (m/ž),4 dana do isteka,https://www.posao.hr/oglasi/elektronicar-m-z/756376/
Grad Zagreb,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist (m/f) with Croatian and Slovenian,3 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-m-f-with-croatian-and-slovenian/753015/
Grad Zagreb,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Croatian and Macedonian (m/f),3 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-croatian-and-macedonian-m-f/753014/
Grad Zagreb,remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Croatian (m/f),3 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-croatian-m-f/753013/
Grad Zagreb,Remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Spanish (m/f),3 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-spanish-m-f/742927/
Grad Zagreb,Remote - work from home,CCPORTER Sp. z o.o.,Sales Specialist with Italian (m/f),3 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-italian-m-f/742926/
Grad Zagreb,Zagreb,Kowlanatur d.o.o.,Prodajni predstavnik (m/ž),6 dana do isteka,https://www.posao.hr/oglasi/prodajni-predstavnik-m-z/757937/
Grad Zagreb,"Varaždin, Zagreb, Osijek",NTH Mobile d.o.o.,Asistent u kontrolingu (m/ž),11 dana do isteka,https://www.posao.hr/oglasi/asistent-u-kontrolingu-m-z/757947/
Grad Zagreb,Zagreb,Zamax Plin d.o.o.,Dostavljač (m/ž),53 dana do isteka,https://www.posao.hr/oglasi/dostavljac-m-z/746242/
Grad Zagreb,Jastrebarsko,Zamax Plin d.o.o.,Djelatnik na autoplin postaji (m/ž),53 dana do isteka,https://www.posao.hr/oglasi/djelatnik-na-autoplin-postaji-m-z/667532/
Grad Zagreb,Zagreb,Zamax Plin d.o.o.,Vozač kamiona (m/ž),53 dana do isteka,https://www.posao.hr/oglasi/vozac-kamiona-m-z/647312/
Splitsko-dalmatinska,Split,Hrvatski registar brodova,Inspektor-ica PU ,14 dana do isteka,https://www.posao.hr/oglasi/inspektor-ica-pu/757939/
Splitsko-dalmatinska,Zagreb or remote anywhere from Croatia,Camaloon,Sales Development Representative (m/f),24 dana do isteka,https://www.posao.hr/oglasi/sales-development-representative-m-f/757367/
Splitsko-dalmatinska,Zagreb or remote anywhere from Croatia,Camaloon,Customer Experience Specialist  (m/f),24 dana do isteka,https://www.posao.hr/oglasi/customer-experience-specialist-m-f/757366/
Splitsko-dalmatinska,Zagreb or remote from anywhere in Croatia,Camaloon,Business Manager (m/f),24 dana do isteka,https://www.posao.hr/oglasi/business-manager-m-f/757365/
Splitsko-dalmatinska,remote anywhere from Croatia,Camaloon,Customer Support Specialist (m/f),24 dana do isteka,https://www.posao.hr/oglasi/customer-support-specialist-m-f/757364/
Splitsko-dalmatinska,Croatia,LHR Marcin Bronowski,Sales Representative (m/f),5 dana do isteka,https://www.posao.hr/oglasi/sales-representative-m-f/757164/
Splitsko-dalmatinska,Zagreb - cijela RH,Metrion Projekt d.o.o.,Nadzorni inženjer (m/ž),11 dana do isteka,https://www.posao.hr/oglasi/nadzorni-inzenjer-m-z/756963/
Splitsko-dalmatinska,Baška Voda,KTC-Jadran.d.o.o.,Spremačica - sobarica (m/ž),6 dana do isteka,https://www.posao.hr/oglasi/spremacica-sobarica-m-z/756378/
Splitsko-dalmatinska,Croatia,WorkToday International BV,Recruiter (m/f),22 dana do isteka,https://www.posao.hr/oglasi/recruiter-m-f/746580/
Splitsko-dalmatinska,Makarska,KTC-Jadran.d.o.o.,Kuhar (m/ž),Danas istječe,https://www.posao.hr/oglasi/kuhar-m-z/752736/
Splitsko-dalmatinska,Makarska,KTC-Jadran.d.o.o.,Recepcionar (m/ž),Danas istječe,https://www.posao.hr/oglasi/recepcionar-m-z/752735/
Splitsko-dalmatinska,Makarska,KTC-Jadran.d.o.o.,Konobar (m/ž),Danas istječe,https://www.posao.hr/oglasi/konobar-m-z/752734/
Splitsko-dalmatinska,Makarska,KTC-Jadran.d.o.o.,Pomoćni kuhar (m/ž),Danas istječe,https://www.posao.hr/oglasi/pomocni-kuhar-m-z/752733/
