Zupanija,Mjesto,Tvrtka,Pozicija,vrijedi_do,link_za_posao
Zagreb i Zagrebačka,Zagreb,Electus DGS d.o.o.,Radnik na blagajni (m/ž),27.07.2021.,https://www.moj-posao.net/Posao/535471/Radnik-na-blagajni-mz/
Zagreb i Zagrebačka,Zagreb,Electus DGS d.o.o.,Radnik strojarskog održavanja (m/ž),09.08.2021.,https://www.moj-posao.net/Posao/535409/Radnik-strojarskog-odrzavanja-mz/
Zagreb i Zagrebačka,Zagreb,Electus DGS d.o.o.,Excel/SQL Expert (m/ž),02.08.2021.,https://www.moj-posao.net/Posao/535309/ExcelSQL-Expert-mz/
Zagreb i Zagrebačka,Zagreb,Electus DGS d.o.o.,Tehnolog - pivar (m/ž),02.08.2021.,https://www.moj-posao.net/Posao/535305/Tehnolog-pivar-mz/
Zagreb i Zagrebačka,Zagreb,Abb d.o.o.,Inženjer elektrotehnike / Drives Engineer (m/ž),03.08.2021.,https://www.moj-posao.net/Posao/535429/Inzenjer-elektrotehnike-Drives-Engineer-mz/
Zagreb i Zagrebačka,Zagreb,Torterie Macaron slastičarne,Konobar u slastičarni (m/ž),27.07.2021.,https://www.moj-posao.net/Posao/535346/Konobar-u-slasticarni-mz/
Zagreb i Zagrebačka,"Zagreb, Samobor",C&A moda trgovina d.o.o.,Prodajni savjetnik (m/ž),27.07.2021.,https://www.moj-posao.net/Posao/535221/Prodajni-savjetnik-mz/
Zagreb i Zagrebačka,Zagreb,Electus DGS d.o.o.,Agent na odlaznim pozivima (m/ž),06.08.2021.,https://www.moj-posao.net/Posao/535262/Agent-na-odlaznim-pozivima-mz/
Zagreb i Zagrebačka,Zagreb,Electus DGS d.o.o.,Serviser klimatizacijskih sustava (m/ž),31.07.2021.,https://www.moj-posao.net/Posao/535193/Serviser-klimatizacijskih-sustava-mz/
Zagreb i Zagrebačka,Zagreb,Electus DGS d.o.o.,Radnik u farmaceutskoj proizvodnji (m/ž),23.07.2021.,https://www.moj-posao.net/Posao/535167/Radnik-u-farmaceutskoj-proizvodnji-mz/
Zagreb i Zagrebačka,"remote, Austrija",STI PRO SOLUTIONS d.o.o.,Freelancer Recruiter (m/ž),26.07.2021.,https://www.moj-posao.net/Posao/535241/Freelancer-Recruiter-mz/
Zagreb i Zagrebačka,Zagreb,Oglas za klijenta,Administrator (m/ž),29.07.2021.,https://www.moj-posao.net/Posao/535168/Administrator-mz/
Zagreb i Zagrebačka,"Zagreb, Varaždin",IVICOM Consulting d.o.o.,Projektant arhitektonske struke (m/ž),02.08.2021.,https://www.moj-posao.net/Posao/535095/Projektant-arhitektonske-struke-mz/
Zagreb i Zagrebačka,"Zagreb, remote",PRODUCTIVE,Marketing Generalist (m/f),30.07.2021.,https://www.moj-posao.net/Posao/535113/Marketing-Generalist-mf/
Zagreb i Zagrebačka,Zagreb,Harvey Norman Croatia d.o.o.,Koordinator digitalnog marketinga (m/ž),23.07.2021.,https://www.moj-posao.net/Posao/535057/Koordinator-digitalnog-marketinga-mz/
Zagreb i Zagrebačka,Zagreb,Alumil Croatia,Samostalni računovođa (m/ž),23.07.2021.,https://www.moj-posao.net/Posao/535060/Samostalni-racunovodja-mz/
Zagreb i Zagrebačka,Zagreb,Pevex d.d.,Trgovac (m/ž),23.07.2021.,https://www.moj-posao.net/Posao/535056/Trgovac-mz/
Zagreb i Zagrebačka,Zagreb,ASSA ABLOY d.o.o.,Support tehnician for Adria Region (m/f),23.07.2021.,https://www.moj-posao.net/Posao/535032/Support-tehnician-for-Adria-Region-mf/
Zagreb i Zagrebačka,Zagreb,Hrvatski Telekom,Stručnjak za razvoj i upravljanje BroadBand Core servisa (m/ž),23.07.2021.,https://www.moj-posao.net/Posao/535003/Strucnjak-za-razvoj-i-upravljanje-BroadBand-Core-servisa-mz/
Zagreb i Zagrebačka,cijela Hrvatska,Electus DGS d.o.o.,Specijalist korisničke podrške sa znanjem slovenskog i engleskog jezika (m/ž),02.08.2021.,https://www.moj-posao.net/Posao/534871/Specijalist-korisnicke-podrske-sa-znanjem-slovenskog-i-engleskog-jezika-mz/
Zagreb i Zagrebačka,Zagreb,Mueller trgovina Zagreb d.o.o.,Prodajni savjetnik (m/ž),23.07.2021.,https://www.moj-posao.net/Posao/534901/Prodajni-savjetnik-mz/
Zagreb i Zagrebačka,Zagreb,Dukat mliječna industrija d.d.,Knjigovođa (m/ž),29.07.2021.,https://www.moj-posao.net/Posao/534859/Knjigovodja-mz/
Zagreb i Zagrebačka,Zagreb,KPMG Croatia d.o.o.,Samostalni knjigovođa - SAP specijalist (m/ž),25.07.2021.,https://www.moj-posao.net/Posao/534843/Samostalni-knjigovodja-SAP-specijalist-mz/
Zagreb i Zagrebačka,Zagreb,Fakini d.o.o.,Inženjer građevine - statičar (m/ž),22.07.2021.,https://www.moj-posao.net/Posao/534699/Inzenjer-gradjevine-staticar-mz/
Zagreb i Zagrebačka,Zagreb,Fakini d.o.o.,Inženjer građevine - voditelj gradilišta (m/ž),22.07.2021.,https://www.moj-posao.net/Posao/534705/Inzenjer-gradjevine-voditelj-gradilista-mz/
Zagreb i Zagrebačka,Zagreb,Fakini d.o.o.,Arhitekt (m/ž),23.07.2021.,https://www.moj-posao.net/Posao/534996/Arhitekt-mz/
Zagreb i Zagrebačka,Zagreb,Electus DGS d.o.o.,Terenski prodajni predstavnik za male i srednje poslovne korisnike (m/ž),31.07.2021.,https://www.moj-posao.net/Posao/534550/Terenski-prodajni-predstavnik-za-male-i-srednje-poslovne-korisnike-mz/
Zagreb i Zagrebačka,"Velika Gorica, Zagreb, Vrbovec",DEKRA za privremeno zapošljavanje d.o.o.,Prodavač delikatesa (m/ž),29.07.2021.,https://www.moj-posao.net/Posao/534696/Prodavac-delikatesa-mz/
Zagreb i Zagrebačka,Zagreb,Plodine d.d.,Skladišno-transportni radnik (m/ž),21.07.2021.,https://www.moj-posao.net/Posao/534582/Skladisno-transportni-radnik-mz/
Zagreb i Zagrebačka,Zagreb,Plodine d.d.,Prodavač (m/ž),21.07.2021.,https://www.moj-posao.net/Posao/534581/Prodavac-mz/
Zagreb i Zagrebačka,Zagreb,Plodine d.d.,Mesar (m/ž),21.07.2021.,https://www.moj-posao.net/Posao/534583/Mesar-mz/
Zagreb i Zagrebačka,Zagreb,Plodine d.d.,Voditelj mliječnog odjela (m/ž),21.07.2021.,https://www.moj-posao.net/Posao/534586/Voditelj-mlijecnog-odjela-mz/
Zagreb i Zagrebačka,Zagreb,Plodine d.d.,Voditelj odjela delikatesa (m/ž),21.07.2021.,https://www.moj-posao.net/Posao/534585/Voditelj-odjela-delikatesa-mz/
Zagreb i Zagrebačka,Zagreb,Plodine d.d.,Voditelj odjela pekare (m/ž),21.07.2021.,https://www.moj-posao.net/Posao/534584/Voditelj-odjela-pekare-mz/
Zagreb i Zagrebačka,Zagreb,Plodine d.d.,Voditelj gastro odjela (m/ž),21.07.2021.,https://www.moj-posao.net/Posao/534587/Voditelj-gastro-odjela-mz/
Zagreb i Zagrebačka,Zagreb,Plodine d.d.,Voditelj odjela mesnice (m/ž),21.07.2021.,https://www.moj-posao.net/Posao/534588/Voditelj-odjela-mesnice-mz/
Zagreb i Zagrebačka,Zagreb,Plodine d.d.,Voditelj odjela voća i povrća (m/ž),21.07.2021.,https://www.moj-posao.net/Posao/534589/Voditelj-odjela-voca-i-povrca-mz/
Zagreb i Zagrebačka,Zagreb,MALI GUŠTI j.d.o.o. za usluge,Prodavač (m/ž),21.07.2021.,https://www.moj-posao.net/Posao/534612/Prodavac-mz/
Zagreb i Zagrebačka,Zagreb,DEKRA za privremeno zapošljavanje d.o.o.,Elektrotehničar - monter / namatač (m/ž),28.07.2021.,https://www.moj-posao.net/Posao/534557/Elektrotehnicar-monter-namatac-mz/
Zagreb i Zagrebačka,Zagreb,"DABAR INFORMATIKA, d.o.o. za informatički inženjering,",Junior Java developer (m/ž),15.08.2021.,https://www.moj-posao.net/Posao/534149/Junior-Java-developer-mz/
Zagreb i Zagrebačka,Sveta Nedelja,Spar Hrvatska d.o.o.,Vozač (m/ž),23.07.2021.,https://www.moj-posao.net/Posao/534416/Vozac-mz/
Zagreb i Zagrebačka,Zagreb,Smart Flex d.o.o.,Savjetnik za dogovaranje bankarskih sastanaka (m/ž),26.07.2021.,https://www.moj-posao.net/Posao/534490/Savjetnik-za-dogovaranje-bankarskih-sastanaka-mz/
Zagreb i Zagrebačka,"Zagreb, rad od kuće",Smart Flex d.o.o.,Savjetnik za upite na njemačkom jeziku (m/ž),26.07.2021.,https://www.moj-posao.net/Posao/527279/Savjetnik-za-upite-na-njemackom-jeziku-mz/
Zagreb i Zagrebačka,Zagreb,Smart Flex d.o.o.,Savjetnik za korisničku podršku (m/ž),26.07.2021.,https://www.moj-posao.net/Posao/534195/Savjetnik-za-korisnicku-podrsku-mz/
Zagreb i Zagrebačka,Zagreb,Electus DGS d.o.o.,Mlađi terenski inženjer - penjač (m/ž),27.07.2021.,https://www.moj-posao.net/Posao/534436/Mladji-terenski-inzenjer-penjac-mz/
Zagreb i Zagrebačka,Zagreb,Electus DGS d.o.o.,Agent u odjelu tehničke podrške (m/ž),26.07.2021.,https://www.moj-posao.net/Posao/534285/Agent-u-odjelu-tehnicke-podrske-mz/
Zagreb i Zagrebačka,Zagreb,Novartis Hrvatska d.o.o.,Disease Area Manager (m/f),30.07.2021.,https://www.moj-posao.net/Posao/533375/Disease-Area-Manager-mf/
Zagreb i Zagrebačka,Zagreb,MONTER-STROJARSKE MONTAŽE dioničko društvo za izgradnju industrijskih postrojenja,Vozač (m/ž),27.07.2021.,https://www.moj-posao.net/Posao/534331/Vozac-mz/
Zagreb i Zagrebačka,Zagreb,MONTER-STROJARSKE MONTAŽE dioničko društvo za izgradnju industrijskih postrojenja,Voditelj gradilišta (m/ž),27.07.2021.,https://www.moj-posao.net/Posao/534330/Voditelj-gradilista-mz/
Zagreb i Zagrebačka,Zagreb,MONTER-STROJARSKE MONTAŽE dioničko društvo za izgradnju industrijskih postrojenja,Voditelj strojarskih radova (m/ž),27.07.2021.,https://www.moj-posao.net/Posao/534328/Voditelj-strojarskih-radova-mz/
Zagreb i Zagrebačka,Zagreb,MONTER-STROJARSKE MONTAŽE dioničko društvo za izgradnju industrijskih postrojenja,Zidar (m/ž),27.07.2021.,https://www.moj-posao.net/Posao/534327/Zidar-mz/
Zagreb i Zagrebačka,Zagreb,MONTER-STROJARSKE MONTAŽE dioničko društvo za izgradnju industrijskih postrojenja,Dizaličar (m/ž),27.07.2021.,https://www.moj-posao.net/Posao/534325/Dizalicar-mz/
Zagreb i Zagrebačka,rad od kuće,HSG Kariera d.o.o.,"Agent za zaprimanje dolaznih upita na njemačkom, slovačkom ili češkom jeziku (m/ž)",31.07.2021.,https://www.moj-posao.net/Posao/534254/Agent-za-zaprimanje-dolaznih-upita-na-njemackom-slovackom-ili-ceskom-jeziku-mz/
Zagreb i Zagrebačka,Zagreb,OptimIT d.o.o.,Junior java developer (m/ž),26.07.2021.,https://www.moj-posao.net/Posao/534212/Junior-java-developer-mz/
Zagreb i Zagrebačka,"Zagreb, Sesvetski Kraljevec",Antunović TA d.o.o.,Kuhar (m/ž),22.07.2021.,https://www.moj-posao.net/Posao/534141/Kuhar-mz/
Zagreb i Zagrebačka,Zagreb,Pevex d.d.,Voditelj transporta (m/ž),23.07.2021.,https://www.moj-posao.net/Posao/534096/Voditelj-transporta-mz/
Zagreb i Zagrebačka,Sveta Nedelja,PIA Automation Croatia d.o.o.,Mechanical assembly (m/f),08.08.2021.,https://www.moj-posao.net/Posao/533947/Mechanical-assembly-mf/
Zagreb i Zagrebačka,Sveta Nedelja,PIA Automation Croatia d.o.o.,Electrical assembly (m/f),08.08.2021.,https://www.moj-posao.net/Posao/533946/Electrical-assembly-mf/
Zagreb i Zagrebačka,Sveta Nedelja,PIA Automation Croatia d.o.o.,Senior računovođa (m/ž),08.08.2021.,https://www.moj-posao.net/Posao/533945/Senior-racunovodja-mz/
Zagreb i Zagrebačka,Jakovlje,FACC Solutions Croatia d.o.o.,Business Consultant - “SAP Allrounder” (m/f),23.07.2021.,https://www.moj-posao.net/Posao/533955/Business-Consultant-SAP-Allrounder-mf/
Zagreb i Zagrebačka,Jakovlje,FACC Solutions Croatia d.o.o.,IT Business Consultant - Material Management / Logistics (m/f),23.07.2021.,https://www.moj-posao.net/Posao/533956/IT-Business-Consultant-Material-Management-Logistics-mf/
Zagreb i Zagrebačka,Jakovlje,FACC Solutions Croatia d.o.o.,IT Business Consultant - Production & Quality Management (m/f),23.07.2021.,https://www.moj-posao.net/Posao/533957/IT-Business-Consultant-Production-Quality-Management-mf/
Zagreb i Zagrebačka,Jakovlje,FACC Solutions Croatia d.o.o.,Servicedesk Administrator (m/f),23.07.2021.,https://www.moj-posao.net/Posao/533958/Servicedesk-Administrator-mf/
Zagreb i Zagrebačka,Zagreb,BIJELIĆ CO d.o.o.,Prodavač potrošačke elektronike (m/ž),22.07.2021.,https://www.moj-posao.net/Posao/533818/Prodavac-potrosacke-elektronike-mz/
Zagreb i Zagrebačka,Zagreb,Foodie daily restaurants,Kuhar (m/ž),22.07.2021.,https://www.moj-posao.net/Posao/533759/Kuhar-mz/
Zagreb i Zagrebačka,Zagreb,Orbico d.o.o.,Pomoćni radnik u skladištu (m/ž),21.07.2021.,https://www.moj-posao.net/Posao/533583/Pomocni-radnik-u-skladistu-mz/
Zagreb i Zagrebačka,Zagreb,Vertiv Croatia d.o.o.,Legal Counsel (m/f),21.07.2021.,https://www.moj-posao.net/Posao/533627/Legal-Counsel-mf/
Zagreb i Zagrebačka,Zagreb,Vertiv Croatia d.o.o.,Embedded Software / Firmware Engineer (m/f),24.07.2021.,https://www.moj-posao.net/Posao/533832/Embedded-Software-Firmware-Engineer-mf/
Zagreb i Zagrebačka,Zagreb,Vertiv Croatia d.o.o.,Test Engineer (m/f),24.07.2021.,https://www.moj-posao.net/Posao/533833/Test-Engineer-mf/
Zagreb i Zagrebačka,Zagreb,Vertiv Croatia d.o.o.,Electrical Engineer (m/f),24.07.2021.,https://www.moj-posao.net/Posao/533834/Electrical-Engineer-mf/
Zagreb i Zagrebačka,Zagreb,PIK VRBOVEC plus društvo s ograničenom odgovornošću za proizvodnju i promet mesa i mesnih prerađevina,Unapređivač prodaje (m/ž),21.07.2021.,https://www.moj-posao.net/Posao/533506/Unapredjivac-prodaje-mz/
Zagreb i Zagrebačka,Zagreb,Mettler Toledo d.o.o,Sales Engineer / Field Sales Representative (m/f),21.07.2021.,https://www.moj-posao.net/Posao/533486/Sales-Engineer-Field-Sales-Representative-mf/
Zagreb i Zagrebačka,Zagreb,Hrvatska narodna banka,Suradnik za razvoj poslovnih aplikacija / Developer (m/ž),31.07.2021.,https://www.moj-posao.net/Posao/533132/Suradnik-za-razvoj-poslovnih-aplikacija-Developer-mz/
Zagreb i Zagrebačka,Zagreb,HSG Kariera d.o.o.,Skladišni radnik (m/ž),31.07.2021.,https://www.moj-posao.net/Posao/532590/Skladisni-radnik-mz/
Zagreb i Zagrebačka,Zagreb,In Time d.o.o. - TNT Global Express,Samostalni carinski deklarant (m/ž),30.07.2021.,https://www.moj-posao.net/Posao/532468/Samostalni-carinski-deklarant-mz/
Zagreb i Zagrebačka,Europska unija,"ELEKTRO BESS  uslužno servisno-trgovačko društvo, d.o.o.",Monter asfaltnih postrojenja (m/ž),29.07.2021.,https://www.moj-posao.net/Posao/531956/Monter-asfaltnih-postrojenja-mz/
Zagreb i Zagrebačka,cijela Hrvatska,KAMGRAD d.o.o. za graditeljstvo i trgovinu,Stručnjak za kontrolu izvedbe hidroizolacijskih radova (m/ž),28.07.2021.,https://www.moj-posao.net/Posao/531830/Strucnjak-za-kontrolu-izvedbe-hidroizolacijskih-radova-mz/
Zagreb i Zagrebačka,Jastrebarsko,Kaufland Hrvatska k.d.,Skladištar / radnik na pripremi robe (m/ž),28.07.2021.,https://www.moj-posao.net/Posao/528344/Skladistar-radnik-na-pripremi-robe-mz/
Zagreb i Zagrebačka,Zagreb,Electus DGS d.o.o.,Sistem inženjer - junior (m/ž),23.07.2021.,https://www.moj-posao.net/Posao/518542/Sistem-inzenjer-junior-mz/
Zagreb i Zagrebačka,cijela Hrvatska,Atlantic Grupa - Farmacia,Farmaceut (m/ž),05.08.2021.,https://www.moj-posao.net/Posao/501383/Farmaceut-mz/
Zagreb i Zagrebačka,"Zagreb, cijela Hrvatska",Atlantic Grupa - Farmacia,Farmaceutski tehničar (m/ž),04.08.2021.,https://www.moj-posao.net/Posao/498022/Farmaceutski-tehnicar-mz/
Zagreb i Zagrebačka,Sesvete,ZUBAK GRUPA d.o.o.,Voditelj nabave za EU tržišta (m/ž),20.08.2021.,https://www.moj-posao.net/Posao/535640/Voditelj-nabave-za-EU-trzista-mz/
Zagreb i Zagrebačka,Velika Gorica,ZUBAK GRUPA d.o.o.,Agent u kontakt centru (m/ž),28.07.2021.,https://www.moj-posao.net/Posao/535639/Agent-u-kontakt-centru-mz/
Zagreb i Zagrebačka,Zagreb,"BAUHAUS-ZAGREB, komanditno društvo za trgovinu i usluge",Radnik na pakiranju robe (m/ž),28.07.2021.,https://www.moj-posao.net/Posao/535679/Radnik-na-pakiranju-robe-mz/
Zagreb i Zagrebačka,Zagreb,Teknoxgroup Hrvatska d.o.o.,Koordinator jamstvenog poslovanja (m/ž),20.08.2021.,https://www.moj-posao.net/Posao/535586/Koordinator-jamstvenog-poslovanja-mz/
Zagreb i Zagrebačka,Varaždin,EVOLVA društvo s ograničenom odgovornošću za usluge i trgovinu,Java programer (m/ž),04.08.2021.,https://www.moj-posao.net/Posao/535562/Java-programer-mz/
Zagreb i Zagrebačka,Zagreb,Grant Thornton revizija d.o.o.,Referent obračuna plaća (m/ž),27.07.2021.,https://www.moj-posao.net/Posao/535581/Referent-obracuna-placa-mz/
Zagreb i Zagrebačka,Jakovlje,FACC Solutions Croatia d.o.o.,HR Generalist (m/f),04.08.2021.,https://www.moj-posao.net/Posao/535505/HR-Generalist-mf/
Zagreb i Zagrebačka,Jakovlje,FACC Solutions Croatia d.o.o.,Industrial / Manufacturing Engineer (m/f),04.08.2021.,https://www.moj-posao.net/Posao/535506/Industrial-Manufacturing-Engineer-mf/
Zagreb i Zagrebačka,Jakovlje,FACC Solutions Croatia d.o.o.,Logistic Manager (m/f),04.08.2021.,https://www.moj-posao.net/Posao/535507/Logistic-Manager-mf/
Zagreb i Zagrebačka,Zagreb,CubeServ d.o.o.,Full stack developer (m/ž),03.08.2021.,https://www.moj-posao.net/Posao/535300/Full-stack-developer-mz/
Zagreb i Zagrebačka,Zagreb,Smart Flex d.o.o.,Order Picker (m/ž),26.07.2021.,https://www.moj-posao.net/Posao/534636/Order-Picker-mz/
Zagreb i Zagrebačka,Zagreb,IN2 grupa,Specijalist za kontroling (m/ž),03.08.2021.,https://www.moj-posao.net/Posao/535419/Specijalist-za-kontroling-mz/
Zagreb i Zagrebačka,Sveta Nedelja,Electus DGS d.o.o.,Vozač viličara (m/ž),01.08.2021.,https://www.moj-posao.net/Posao/535428/Vozac-vilicara-mz/
Zagreb i Zagrebačka,Sveta Nedelja,Electus DGS d.o.o.,Manipulativni radnik - skladištar (m/ž),01.08.2021.,https://www.moj-posao.net/Posao/535426/Manipulativni-radnik-skladistar-mz/
Zagreb i Zagrebačka,Sveta Nedelja,Electus DGS d.o.o.,Komisionar (m/ž),01.08.2021.,https://www.moj-posao.net/Posao/535425/Komisionar-mz/
Zagreb i Zagrebačka,Zagreb,HATTRICK-PSK d.o.o.,Referent za poslovnice (m/ž),27.07.2021.,https://www.moj-posao.net/Posao/535322/Referent-za-poslovnice-mz/
Zagreb i Zagrebačka,Zagreb,Privredna Banka Zagreb d.d.,Sistem analitičar (m/ž),26.07.2021.,https://www.moj-posao.net/Posao/535264/Sistem-analiticar-mz/
Zagreb i Zagrebačka,Zagreb,Electus DGS d.o.o.,Agent za telefonsku prodaju poslovnim korisnicima (m/ž),02.08.2021.,https://www.moj-posao.net/Posao/521330/Agent-za-telefonsku-prodaju-poslovnim-korisnicima-mz/
Zagreb i Zagrebačka,Zagreb,Electus DGS d.o.o.,Operater za tehničku podršku poslovnim korisnicima (m/ž),31.07.2021.,https://www.moj-posao.net/Posao/533198/Operater-za-tehnicku-podrsku-poslovnim-korisnicima-mz/
Zagreb i Zagrebačka,"Zadar, Zagreb",Electus DGS d.o.o.,Specijalist za tehničku podršku u prodajnom mjestu (m/ž),02.08.2021.,https://www.moj-posao.net/Posao/529283/Specijalist-za-tehnicku-podrsku-u-prodajnom-mjestu-mz/
Zagreb i Zagrebačka,"Zagreb, Rijeka, Karlovac, Zadar, Split",Electus DGS d.o.o.,Terenski prodajni predstavnik (m/ž),31.07.2021.,https://www.moj-posao.net/Posao/533195/Terenski-prodajni-predstavnik-mz/
Zagreb i Zagrebačka,Zagreb i okolica,Electus DGS d.o.o.,Agent za rad u pozivnom centru (m/ž),02.08.2021.,https://www.moj-posao.net/Posao/528584/Agent-za-rad-u-pozivnom-centru-mz/
Zagreb i Zagrebačka,Sesvete,Kaufland Hrvatska k.d.,Radnik u prodaji (m/ž),26.07.2021.,https://www.moj-posao.net/Posao/535239/Radnik-u-prodaji-mz/
Zagreb i Zagrebačka,Velika Gorica,Kaufland Hrvatska k.d.,Radnik u prodaji (m/ž),26.07.2021.,https://www.moj-posao.net/Posao/535175/Radnik-u-prodaji-mz/
Zagreb i Zagrebačka,Zagreb,DOKUMENT IT d.o.o. za informatička rješenja,Poslovni analitičar pravnog usmjerenja (m/ž),26.07.2021.,https://www.moj-posao.net/Posao/533782/Poslovni-analiticar-pravnog-usmjerenja-mz/
Zagreb i Zagrebačka,"Zagreb, Šibenik",DOKUMENT IT d.o.o. za informatička rješenja,React.js Senior Programer (m/ž),26.07.2021.,https://www.moj-posao.net/Posao/533783/Reactjs-Senior-Programer-mz/
Splitsko-dalmatinska,Kaštel Sućurac,CEMEX Hrvatska d.d.,Upravljač tehnološkog procesa (m/ž),01.08.2021.,https://www.moj-posao.net/Posao/535641/Upravljac-tehnoloskog-procesa-mz/
Zagreb i Zagrebačka,"Zagreb, Šibenik",DOKUMENT IT d.o.o. za informatička rješenja,.NET Core Senior Programer (m/ž),26.07.2021.,https://www.moj-posao.net/Posao/533794/NET-Core-Senior-Programer-mz/
Zagreb i Zagrebačka,Zagreb i Zagrebačka županija,HEINEKEN Hrvatska,Specijalist za ugostiteljstvo (m/ž),25.07.2021.,https://www.moj-posao.net/Posao/535025/Specijalist-za-ugostiteljstvo-mz/
Zagreb i Zagrebačka,Zagreb,Sberbank d.d.,Specijalist za digitalno bankarstvo (m/ž),24.07.2021.,https://www.moj-posao.net/Posao/535114/Specijalist-za-digitalno-bankarstvo-mz/
Zagreb i Zagrebačka,Zagreb,Sberbank d.d.,Specijalist za izvještavanje i budžetiranje (m/ž),23.07.2021.,https://www.moj-posao.net/Posao/534905/Specijalist-za-izvjestavanje-i-budzetiranje-mz/
Zagreb i Zagrebačka,Zagreb,Importanne Galleria d.o.o.,Serviser rashladnih i klimatizacijskih uređaja – frigomehaničar (m/ž),23.07.2021.,https://www.moj-posao.net/Posao/534932/Serviser-rashladnih-i-klimatizacijskih-uredjaja-frigomehanicar-mz/
Zagreb i Zagrebačka,"Zagreb, Rijeka, Stupnik, Zelina, Novi Marof, Velika Gorica, Varaždin, Čakovec, Buje, Zadar, Bibinje, Vinkovci, Zlatar",Spar Hrvatska d.o.o.,Mesar (m/ž),23.07.2021.,https://www.moj-posao.net/Posao/534937/Mesar-mz/
Zagreb i Zagrebačka,"Zagreb, Velika Gorica, Stupnik, Buje, Umag, Poreč, Labin, Rijeka, Split, Zadar, Bibinje, Šibenik, Zelina",Spar Hrvatska d.o.o.,Prodavač / blagajnik (m/ž),23.07.2021.,https://www.moj-posao.net/Posao/534938/Prodavac-blagajnik-mz/
Zagreb i Zagrebačka,"Pula, Buje, Rijeka, Split, Zadar, Zagreb, Sesvetski Kraljevec, Čakovec, Zelina",Spar Hrvatska d.o.o.,Prodavač na odjelu delikatesa (m/ž),23.07.2021.,https://www.moj-posao.net/Posao/534939/Prodavac-na-odjelu-delikatesa-mz/
Zagreb i Zagrebačka,"Pula, Zagreb, Kaštel Sućurac, Zadar",Spar Hrvatska d.o.o.,Pekar (m/ž),23.07.2021.,https://www.moj-posao.net/Posao/534940/Pekar-mz/
Zagreb i Zagrebačka,Zagreb,Spar Hrvatska d.o.o.,Radnik u proizvodnji slastica - slastičar (m/ž),23.07.2021.,https://www.moj-posao.net/Posao/534941/Radnik-u-proizvodnji-slastica-slasticar-mz/
Zagreb i Zagrebačka,Zagreb,Spar Hrvatska d.o.o.,Zamjenik voditelja odjela blagajne u supermarketu / hipermarketu (m/ž),23.07.2021.,https://www.moj-posao.net/Posao/534942/Zamjenik-voditelja-odjela-blagajne-u-supermarketu-hipermarketu-mz/
Splitsko-dalmatinska,"Split, Sinj, Zadar, Novigrad, Rijeka, Sesvete, Imotski, Opuzen, Dubrovnik, Čakovec, Trogir",PRIMA NAMJEŠTAJ - prodaja namještaja i opremanje objekata d.o.o.,Monter namještaja (m/ž),27.07.2021.,https://www.moj-posao.net/Posao/535270/Monter-namjestaja-mz/
