Zupanija,Mjesto,Tvrtka,Pozicija,vrijedi_do,link_za_posao
Grad Zagreb,remote - work form home,CCPORTER Sp. z o.o.,Sales Specialist (m/f) with Croatian and Slovenian,6 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-m-f-with-croatian-and-slovenian/715891/
Grad Zagreb,home office,CCPORTER Sp. z o.o.,Sales Specialist with Croatian (m/f),6 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-croatian-m-f/714115/
Grad Zagreb,Zagreb,Venair,Junior sales representative B2B (m/f),3 dana do isteka,https://www.posao.hr/oglasi/junior-sales-representative-b2b-m-f/718768/
Grad Zagreb,Velika Gorica,Tempus Octo d.o.o. za usluge,Automehaničar (m/ž),17 dana do isteka,https://www.posao.hr/oglasi/automehanicar-m-z/722789/
Grad Zagreb,Sesvete - Zagreb,K.M.S. PVC i alu stolarija d.o.o.,Radnik u proizvodnji PVC i ALU stolarije (m/ž),3 dana do isteka,https://www.posao.hr/oglasi/radnik-u-proizvodnji-pvc-i-alu-stolarije-m-z/701843/
Grad Zagreb,Zagreb - Resnik,Zamax Plin d.o.o.,Administrator/ica,38 dana do isteka,https://www.posao.hr/oglasi/administrator-ica/721150/
Grad Zagreb,Zagreb,Tehno Štefanović d.o.o.,Administrator sa znanjem njemačkog jezika (m/ž),14 dana do isteka,https://www.posao.hr/oglasi/administrator-sa-znanjem-njemackog-jezika-m-z/720637/
Grad Zagreb,"Zagreb, Njemačka",Tehno Štefanović d.o.o.,Bravar / Monter (m/ž),14 dana do isteka,https://www.posao.hr/oglasi/bravar-monter-m-z/720636/
Grad Zagreb,Jastrebarsko,Zamax Plin d.o.o.,Djelatnik na autoplin postaji (m/ž),7 dana do isteka,https://www.posao.hr/oglasi/djelatnik-na-autoplin-postaji-m-z/667532/
Grad Zagreb,Zagreb,Zamax Plin d.o.o.,Vozač kamiona (m/ž),7 dana do isteka,https://www.posao.hr/oglasi/vozac-kamiona-m-z/647312/
Grad Zagreb,Zagreb,Zamax Plin d.o.o.,Dostavljač/ica plinskih boca (m/ž),7 dana do isteka,https://www.posao.hr/oglasi/dostavljac-ica-plinskih-boca-m-z/647307/
Grad Zagreb,Zagreb,Zamax Plin d.o.o.,Skladištar (m/ž),7 dana do isteka,https://www.posao.hr/oglasi/skladistar-m-z/666476/
Grad Zagreb,Resnik,Zamax Plin d.o.o.,Djelatnik na autoplin postaji (m/ž),7 dana do isteka,https://www.posao.hr/oglasi/djelatnik-na-autoplin-postaji-m-z/657943/
Sisačko-moslavačka,"Međimurska, Varaždinska, Koprivničko - križevačka, Bjelovarsko - bilogorska i Sisačko - moslavačka županija",Nord Produkt d.o.o.,Terenski komercijalist (m/ž),10 dana do isteka,https://www.posao.hr/oglasi/terenski-komercijalist-m-z/722295/
Sisačko-moslavačka,remote - work form home,CCPORTER Sp. z o.o.,Sales Team Leader with Croatian and Slovenian / Macedonian (m/f),6 dana do isteka,https://www.posao.hr/oglasi/sales-team-leader-with-croatian-and-slovenian-macedonian-m-f/715889/
Sisačko-moslavačka,remote - work form home,CCPORTER Sp. z o.o.,Sales Specialist (m/f) with Croatian and Macedonian,6 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-m-f-with-croatian-and-macedonian/715892/
Sisačko-moslavačka,remote - work form home,CCPORTER Sp. z o.o.,Sales Specialist (m/f) with Croatian and Slovenian,6 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-m-f-with-croatian-and-slovenian/715891/
Sisačko-moslavačka,home office,CCPORTER Sp. z o.o.,Sales Specialist with Croatian (m/f),6 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-croatian-m-f/714115/
Sisačko-moslavačka,"središnja Hrvatska, Slavonija",PRONAP Czech Republic s.r.o.,Prodajni predstavnik (m/ž),8 dana do isteka,https://www.posao.hr/oglasi/prodajni-predstavnik-m-z/722034/
Sisačko-moslavačka,"Sisak, Petrinja, Glina i okolica",Inicijativa psihosocijalna stručna pomoć i podrška,Volonter (m/ž),15 dana do isteka,https://www.posao.hr/oglasi/volonter-m-z/720920/
Sisačko-moslavačka,Remote Work ,AA Euro Croatia d.o.o.,Senior Network Engineer (m/f),30 dana do isteka,https://www.posao.hr/oglasi/senior-network-engineer-m-f/723061/
Sisačko-moslavačka,Remote Work,AA Euro Croatia d.o.o.,Network Engineer (m/f),30 dana do isteka,https://www.posao.hr/oglasi/network-engineer-m-f/723060/
Sisačko-moslavačka,Remote Work ,AA Euro Croatia d.o.o.,Network Operations Centre Engineer – Tier 2 (m/f),30 dana do isteka,https://www.posao.hr/oglasi/network-operations-centre-engineer-tier-2-m-f/723059/
Sisačko-moslavačka,"Međimurska, Varaždinska,...",Nord Produkt d.o.o.,Terenski komercijalist (m/ž),10 dana do isteka,https://www.posao.hr/oglasi/terenski-komercijalist-m-z/722295/
Sisačko-moslavačka,Hrvatska ,CCC Hrvatska d.o.o.,HR business partner (m/ž),6 dana do isteka,https://www.posao.hr/oglasi/hr-business-partner-m-z/722306/
Sisačko-moslavačka,Lekenik / Ladimirevci,SOS Dječje selo Hrvatska,SOS mama / SOS tata (m/ž),6 dana do isteka,https://www.posao.hr/oglasi/sos-mama-sos-tata-m-z/722298/
Sisačko-moslavačka,"Zagreb, cijela Hrvatska",Super igra d.o.o.,Serviser - Mehatroničar (m/ž),6 dana do isteka,https://www.posao.hr/oglasi/serviser-mehatronicar-m-z/722292/
Sisačko-moslavačka,Rad od kuće (Remote Work),AA Euro Croatia d.o.o.,Inside Sales Executive (m/f),24 dana do isteka,https://www.posao.hr/oglasi/inside-sales-executive-m-f/722023/
Sisačko-moslavačka,Remote Work,AA Euro Croatia d.o.o.,Sitecore Architect (m/f),23 dana do isteka,https://www.posao.hr/oglasi/sitecore-architect-m-f/721813/
Inozemstvo,"Ludwigshafen, Stuttgart, Leipzig, Njemačka",IMV International j.d.o.o.,Bravar / Monter (m/ž),7 dana do isteka,https://www.posao.hr/oglasi/bravar-monter-m-z/723064/
Inozemstvo,"Stuttgart, Njemačka",IMV International j.d.o.o.,Električar (m/ž),7 dana do isteka,https://www.posao.hr/oglasi/elektricar-m-z/723063/
Inozemstvo,"Ludwigsburg, Njemačka",IMV International j.d.o.o.,Zavarivač TIG / WIG postupkom (m/ž),7 dana do isteka,https://www.posao.hr/oglasi/zavarivac-tig-wig-postupkom-m-z/723062/
Inozemstvo,"Karlsruhe, Njemačka",Culinary & Service Career,Kuhar (m/ž),12 dana do isteka,https://www.posao.hr/oglasi/kuhar-m-z/722776/
Inozemstvo,"Ljubljana, Šempeter pri Gorici, Slovenija",MAHLE Electric Drives Slovenija d.o.o.,Glavni tehnički inženjer sistemske tehnologije (m/ž),16 dana do isteka,https://www.posao.hr/oglasi/glavni-tehnicki-inzenjer-sistemske-tehnologije-m-z/722302/
Inozemstvo,"Tirol, Österreich",ISG Personalmanagement GmbH,Produktentwickler (m/w),24 dana do isteka,https://www.posao.hr/oglasi/produktentwickler-m-w/722037/
Inozemstvo,Norway,Adecco Norge AS,Car mechanic – light vehicles (m/f),21 dan do isteka,https://www.posao.hr/oglasi/car-mechanic-light-vehicles-m-f/709683/
Inozemstvo,"Oslo area, Norway",Adecco Norge AS,Panel beater (m/f),21 dan do isteka,https://www.posao.hr/oglasi/panel-beater-m-f/709684/
Inozemstvo,Norway,Adecco Norge AS,Truck and semi-trailer mechanic (m/f),21 dan do isteka,https://www.posao.hr/oglasi/truck-and-semi-trailer-mechanic-m-f/709685/
Inozemstvo,Norway,Adecco Norge AS,Car painter (m/f),21 dan do isteka,https://www.posao.hr/oglasi/car-painter-m-f/712670/
Inozemstvo,"Frankfurt am Main, Germany",European Central Bank (ECB),Lead Expert (m/f) - Compensation and Benefits,2 dana do isteka,https://www.posao.hr/oglasi/lead-expert-m-f-compensation-and-benefits/721152/
Inozemstvo,Nizozemska,Eastmen Human Resources BV,Rukovalac građevinskim mašinama (m/ž),6 dana do isteka,https://www.posao.hr/oglasi/rukovalac-gradevinskim-masinama-m-z/676440/
Inozemstvo,"Utrecht, Nizozemska",Eastmen Human Resources BV,Nedestruktivan ispitivač materijala - NDT (m/ž),6 dana do isteka,https://www.posao.hr/oglasi/nedestruktivan-ispitivac-materijala-ndt-m-z/627805/
Inozemstvo,"Utrecht, Nizozemska",Eastmen Human Resources BV,Zavarivač (m/ž),6 dana do isteka,https://www.posao.hr/oglasi/zavarivac-m-z/651302/
Inozemstvo,Nizozemska,Eastmen Human Resources BV,Operator za zavarivanje robota (m/ž),6 dana do isteka,https://www.posao.hr/oglasi/operator-za-zavarivanje-robota-m-z/655867/
Inozemstvo,Nizozemska,Eastmen Human Resources BV,Bravar (m/ž),6 dana do isteka,https://www.posao.hr/oglasi/bravar-m-z/662882/
Inozemstvo,"Utrecht, Nizozemska",Eastmen Human Resources BV,CNC Glodač (m/ž),6 dana do isteka,https://www.posao.hr/oglasi/cnc-glodac-m-z/680366/
Inozemstvo,"Utrecht, Nizozemska",Eastmen Human Resources BV,CNC programer (m/ž),6 dana do isteka,https://www.posao.hr/oglasi/cnc-programer-m-z/626697/
Inozemstvo,Nizozemska,Eastmen Human Resources BV,CNC Tokar (m/ž),6 dana do isteka,https://www.posao.hr/oglasi/cnc-tokar-m-z/676804/
Inozemstvo,Nizozemska,Eastmen Human Resources BV,Certificirani TIG zavarivač (m/ž),6 dana do isteka,https://www.posao.hr/oglasi/certificirani-tig-zavarivac-m-z/678404/
Inozemstvo,Nizozemska,Eastmen Human Resources BV,Mehaničar strojeva (m/ž),6 dana do isteka,https://www.posao.hr/oglasi/mehanicar-strojeva-m-z/679360/
Inozemstvo,Nizozemska,Eastmen Human Resources BV,Servis / elektro mehaničar (m/ž),6 dana do isteka,https://www.posao.hr/oglasi/servis-elektro-mehanicar-m-z/678407/
Inozemstvo,"Utrecht, Nizozemska",Eastmen Human Resources BV,Mehaničar (m/ž),6 dana do isteka,https://www.posao.hr/oglasi/mehanicar-m-z/626701/
Inozemstvo,Nizozemska,Eastmen Human Resources BV,Operator za zavarivanje robota (m/ž),6 dana do isteka,https://www.posao.hr/oglasi/operator-za-zavarivanje-robota-m-z/677689/
Inozemstvo,"Graz, Austria",AVL LIST Gesellschaft m.b.H.,Embedded Software Developer Linux (f/m/d),5 dana do isteka,https://www.posao.hr/oglasi/embedded-software-developer-linux-f-m-d/719384/
Inozemstvo,Njemačka,Betalgis Servis d.o.o.,Bravar / Cjevar (m/ž),14 dana do isteka,https://www.posao.hr/oglasi/bravar-cjevar-m-z/722788/
Inozemstvo,Austrija,ISE Industries.SI d.o.o.,CNC operater (m/ž),23 dana do isteka,https://www.posao.hr/oglasi/cnc-operater-m-z/721811/
Inozemstvo,"terenski rad, inozemstvo",Eusi Agrikol d.o.o. ,Monter (m/ž),49 dana do isteka,https://www.posao.hr/oglasi/monter-m-z/721153/
Inozemstvo,Njemačka,HT Handwerkerteam GmbH,Majstor / Voditelj gradilišta (m/ž),Do popune,https://www.posao.hr/oglasi/majstor-voditelj-gradilista-m-z/711756/
Inozemstvo,"Stuttgart, Njemačka",HT Handwerkerteam GmbH,Električar / Elektroinstalater (m/ž),Do popune,https://www.posao.hr/oglasi/elektricar-elektroinstalater-m-z/711757/
Inozemstvo,"Klagenfurt, Austrija",NEXT STEP career network,Fizioterapeut (m/ž),11 dana do isteka,https://www.posao.hr/oglasi/fizioterapeut-m-z/719997/
Inozemstvo,Austrija,ISE Industries.SI d.o.o.,Monter industrijskih rashladnih sistema (m/ž),8 dana do isteka,https://www.posao.hr/oglasi/monter-industrijskih-rashladnih-sistema-m-z/719813/
Inozemstvo,Austrija,ISE Industries.SI d.o.o.,Tesar (m/ž),7 dana do isteka,https://www.posao.hr/oglasi/tesar-m-z/719555/
Inozemstvo,remote - work form home,CCPORTER Sp. z o.o.,Sales Team Leader with Croatian and Slovenian / Macedonian (m/f),6 dana do isteka,https://www.posao.hr/oglasi/sales-team-leader-with-croatian-and-slovenian-macedonian-m-f/715889/
Inozemstvo,remote - work form home,CCPORTER Sp. z o.o.,Sales Specialist (m/f) with Croatian and Macedonian,6 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-m-f-with-croatian-and-macedonian/715892/
Inozemstvo,remote - work form home,CCPORTER Sp. z o.o.,Sales Specialist (m/f) with Croatian and Slovenian,6 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-m-f-with-croatian-and-slovenian/715891/
Inozemstvo,home office,CCPORTER Sp. z o.o.,Sales Specialist with Croatian (m/f),6 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-with-croatian-m-f/714115/
Inozemstvo,Njemačka,Tempus Octo d.o.o. za usluge,Bravar - pomoćni (m/ž),6 dana do isteka,https://www.posao.hr/oglasi/bravar-pomocni-m-z/722311/
Inozemstvo,"Regensburg, Njemačka",Tempus Octo d.o.o. za usluge,Vodoinstalater (m/ž),6 dana do isteka,https://www.posao.hr/oglasi/vodoinstalater-m-z/722310/
Inozemstvo,"Zürich, Švicarska",EarthStream Global GmbH,Monter / Bravar (m/ž/d) ,2 dana do isteka,https://www.posao.hr/oglasi/monter-bravar-m-z-d/720424/
Zadarska,Dalmacija,Skladišna logistika d.o.o.,Prodajni predstavnik (m/ž),4 dana do isteka,https://www.posao.hr/oglasi/prodajni-predstavnik-m-z/722787/
Zadarska,Dalmacija,Auro Domus d.o.o.,Djelatnik u mjenjačnici (m/ž),25 dana do isteka,https://www.posao.hr/oglasi/djelatnik-u-mjenjacnici-m-z/722301/
Zadarska,Starigrad Paklenica,Bluesun Hotels & Resorts,Šef kuhinje (m/ž) ,16 dana do isteka,https://www.posao.hr/oglasi/sef-kuhinje-m-z/721398/
Zadarska,Starigrad Paklenica,Bluesun Hotels & Resorts,Voditelj restorana (m/ž) ,16 dana do isteka,https://www.posao.hr/oglasi/voditelj-restorana-m-z/721402/
Zadarska,remote - work form home,CCPORTER Sp. z o.o.,Sales Team Leader with Croatian and Slovenian / Macedonian (m/f),6 dana do isteka,https://www.posao.hr/oglasi/sales-team-leader-with-croatian-and-slovenian-macedonian-m-f/715889/
Zadarska,remote - work form home,CCPORTER Sp. z o.o.,Sales Specialist (m/f) with Croatian and Macedonian,6 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-m-f-with-croatian-and-macedonian/715892/
Zadarska,remote - work form home,CCPORTER Sp. z o.o.,Sales Specialist (m/f) with Croatian and Slovenian,6 dana do isteka,https://www.posao.hr/oglasi/sales-specialist-m-f-with-croatian-and-slovenian/715891/
