Zupanija,Mjesto,Tvrtka,Pozicija,Vrijedi_do,Link_za_posao
Karlovačka,Švedska,UAB Scandinavian Language School,Medicinska sestra / Medicinski tehničar,10.09.2021.,https://www.moj-posao.net/Posao/537643/Medicinska-sestra-Medicinski-tehnicar/
Bjelovarsko-bilogorska,Vrbovec,AUTOMEHANIKA JAKOPEC j.d.o.o. za usluge,Automehaničar (m/ž),30.09.2021.,https://www.moj-posao.net/Posao/537894/Automehanicar-mz/
Bjelovarsko-bilogorska,"Sveti Petar u Šumi, Pazin",Valipile d.o.o.,Djelatnik u mesnoj industriji (m/ž),20.08.2021.,https://www.moj-posao.net/Posao/537761/Djelatnik-u-mesnoj-industriji-mz/
Splitsko-dalmatinska,Jelsa,GREBIŠĆE d.o.o.,Pomoćni radnik (m/ž),01.09.2021.,https://www.moj-posao.net/Posao/538297/Pomocni-radnik-mz/
Splitsko-dalmatinska,Klis,FAMILY FOOD KONJSKO j.d.o.o. za ugostiteljstvo,Kuhar (m/ž),01.09.2021.,https://www.moj-posao.net/Posao/538282/Kuhar-mz/
Istarska,Poreč,BD PROJEKT jednostavno društvo s ograničenom odgovornošću za građenje,Polagač keramičkih pločica (m/ž),13.08.2021.,https://www.moj-posao.net/Poslovac/74683/Polagac-keramickih-plocica-mz/
Istarska,Pula,Securitas Hrvatska d.o.o,Tehničar za sustave tehničke zaštite i/ili vatrodojave (m/ž),16.08.2021.,https://www.moj-posao.net/Poslovac/74712/Tehnicar-za-sustave-tehnicke-zastite-iili-vatrodojave-mz/
Zadarska,Lun,Dives Service d.o.o.,Pomoćni radnik u kuhinji (m/ž),18.08.2021.,https://www.moj-posao.net/Poslovac/74888/Pomocni-radnik-u-kuhinji-mz/
Zadarska,Zadar,FRAJ jednostavno društvo s ograničenom odgovornošću za poslovne usluge,Medicinska sestra / Medicinski tehničar,12.08.2021.,https://www.moj-posao.net/Poslovac/74594/Medicinska-sestra-Medicinski-tehnicar/
Zagreb i Zagrebačka,Jastrebarsko,Kaufland Hrvatska k.d.,Skladištar u sektoru prehrana i neprehrana (m/ž),16.08.2021.,https://www.moj-posao.net/Posao/537922/Skladistar-u-sektoru-prehrana-i-neprehrana-mz/
Zagreb i Zagrebačka,Jastrebarsko,Kaufland Hrvatska k.d.,Skladištar u sektoru svježi proizvodi (m/ž),16.08.2021.,https://www.moj-posao.net/Posao/537923/Skladistar-u-sektoru-svjezi-proizvodi-mz/
Varaždinska,Lepoglava,"AQUA EXPERT HIDROIZOLACIJE društvo s ograničenom odgovornošću za gradnju, proizvodnju, trgovinu i usluge",Izolater na postavljanju hidro i termoizolacija (m/ž),18.08.2021.,https://www.moj-posao.net/Poslovac/74895/Izolater-na-postavljanju-hidro-i-termoizolacija-mz/
Varaždinska,Ivanec,"EVENT ART DECOR jednostavno društvo s ograničenom odgovornošću za trgovinu, usluge i organizaciju",Prodavač balona i balonskih dekoracija (m/ž),18.08.2021.,https://www.moj-posao.net/Poslovac/74917/Prodavac-balona-i-balonskih-dekoracija-mz/
Primorsko-goranska,Kostrena,ISKOPI I INSTALACIJE društvo s ograničenom odgovornošću za građenje,Strojar na rovokopaču gusjeničaru (m/ž),05.09.2021.,https://www.moj-posao.net/Posao/537698/Strojar-na-rovokopacu-gusjenicaru-mz/
Primorsko-goranska,Malinska,BAR I MORE društvo s ograničenom odgovornošću za trgovinu i usluge,Konobar (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/537694/Konobar-mz/
Požeško-slavonska,Švicarska,Privatna osoba Mario Rakonić,Fizioterapeut (m/ž),16.08.2021.,https://www.moj-posao.net/Posao/537708/Fizioterapeut-mz/
Požeško-slavonska,Supetarska Draga,GRANITI RAB društvo s ograničenom odgovornošću za građenje i usluge,Keramičar - Monter (m/ž),09.09.2021.,https://www.moj-posao.net/Posao/537753/Keramicar-Monter-mz/
Osječko-baranjska,Hvar,ORVAS d.o.o.,Sobar / sobarica,19.08.2021.,https://www.moj-posao.net/Posao/538280/Sobar-sobarica/
Osječko-baranjska,Šibenik,Solaris d.d. (Amadria Park),Sobar / Sobarica,26.08.2021.,https://www.moj-posao.net/Posao/538259/Sobar-Sobarica/
Ličko-senjska,Požega,"LALO TELECOM SERVICES, obrt za usluge, vl. Ivan Šimunović, Požega, Zrinska 41",Monter telekomunikacijskih uređaja (m/ž),04.09.2021.,https://www.moj-posao.net/Posao/537744/Monter-telekomunikacijskih-uredjaja-mz/
Ličko-senjska,"Venlo, Nizozemska",OTTO Work Force d.o.o.,Skladištar (m/ž),06.09.2021.,https://www.moj-posao.net/Posao/537636/Skladistar-mz/
Vukovarsko-srijemska,"Supetar, Milna",SVPETRVS HOTELI d.d.,Električar (m/ž),23.08.2021.,https://www.moj-posao.net/Posao/537760/Elektricar-mz/
Vukovarsko-srijemska,Švicarska,Privatna osoba Mario Rakonić,Fizioterapeut (m/ž),16.08.2021.,https://www.moj-posao.net/Posao/537708/Fizioterapeut-mz/
Karlovačka,Pula,"JUPITER-EXPORT PODUZEĆE ZA TRGOVINU, UGOSTITELJSTVO, POSREDOVANJE I EXPORT-IMPORT POSLOVE S P.O.",Pizzaiolo (m/ž),17.08.2021.,https://www.moj-posao.net/Posao/531325/Pizzaiolo-mz/
Karlovačka,Plitvička Jezera,ETHNO NATURE PLITVICE d.o.o.,Konobar (m/ž),17.08.2021.,https://www.moj-posao.net/Posao/537850/Konobar-mz/
Splitsko-dalmatinska,Split,WATERWORLD j.d.o.o.,Mornar (m/ž),18.08.2021.,https://www.moj-posao.net/Posao/538193/Mornar-mz/
Splitsko-dalmatinska,Split,WATERWORLD j.d.o.o.,Skipper (m/ž),10.09.2021.,https://www.moj-posao.net/Posao/538079/Skipper-mz/
Zagreb i Zagrebačka,Strmec Samoborski,Prangl d.o.o.,Pomoćni radnik u radionici (m/ž),17.08.2021.,https://www.moj-posao.net/Posao/537733/Pomocni-radnik-u-radionici-mz/
Zagreb i Zagrebačka,Zagreb,BIPA d.o.o.,International Management Trainee (m/f/x),24.08.2021.,https://www.moj-posao.net/Posao/537728/International-Management-Trainee-mfx/
Primorsko-goranska,Rijeka,Transporti Ivano d. o. o.,Vozač C i E kategorije (m/ž),20.08.2021.,https://www.moj-posao.net/Posao/537624/Vozac-C-i-E-kategorije-mz/
Primorsko-goranska,Novi Vinodolski,"KONOBA ""DIŠPET"", CRIKVENICA, STROSSMAYEROVO ŠET.56",Pekar pizze (m/ž),18.08.2021.,https://www.moj-posao.net/Posao/537619/Pekar-pizze-mz/
Požeško-slavonska,Hvar,"Steak&Fish House Dalmatino (DALMATINO, obrt za ugostiteljstvo)",Konobar (m/ž),16.08.2021.,https://www.moj-posao.net/Posao/537724/Konobar-mz/
Požeško-slavonska,Hvar,"Steak&Fish House Dalmatino (DALMATINO, obrt za ugostiteljstvo)",Pomoćni kuhar (m/ž),16.08.2021.,https://www.moj-posao.net/Posao/537723/Pomocni-kuhar-mz/
Osječko-baranjska,Šibenik,Solaris d.d. (Amadria Park),Konobar (m/ž),11.09.2021.,https://www.moj-posao.net/Posao/538258/Konobar-mz/
Osječko-baranjska,Šibenik,Solaris d.d. (Amadria Park),Pomoćni kuhar (m/ž),26.08.2021.,https://www.moj-posao.net/Posao/538269/Pomocni-kuhar-mz/
Ličko-senjska,"Kampen, Nizozemska",OTTO Work Force d.o.o.,Radnik u proizvodnji za skladištenje (m/ž),06.09.2021.,https://www.moj-posao.net/Posao/537635/Radnik-u-proizvodnji-za-skladistenje-mz/
Ličko-senjska,"Venray, Nizozemska",OTTO Work Force d.o.o.,Radnik u skladištu (m/ž),06.09.2021.,https://www.moj-posao.net/Posao/537634/Radnik-u-skladistu-mz/
Međimurska,"Bol, Supetar, Brela, Starigrad-Paklenica",SUNCE HOTELI d.d.,Konobar (m/ž),20.08.2021.,https://www.moj-posao.net/Posao/537819/Konobar-mz/
Međimurska,"Brela, Supetar",SUNCE HOTELI d.d.,Barmen (m/ž),20.08.2021.,https://www.moj-posao.net/Posao/537820/Barmen-mz/
Sisačko-moslavačka,Tučepi,SUNCE HOTELI d.d.,Recepcionar (m/ž),20.08.2021.,https://www.moj-posao.net/Posao/537824/Recepcionar-mz/
Sisačko-moslavačka,"Bol, Starigrad-Paklenica",SUNCE HOTELI d.d.,Wellness terapeut (m/ž),20.08.2021.,https://www.moj-posao.net/Posao/537825/Wellness-terapeut-mz/
Šibensko-kninska,"Bol, Supetar, Brela, Starigrad Paklenica",SUNCE HOTELI d.d.,Pomoćni konobar (m/ž),20.08.2021.,https://www.moj-posao.net/Posao/537823/Pomocni-konobar-mz/
Šibensko-kninska,Tučepi,SUNCE HOTELI d.d.,Recepcionar (m/ž),20.08.2021.,https://www.moj-posao.net/Posao/537824/Recepcionar-mz/
Dubrovačko-neretvanska,Njemačka,W&K Gesellschaft für Industrietechnik mbH,Strojobravar / bravar (m/ž),25.08.2021.,https://www.moj-posao.net/Posao/538109/Strojobravar-bravar-mz/
Dubrovačko-neretvanska,Njemačka,W&K Gesellschaft für Industrietechnik mbH,Tehničar za programabilne logičke kontrolere (PLC) - inženjer za puštanje u pogon (m/ž),25.08.2021.,https://www.moj-posao.net/Posao/538112/Tehnicar-za-programabilne-logicke-kontrolere-PLC-inzenjer-za-pustanje-u-pogon-mz/
Vukovarsko-srijemska,Supetarska Draga,GRANITI RAB društvo s ograničenom odgovornošću za građenje i usluge,Keramičar - Monter (m/ž),09.09.2021.,https://www.moj-posao.net/Posao/537753/Keramicar-Monter-mz/
Vukovarsko-srijemska,Hvar,"Steak&Fish House Dalmatino (DALMATINO, obrt za ugostiteljstvo)",Konobar (m/ž),16.08.2021.,https://www.moj-posao.net/Posao/537724/Konobar-mz/
Karlovačka,Njemačka,HRM REŠITVE d.o.o.,Slikopleskar (m/ž),22.08.2021.,https://www.moj-posao.net/Posao/537968/Slikopleskar-mz/
Karlovačka,Slovenija,HRM REŠITVE d.o.o.,Samostojni električar (m/ž),09.09.2021.,https://www.moj-posao.net/Posao/537965/Samostojni-elektricar-mz/
Splitsko-dalmatinska,Hvar,"AS, obrt za zidarstvo, vl. Samir Adilović, Hvar, Ulica Domovisnkog rata 39",Zidar - fasader (m/ž),10.09.2021.,https://www.moj-posao.net/Posao/538070/Zidar-fasader-mz/
Splitsko-dalmatinska,Split,"BIJELI LABUD, obrt za usluge, vl. Dragica Nikolić, Split, Dubrovačka 55",Čistač / Čistačica,10.09.2021.,https://www.moj-posao.net/Posao/538067/Cistac-Cistacica/
Zagreb i Zagrebačka,Zagreb,Microblink d.o.o. za informacijske tehnologije,Recruitment and Selection Specialist (m/f),17.08.2021.,https://www.moj-posao.net/Posao/537510/Recruitment-and-Selection-Specialist-mf/
Zagreb i Zagrebačka,Hrvatska,Intraffico d.o.o. za trgovinu,Terenski prodajni predstavnik (m/ž),17.08.2021.,https://www.moj-posao.net/Posao/537740/Terenski-prodajni-predstavnik-mz/
Primorsko-goranska,Selce,"SANI TOURS - turistička agencija, vl. Anto Čančar, Biograd na moru, Dr. Franje Tuđmana 14",Konobar (m/ž),16.08.2021.,https://www.moj-posao.net/Poslovac/74770/Konobar-mz/
Primorsko-goranska,Selce,"SANI TOURS - turistička agencija, vl. Anto Čančar, Biograd na moru, Dr. Franje Tuđmana 14",Pomoćni radnik u kuhinji (m/ž),16.08.2021.,https://www.moj-posao.net/Poslovac/74775/Pomocni-radnik-u-kuhinji-mz/
Požeško-slavonska,Požega,"LALO TELECOM SERVICES, obrt za usluge, vl. Ivan Šimunović, Požega, Zrinska 41",Monter telekomunikacijskih uređaja (m/ž),04.09.2021.,https://www.moj-posao.net/Posao/537744/Monter-telekomunikacijskih-uredjaja-mz/
Požeško-slavonska,"Venlo, Nizozemska",OTTO Work Force d.o.o.,Skladištar (m/ž),06.09.2021.,https://www.moj-posao.net/Posao/537636/Skladistar-mz/
Osječko-baranjska,Osijek,STAKLO DOM GRUPA d.o.o.,Monter pvc i alu stolarije (m/ž),18.08.2021.,https://www.moj-posao.net/Poslovac/74918/Monter-pvc-i-alu-stolarije-mz/
Osječko-baranjska,Livana,"ČUBELA GRADNJA d.o.o. za građenje, trgovinu i usluge",Pomoćni građevinski radnik (m/ž),12.08.2021.,https://www.moj-posao.net/Poslovac/74560/Pomocni-gradjevinski-radnik-mz/
Ličko-senjska,"Offenburg, Njemačka",OTTO Work Force d.o.o.,Radnik u skladištu (m/ž),06.09.2021.,https://www.moj-posao.net/Posao/537633/Radnik-u-skladistu-mz/
Ličko-senjska,"Den Bosch, Nizozemska",OTTO Work Force d.o.o.,Komisionar (m/ž),06.09.2021.,https://www.moj-posao.net/Posao/537632/Komisionar-mz/
Međimurska,"Bol, Brela, Tučepi, Starigrad-Paklenica",SUNCE HOTELI d.d.,Kuhar (m/ž),20.08.2021.,https://www.moj-posao.net/Posao/537821/Kuhar-mz/
Međimurska,"Bol, Supetar, Starigrad-Paklenica",SUNCE HOTELI d.d.,Pomoćni radnik u kuhinji (m/ž),20.08.2021.,https://www.moj-posao.net/Posao/537822/Pomocni-radnik-u-kuhinji-mz/
Sisačko-moslavačka,"Bol, Brela, Starigrad-Paklenica",SUNCE HOTELI d.d.,Sobar / Sobarica,20.08.2021.,https://www.moj-posao.net/Posao/537826/Sobar-Sobarica/
Sisačko-moslavačka,Austrija,Profesio d.o.o. za privremeno zapošljavanje i posredovanje pri zapošljavanju,Recepcionar (m/ž),18.08.2021.,https://www.moj-posao.net/Posao/537897/Recepcionar-mz/
Šibensko-kninska,"Bol, Starigrad-Paklenica",SUNCE HOTELI d.d.,Wellness terapeut (m/ž),20.08.2021.,https://www.moj-posao.net/Posao/537825/Wellness-terapeut-mz/
Šibensko-kninska,"Bol, Brela, Starigrad-Paklenica",SUNCE HOTELI d.d.,Sobar / Sobarica,20.08.2021.,https://www.moj-posao.net/Posao/537826/Sobar-Sobarica/
Dubrovačko-neretvanska,Rovinj,"Ugostiteljski obrt ""DREAM""",Pomoćni konobar (m/ž),10.09.2021.,https://www.moj-posao.net/Posao/538088/Pomocni-konobar-mz/
Dubrovačko-neretvanska,Dubrovnik,Pentaedar doo,Kuhar (m/ž),18.08.2021.,https://www.moj-posao.net/Posao/538069/Kuhar-mz/
Vukovarsko-srijemska,Hvar,"Steak&Fish House Dalmatino (DALMATINO, obrt za ugostiteljstvo)",Pomoćni kuhar (m/ž),16.08.2021.,https://www.moj-posao.net/Posao/537723/Pomocni-kuhar-mz/
Vukovarsko-srijemska,Požega,"LALO TELECOM SERVICES, obrt za usluge, vl. Ivan Šimunović, Požega, Zrinska 41",Monter telekomunikacijskih uređaja (m/ž),04.09.2021.,https://www.moj-posao.net/Posao/537744/Monter-telekomunikacijskih-uredjaja-mz/
Karlovačka,Njemačka,HRM REŠITVE d.o.o.,Monter prezračevanja (m/ž),09.09.2021.,https://www.moj-posao.net/Posao/537961/Monter-prezracevanja-mz/
Karlovačka,"Njemačka, Slovenija",HRM REŠITVE d.o.o.,Keramičar (m/ž),09.09.2021.,https://www.moj-posao.net/Posao/537960/Keramicar-mz/
Splitsko-dalmatinska,Solin,"TARGET, zajednički obrt za ugostiteljstvo, vl. Tomislav Jaman i Neven Sabadini, Solin, Kralja Zvonimira 85",Konobar (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/538010/Konobar-mz/
Splitsko-dalmatinska,Split,JULIJA & JELENA d.o.o.,Konobar (m/ž),24.08.2021.,https://www.moj-posao.net/Posao/537955/Konobar-mz/
Zagreb i Zagrebačka,Zagreb,DEKRA zapošljavanje d.o.o.,Specijalist agencijskog rada (m/ž),23.08.2021.,https://www.moj-posao.net/Posao/537719/Specijalist-agencijskog-rada-mz/
Zagreb i Zagrebačka,Zagreb,Lidl Hrvatska d.o.o. k.d.,Prodavač (m/ž),15.08.2021.,https://www.moj-posao.net/Posao/537623/Prodavac-mz/
Požeško-slavonska,"Kampen, Nizozemska",OTTO Work Force d.o.o.,Radnik u proizvodnji za skladištenje (m/ž),06.09.2021.,https://www.moj-posao.net/Posao/537635/Radnik-u-proizvodnji-za-skladistenje-mz/
Požeško-slavonska,"Venray, Nizozemska",OTTO Work Force d.o.o.,Radnik u skladištu (m/ž),06.09.2021.,https://www.moj-posao.net/Posao/537634/Radnik-u-skladistu-mz/
Međimurska,"Bol, Supetar, Brela, Starigrad Paklenica",SUNCE HOTELI d.d.,Pomoćni konobar (m/ž),20.08.2021.,https://www.moj-posao.net/Posao/537823/Pomocni-konobar-mz/
Međimurska,Tučepi,SUNCE HOTELI d.d.,Recepcionar (m/ž),20.08.2021.,https://www.moj-posao.net/Posao/537824/Recepcionar-mz/
Koprivničko-križevačka,Gajac,JEŽ ugostiteljsko trgovački obrt,Prodavač sladoleda (m/ž),22.08.2021.,https://www.moj-posao.net/Posao/537832/Prodavac-sladoleda-mz/
Koprivničko-križevačka,"Leipzig, Koeln, Njemačka",PERSONALDIENST d.o.o.,Radnik u logističkom centru na zračnoj luci (m/ž),16.08.2021.,https://www.moj-posao.net/Posao/537718/Radnik-u-logistickom-centru-na-zracnoj-luci-mz/
Sisačko-moslavačka,Crikvenica,Profesio d.o.o. za privremeno zapošljavanje i posredovanje pri zapošljavanju,Barmen (m/ž),17.08.2021.,https://www.moj-posao.net/Posao/537899/Barmen-mz/
Sisačko-moslavačka,Vrbovec,AUTOMEHANIKA JAKOPEC j.d.o.o. za usluge,Konobar (m/ž),30.09.2021.,https://www.moj-posao.net/Posao/537895/Konobar-mz/
Šibensko-kninska,Austrija,Profesio d.o.o. za privremeno zapošljavanje i posredovanje pri zapošljavanju,Recepcionar (m/ž),18.08.2021.,https://www.moj-posao.net/Posao/537897/Recepcionar-mz/
Šibensko-kninska,Crikvenica,Profesio d.o.o. za privremeno zapošljavanje i posredovanje pri zapošljavanju,Barmen (m/ž),17.08.2021.,https://www.moj-posao.net/Posao/537899/Barmen-mz/
Dubrovačko-neretvanska,Dubrovnik,Pentaedar d.o.o.,Čistač / čistačica,18.08.2021.,https://www.moj-posao.net/Posao/538073/Cistac-cistacica/
Dubrovačko-neretvanska,Koprivnica,LISABO CLEANING društvo s ograničenom odgovornošću za usluge,Pomoćni građevinski radnik (m/ž),15.08.2021.,https://www.moj-posao.net/Posao/538074/Pomocni-gradjevinski-radnik-mz/
Splitsko-dalmatinska,Podstrana,"Ugostiteljsko-turistički obrt ""HOTEL SUNCE"", vl. Mira Boras, Podstrana, Grljevačka 146",Sobar / Sobarica,16.08.2021.,https://www.moj-posao.net/Poslovac/74724/Sobar-Sobarica/
Splitsko-dalmatinska,Podstrana,"Ugostiteljsko-turistički obrt ""HOTEL SUNCE"", vl. Mira Boras, Podstrana, Grljevačka 146",Konobar (m/ž),16.08.2021.,https://www.moj-posao.net/Poslovac/74723/Konobar-mz/
Zagreb i Zagrebačka,Zagreb,Lidl Hrvatska d.o.o. k.d.,Prodavač (m/ž),15.08.2021.,https://www.moj-posao.net/Posao/537621/Prodavac-mz/
Zagreb i Zagrebačka,Zabok,Lidl Hrvatska d.o.o. k.d.,Prodavač (m/ž),15.08.2021.,https://www.moj-posao.net/Posao/537620/Prodavac-mz/
Međimurska,"Bol, Starigrad-Paklenica",SUNCE HOTELI d.d.,Wellness terapeut (m/ž),20.08.2021.,https://www.moj-posao.net/Posao/537825/Wellness-terapeut-mz/
Međimurska,"Bol, Brela, Starigrad-Paklenica",SUNCE HOTELI d.d.,Sobar / Sobarica,20.08.2021.,https://www.moj-posao.net/Posao/537826/Sobar-Sobarica/
Koprivničko-križevačka,Vis,"SUAD, društvo s ograničenom odgovornošću za građenje i turizam",Tesar (m/ž),21.08.2021.,https://www.moj-posao.net/Posao/537811/Tesar-mz/
Koprivničko-križevačka,Vis,"SUAD, društvo s ograničenom odgovornošću za građenje i turizam",Zidar - fasader (m/ž),21.08.2021.,https://www.moj-posao.net/Posao/537812/Zidar-fasader-mz/
Sisačko-moslavačka,Vrbovec,AUTOMEHANIKA JAKOPEC j.d.o.o. za usluge,Automehaničar (m/ž),30.09.2021.,https://www.moj-posao.net/Posao/537894/Automehanicar-mz/
Sisačko-moslavačka,"Sveti Petar u Šumi, Pazin",Valipile d.o.o.,Djelatnik u mesnoj industriji (m/ž),20.08.2021.,https://www.moj-posao.net/Posao/537761/Djelatnik-u-mesnoj-industriji-mz/
Šibensko-kninska,Vrbovec,AUTOMEHANIKA JAKOPEC j.d.o.o. za usluge,Konobar (m/ž),30.09.2021.,https://www.moj-posao.net/Posao/537895/Konobar-mz/
Šibensko-kninska,Vrbovec,AUTOMEHANIKA JAKOPEC j.d.o.o. za usluge,Automehaničar (m/ž),30.09.2021.,https://www.moj-posao.net/Posao/537894/Automehanicar-mz/
Dubrovačko-neretvanska,Hvar,"AS, obrt za zidarstvo, vl. Samir Adilović, Hvar, Ulica Domovisnkog rata 39",Zidar - fasader (m/ž),10.09.2021.,https://www.moj-posao.net/Posao/538070/Zidar-fasader-mz/
Dubrovačko-neretvanska,Zadar,VALENTINA & RENATO d.o.o. za prijevoz putnika,Brodski konobar (m/ž),24.08.2021.,https://www.moj-posao.net/Posao/538059/Brodski-konobar-mz/
Zagreb i Zagrebačka,Zagreb,Adecco Hrvatska d.o.o.,Specijalist brige o korisnicima (m/ž),14.08.2021.,https://www.moj-posao.net/Posao/537520/Specijalist-brige-o-korisnicima-mz/
Zagreb i Zagrebačka,Zagreb,Mlinar d.o.o.,Informatičar specijalist (m/ž),13.08.2021.,https://www.moj-posao.net/Posao/537628/Informaticar-specijalist-mz/
Međimurska,Austrija,Profesio d.o.o. za privremeno zapošljavanje i posredovanje pri zapošljavanju,Recepcionar (m/ž),18.08.2021.,https://www.moj-posao.net/Posao/537897/Recepcionar-mz/
Međimurska,Crikvenica,Profesio d.o.o. za privremeno zapošljavanje i posredovanje pri zapošljavanju,Barmen (m/ž),17.08.2021.,https://www.moj-posao.net/Posao/537899/Barmen-mz/
Koprivničko-križevačka,Slavonski Brod,"TERMICO d.o.o. za usluge, građenje, prijevoz i trgovinu",Monter cjevovoda (m/ž),28.08.2021.,https://www.moj-posao.net/Posao/537828/Monter-cjevovoda-mz/
Koprivničko-križevačka,Vis,"SUAD, društvo s ograničenom odgovornošću za građenje i turizam",Keramičar (m/ž),21.08.2021.,https://www.moj-posao.net/Posao/537810/Keramicar-mz/
Sisačko-moslavačka,"Zagreb, Zadar, Rijeka, Pula, Velika Gorica, Karlovac, Split, Dubrovnik",LIPA VITA d.o.o. za usluge,Vozač - dostavljač (m/ž),16.08.2021.,https://www.moj-posao.net/Posao/537834/Vozac-dostavljac-mz/
Sisačko-moslavačka,Gajac,JEŽ ugostiteljsko trgovački obrt,Prodavač sladoleda (m/ž),22.08.2021.,https://www.moj-posao.net/Posao/537832/Prodavac-sladoleda-mz/
Bjelovarsko-bilogorska,"Zagreb, Zadar, Rijeka, Pula, Velika Gorica, Karlovac, Split, Dubrovnik",LIPA VITA d.o.o. za usluge,Vozač - dostavljač (m/ž),16.08.2021.,https://www.moj-posao.net/Posao/537834/Vozac-dostavljac-mz/
Bjelovarsko-bilogorska,Gajac,JEŽ ugostiteljsko trgovački obrt,Prodavač sladoleda (m/ž),22.08.2021.,https://www.moj-posao.net/Posao/537832/Prodavac-sladoleda-mz/
Krapinsko-zagorska,"Bol, Supetar, Brela, Starigrad-Paklenica",SUNCE HOTELI d.d.,Konobar (m/ž),20.08.2021.,https://www.moj-posao.net/Posao/537819/Konobar-mz/
Krapinsko-zagorska,"Brela, Supetar",SUNCE HOTELI d.d.,Barmen (m/ž),20.08.2021.,https://www.moj-posao.net/Posao/537820/Barmen-mz/
Virovitičko-podravska,"Hamburg, Njemačka",Foremost Hospitality Management GmbH,Guest Service Agent / Receptionist (m/f/d),20.08.2021.,https://www.moj-posao.net/Posao/537573/Guest-Service-Agent-Receptionist-mfd/
Virovitičko-podravska,"Hamburg, Njemačka",Foremost Hospitality Management GmbH,Guest Service Manager / Shiftleader Front Desk (m/f/d),20.08.2021.,https://www.moj-posao.net/Posao/537572/Guest-Service-Manager-Shiftleader-Front-Desk-mfd/
Inozemstvo,"Pordenone, Italija","ADRIATIC 21 društvo s ograničenom odgovornošću za gradnju i popravak brodova i čamaca, projektiranje nacrta plovila i proizvodnju proizvoda od metala",Zavarivač (m/ž),23.08.2021.,https://www.moj-posao.net/Posao/536318/Zavarivac-mz/
Inozemstvo,"Pordenone, Italija","ADRIATIC 21 društvo s ograničenom odgovornošću za gradnju i popravak brodova i čamaca, projektiranje nacrta plovila i proizvodnju proizvoda od metala",Cjevar (m/ž),23.08.2021.,https://www.moj-posao.net/Posao/536317/Cjevar-mz/
Brodsko-posavska,Pula,"JUPITER-EXPORT PODUZEĆE ZA TRGOVINU, UGOSTITELJSTVO, POSREDOVANJE I EXPORT-IMPORT POSLOVE S P.O.",Pizzaiolo (m/ž),17.08.2021.,https://www.moj-posao.net/Posao/531325/Pizzaiolo-mz/
Brodsko-posavska,Plitvička Jezera,ETHNO NATURE PLITVICE d.o.o.,Konobar (m/ž),17.08.2021.,https://www.moj-posao.net/Posao/537850/Konobar-mz/
Šibensko-kninska,"Sveti Petar u Šumi, Pazin",Valipile d.o.o.,Djelatnik u mesnoj industriji (m/ž),20.08.2021.,https://www.moj-posao.net/Posao/537761/Djelatnik-u-mesnoj-industriji-mz/
Šibensko-kninska,"Zagreb, Zadar, Rijeka, Pula, Velika Gorica, Karlovac, Split, Dubrovnik",LIPA VITA d.o.o. za usluge,Vozač - dostavljač (m/ž),16.08.2021.,https://www.moj-posao.net/Posao/537834/Vozac-dostavljac-mz/
Dubrovačko-neretvanska,Zadar,VALENTINA & RENATO d.o.o. za prijevoz putnika,Brodski kuhar (m/ž),24.08.2021.,https://www.moj-posao.net/Posao/538060/Brodski-kuhar-mz/
Dubrovačko-neretvanska,Poreč,Hotel Mauro d.o.o.,Konobar (m/ž),18.08.2021.,https://www.moj-posao.net/Posao/538029/Konobar-mz/
Zagreb i Zagrebačka,Sveta Nedelja,Gebruder Weiss d.o.o.,Disponent u nacionalnoj distribuciji (m/ž),13.08.2021.,https://www.moj-posao.net/Posao/537598/Disponent-u-nacionalnoj-distribuciji-mz/
Zagreb i Zagrebačka,Zagreb,Raiffeisenbank Austria d.d.,Manager kategorije nabave (m/ž),16.08.2021.,https://www.moj-posao.net/Posao/537323/Manager-kategorije-nabave-mz/
Koprivničko-križevačka,"Supetar, Milna",SVPETRVS HOTELI d.d.,Sobar / Sobarica,23.08.2021.,https://www.moj-posao.net/Posao/537758/Sobar-Sobarica/
Koprivničko-križevačka,"Supetar, Milna",SVPETRVS HOTELI d.d.,Kuhar (m/ž),23.08.2021.,https://www.moj-posao.net/Posao/537756/Kuhar-mz/
Bjelovarsko-bilogorska,"Leipzig, Koeln, Njemačka",PERSONALDIENST d.o.o.,Radnik u logističkom centru na zračnoj luci (m/ž),16.08.2021.,https://www.moj-posao.net/Posao/537718/Radnik-u-logistickom-centru-na-zracnoj-luci-mz/
Bjelovarsko-bilogorska,Vis,"SUAD, društvo s ograničenom odgovornošću za građenje i turizam",Tesar (m/ž),21.08.2021.,https://www.moj-posao.net/Posao/537811/Tesar-mz/
Krapinsko-zagorska,"Bol, Brela, Tučepi, Starigrad-Paklenica",SUNCE HOTELI d.d.,Kuhar (m/ž),20.08.2021.,https://www.moj-posao.net/Posao/537821/Kuhar-mz/
Krapinsko-zagorska,"Bol, Supetar, Starigrad-Paklenica",SUNCE HOTELI d.d.,Pomoćni radnik u kuhinji (m/ž),20.08.2021.,https://www.moj-posao.net/Posao/537822/Pomocni-radnik-u-kuhinji-mz/
Virovitičko-podravska,Pelješac,"AUTO PLETER, društvo s ograničenom odgovornošću za trgovinu i usluge",Čistač / čistačica,13.08.2021.,https://www.moj-posao.net/Posao/537631/Cistac-cistacica/
